TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201804211000,143.0,32.0,1.6,1012.2,1018.4,23.2,5.5,32.0,9.0,40,0.0,0.0,-,913.0,32.9,3.0,91.0
201804211100,143.0,32.0,2.1,1011.9,1018.0,25.2,4.8,27.0,8.6,40,0.0,0.0,-,1157.0,37.9,3.0,101.0
201804211200,143.0,34.0,1.8,1011.2,1017.3,26.9,4.0,23.0,8.1,-,0.0,0.0,-,1274.0,42.0,3.0,85.0
201804211300,143.0,36.0,2.0,1010.3,1016.3,28.9,0.5,16.0,6.3,-,0.0,0.0,-,1636.0,44.5,3.0,88.0
201804211400,143.0,20.0,1.1,1009.6,1015.6,30.7,-3.1,11.0,4.9,-,5.0,0.0,Ci,1816.0,46.9,3.0,58.0
201804211500,143.0,23.0,2.4,1009.0,1015.0,31.1,-4.1,10.0,4.5,-,5.0,0.0,Ci,1975.0,43.7,3.0,68.0
201804211600,143.0,18.0,4.3,1008.7,1014.7,30.1,-2.4,12.0,5.1,-,5.0,0.0,Ci,1905.0,39.6,3.0,84.0
201804211700,143.0,18.0,2.6,1008.9,1014.9,29.1,-3.2,12.0,4.8,-,7.0,0.0,Ci,1954.0,33.9,3.0,80.0
201804211800,143.0,16.0,1.8,1009.3,1015.4,27.3,-3.5,13.0,4.7,-,7.0,0.0,Ci,1928.0,27.9,3.0,54.0
201804212100,143.0,7.0,1.1,1012.0,1018.2,22.2,0.0,23.0,6.1,-,7.0,3.0,AcCi,1955.0,18.1,3.0,22.0
201804220000,143.0,5.0,0.5,1012.9,1019.2,17.9,3.3,38.0,7.7,-,5.0,0.0,Ci,1863.0,14.8,3.0,28.0
201804220300,143.0,11.0,0.6,1012.5,1018.9,15.8,7.5,58.0,10.4,-,2.0,1.0,ScAc,2000.0,12.9,3.0,39.0
201804220400,143.0,9.0,0.8,1012.2,1018.6,15.0,9.1,68.0,11.6,-,2.0,0.0,Ci,1910.0,12.2,3.0,33.0
201804220500,143.0,0.0,0.2,1012.3,1018.7,14.8,9.7,72.0,12.0,-,2.0,1.0,ScCi,1945.0,11.9,3.0,40.0
201804220600,143.0,14.0,0.5,1012.8,1019.2,14.4,10.2,76.0,12.4,-,5.0,3.0,ScCi,1917.0,11.8,3.0,46.0
201804220700,143.0,7.0,0.7,1013.2,1019.5,16.8,11.2,70.0,13.3,-,8.0,3.0,ScCi,1624.0,16.2,3.0,35.0
201804220800,143.0,14.0,0.8,1013.6,1019.9,17.4,12.7,74.0,14.7,01,9.0,6.0,ScAc,1241.0,17.4,4.0,50.0
201804220900,143.0,32.0,0.5,1014.0,1020.3,17.7,12.5,72.0,14.5,-,10.0,7.0,ScAs,1105.0,19.2,3.0,45.0
201804221000,143.0,14.0,0.5,1014.0,1020.3,18.9,13.9,73.0,15.9,-,10.0,6.0,ScAs,1009.0,21.3,3.0,44.0
201804221100,143.0,14.0,2.5,1013.8,1020.1,18.8,12.9,69.0,14.9,-,10.0,7.0,ScAs,1086.0,21.7,3.0,58.0
201804221200,143.0,14.0,1.8,1013.2,1019.4,19.6,13.9,70.0,15.9,01,10.0,8.0,ScAs,1052.0,22.0,4.0,54.0
201804221300,143.0,9.0,4.6,1012.8,1019.1,20.3,9.8,51.0,12.1,01,10.0,8.0,ScAs,1761.0,21.6,4.0,39.0
201804221400,143.0,9.0,3.2,1012.2,1018.4,21.2,2.4,29.0,7.3,-,10.0,8.0,ScAs,1998.0,25.0,3.0,44.0
201804221500,143.0,9.0,5.1,1012.0,1018.2,19.2,4.5,38.0,8.4,-,10.0,8.0,ScAs,1819.0,20.9,3.0,64.0
201804221600,143.0,9.0,6.2,1011.9,1018.2,18.1,5.6,44.0,9.1,-,10.0,7.0,ScAs,1706.0,21.4,3.0,84.0
201804221700,143.0,11.0,5.7,1012.0,1018.3,16.6,6.1,50.0,9.4,-,9.0,6.0,ScAc,1870.0,21.7,3.0,51.0
201804221800,143.0,11.0,4.9,1012.2,1018.6,15.5,6.4,55.0,9.6,-,9.0,4.0,ScAc,1643.0,18.0,3.0,63.0
201804222100,143.0,11.0,5.1,1013.9,1020.3,13.7,6.0,60.0,9.3,-,10.0,2.0,ScAs,1714.0,14.7,3.0,38.0
201804230000,143.0,11.0,4.9,1013.9,1020.3,12.6,6.1,65.0,9.4,01,10.0,4.0,ScAs,1875.0,12.8,4.0,33.0
201804230300,143.0,11.0,5.7,1012.9,1019.3,12.4,5.7,64.0,9.2,-,10.0,4.0,ScAs,1955.0,13.0,3.0,35.0
201804230400,143.0,11.0,6.1,1012.5,1019.0,12.2,5.8,65.0,9.2,-,10.0,5.0,ScAs,2000.0,12.8,3.0,29.0
201804230500,143.0,11.0,6.1,1012.7,1019.2,11.3,6.2,71.0,9.5,-,10.0,7.0,ScAs,1606.0,12.2,3.0,24.0
201804230600,143.0,11.0,5.1,1012.6,1019.1,9.7,8.1,90.0,10.8,1901,10.0,8.0,StNs,720.0,10.7,4.0,35.0
201804230700,143.0,11.0,5.7,1012.9,1019.4,9.6,8.3,92.0,10.9,1901,10.0,8.0,StNs,506.0,10.7,4.0,23.0
201804230800,143.0,11.0,5.0,1013.0,1019.5,9.5,8.4,93.0,11.0,1901,10.0,8.0,StNs,578.0,10.8,4.0,17.0
201804230900,143.0,11.0,3.9,1013.1,1019.6,9.7,8.9,95.0,11.4,1901,10.0,9.0,StNs,766.0,11.3,1.0,9.0
201804231000,143.0,11.0,4.4,1013.1,1019.6,9.9,8.9,94.0,11.4,1901,10.0,8.0,StNs,355.0,11.4,4.0,9.0
201804231100,143.0,11.0,4.6,1013.3,1019.8,10.1,9.1,94.0,11.6,1901,10.0,8.0,StNs,816.0,11.7,4.0,12.0
201804231200,143.0,11.0,4.2,1012.3,1018.8,10.2,9.2,94.0,11.6,1901,10.0,9.0,StNs,920.0,12.0,4.0,9.0
201804231300,143.0,14.0,4.3,1011.6,1018.1,10.3,9.3,94.0,11.7,1901,10.0,9.0,StNs,826.0,12.5,4.0,9.0
201804231400,143.0,11.0,3.7,1010.6,1017.1,10.7,9.9,95.0,12.2,1901,10.0,9.0,StNs,1022.0,13.1,4.0,7.0
201804231500,143.0,11.0,4.0,1009.8,1016.3,10.8,10.0,95.0,12.3,1901,10.0,9.0,StNs,990.0,12.8,4.0,0.0
201804231600,143.0,11.0,4.4,1009.2,1015.7,10.8,10.0,95.0,12.3,1901,10.0,9.0,StNs,1368.0,12.4,4.0,0.0
201804231700,143.0,11.0,3.7,1009.2,1015.7,10.6,9.8,95.0,12.1,1901,10.0,7.0,StNs,650.0,12.2,4.0,7.0
201804231800,143.0,11.0,4.1,1009.0,1015.5,10.7,9.9,95.0,12.2,1901,10.0,8.0,StNs,577.0,11.9,4.0,4.0
201804231900,143.0,11.0,3.8,1009.2,1015.7,10.6,9.8,95.0,12.1,1901,10.0,8.0,StNs,776.0,11.6,4.0,10.0
201804232000,143.0,14.0,3.8,1009.3,1015.8,10.3,9.6,96.0,11.9,1901,10.0,8.0,StNs,950.0,11.3,4.0,4.0
201804232100,143.0,11.0,3.8,1009.6,1016.1,9.9,9.2,96.0,11.6,1901,10.0,8.0,StNs,1463.0,11.1,1.0,5.0
201804232200,143.0,14.0,4.1,1009.5,1016.0,9.7,9.0,96.0,11.5,1901,10.0,7.0,StNs,1185.0,10.9,4.0,1.0
201804232300,143.0,11.0,2.9,1008.8,1015.3,9.6,8.9,96.0,11.4,1901,10.0,7.0,StNs,504.0,10.9,4.0,0.0
201804240000,143.0,14.0,3.7,1007.8,1014.3,9.7,9.0,96.0,11.5,1901,10.0,8.0,StNs,1064.0,10.8,4.0,1.0
201804240100,143.0,14.0,3.6,1007.2,1013.7,9.7,9.0,96.0,11.5,1901,10.0,8.0,StNs,617.0,10.8,4.0,4.0
201804240200,143.0,14.0,2.5,1006.2,1012.7,9.8,9.1,96.0,11.6,1901,10.0,9.0,StNs,739.0,10.9,4.0,3.0
201804240300,143.0,14.0,2.4,1005.6,1012.1,9.9,9.4,97.0,11.8,1901,10.0,9.0,StNs,525.0,10.9,4.0,1.0
201804240400,143.0,14.0,1.6,1005.1,1011.6,9.9,9.4,97.0,11.8,1901,10.0,9.0,StNs,424.0,11.1,4.0,4.0
