TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201801020000,146.0,22.0,146,14,2.3,-9,-9.0,-9,1021.7,1029.6,0,0.6,-1.6,-5.4,75.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1227,-9.0,-9.0,-9,-2.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020300,146.0,37.0,146,14,1.8,-9,-9.0,-9,1022.0,1029.9,2,0.3,-2.8,-5.6,81.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1125,-9.0,-9.0,-9,-3.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020600,146.0,36.0,146,14,2.3,-9,-9.0,-9,1021.4,1029.3,5,-0.6,-2.7,-5.5,81.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1062,-9.0,-9.0,-9,-4.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020900,146.0,39.0,146,14,1.6,-9,-9.0,-9,1022.0,1029.9,2,0.6,-1.1,-4.6,77.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1062,0.0,0.25,-9,-1.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801021200,146.0,52.0,146,7,0.7,-9,-9.0,-9,1021.6,1029.3,8,-0.6,5.3,-2.7,56.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,13,Sc,0,0,5,1239,0.6,1.26,-9,0.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801021500,146.0,59.0,146,34,1.9,-9,-9.0,-9,1020.0,1027.7,7,-1.6,4.1,0.0,75.0,6.1,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,60,66,1901,10,7,7,StNs,-9,2,7,917,0.0,0.24,-9,4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,4,1
201801021800,146.0,58.0,146,36,2.6,-9,-9.0,-9,1021.5,1029.2,2,1.5,3.1,0.6,84.0,6.4,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,10,22,19,9,9,10,Sc,0,0,5,690,0.0,0.0,-9,2.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801022100,146.0,53.0,146,34,2.3,-9,-9.0,-9,1021.0,1028.8,5,-0.4,0.8,-1.6,84.0,5.4,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,10,11,19,2,2,5,Sc,0,0,5,625,-9.0,-9.0,-9,0.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801030000,146.0,21.0,146,32,1.0,-9,-9.0,-9,1022.1,1030.0,2,1.2,-0.9,-7.9,59.0,3.4,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1536,-9.0,-9.0,-9,-0.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030300,146.0,48.0,146,36,1.3,-9,-9.0,-9,1022.8,1030.7,0,0.7,-2.4,-6.5,73.0,3.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,5,5,49,Ac,0,3,0,641,-9.0,-9.0,-9,-2.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
