TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201801020000,136.0,46.0,136,32,1.0,-9,-9.0,-9,1010.6,1028.6,2,0.4,-3.1,-9.9,59.0,2.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1242,-9.0,-9.0,-9,-5.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020300,136.0,59.0,136,34,0.5,-9,-9.0,-9,1010.9,1029.0,0,0.4,-4.2,-9.4,67.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1132,-9.0,-9.0,-9,-7.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020600,136.0,49.0,136,34,0.9,-9,-9.0,-9,1010.6,1028.8,5,-0.2,-6.5,-9.5,79.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,828,-9.0,-9.0,-9,-8.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801020900,136.0,59.0,136,32,1.0,-9,-9.0,-9,1011.0,1029.0,0,0.2,-3.8,-8.1,72.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,4019,0,0,-9,-,-9,-9,-9,784,0.8,0.3,-9,-5.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801021200,136.0,44.0,136,29,3.2,-9,-9.0,-9,1009.9,1027.4,7,-1.6,3.6,-5.1,53.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,1036,1.0,1.38,-9,2.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801021500,136.0,79.0,136,29,3.0,-9,-9.0,-9,1008.1,1025.5,7,-1.9,4.8,-5.3,48.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,7,11,Sc,0,0,5,637,0.5,0.78,-9,3.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801021800,136.0,62.0,136,29,3.7,-9,-9.0,-9,1009.5,1027.1,2,1.6,1.8,-8.0,48.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,839,0.0,0.0,-9,-0.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801022100,136.0,30.0,136,27,1.2,-9,-9.0,-9,1008.0,1025.7,7,-1.4,0.3,-12.7,37.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,1712,-9.0,-9.0,-9,-1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030000,136.0,9.0,136,29,3.2,-9,-9.0,-9,1009.3,1027.1,3,1.4,-0.3,-16.6,28.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-2.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030300,136.0,21.0,136,32,1.2,-9,-9.0,-9,1011.1,1029.1,2,2.0,-2.7,-16.4,34.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-5.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030600,136.0,22.0,136,0,0.4,-9,-9.0,-9,1011.3,1029.4,3,0.3,-4.3,-14.7,44.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-7.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030900,136.0,40.0,136,0,0.4,-9,-9.0,-9,1012.7,1030.8,2,1.4,-4.2,-13.3,49.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1788,1.0,0.34,-9,-6.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801031200,136.0,21.0,136,32,3.0,-9,-9.0,-9,1011.5,1029.3,8,-1.5,-0.5,-16.8,28.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,1957,1.0,1.79,-9,2.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801031500,136.0,9.0,136,29,3.2,-9,-9.0,-9,1009.7,1027.3,7,-2.0,2.7,-16.9,22.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.46,-9,-0.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801031800,136.0,19.0,136,29,2.9,-9,-9.0,-9,1010.0,1027.8,3,0.5,-0.4,-16.3,29.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,2000,0.0,0.0,-9,-1.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801032100,136.0,29.0,136,32,1.7,-9,-9.0,-9,1010.7,1028.7,2,0.9,-3.4,-15.4,39.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1999,-9.0,-9.0,-9,-5.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801040000,136.0,20.0,136,32,1.6,-9,-9.0,-9,1011.2,1029.3,0,0.6,-4.1,-13.0,50.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,1978,-9.0,-9.0,-9,-5.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801040300,136.0,25.0,136,34,1.1,-9,-9.0,-9,1011.4,1029.6,3,0.3,-5.5,-13.1,55.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,1999,-9.0,-9.0,-9,-7.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801040600,136.0,37.0,136,32,0.5,-9,-9.0,-9,1010.9,1029.2,8,-0.4,-7.6,-12.8,66.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,1859,-9.0,-9.0,-9,-7.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801040900,136.0,30.0,136,0,0.2,-9,-9.0,-9,1011.1,1029.3,0,0.1,-6.3,-11.6,66.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,1245,1.0,0.31,-9,-6.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801041200,136.0,28.0,136,29,1.1,-9,-9.0,-9,1009.4,1027.2,7,-2.1,-1.2,-13.4,39.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,1804,1.0,1.63,-9,2.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801041500,136.0,23.0,136,18,0.8,-9,-9.0,-9,1006.5,1024.0,7,-3.2,2.4,-14.2,28.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,1943,1.0,1.34,-9,1.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801041800,136.0,26.0,136,34,0.5,-9,-9.0,-9,1006.7,1024.4,0,0.4,0.8,-14.0,32.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,7,35,AcCi,2,3,0,1994,0.0,0.0,-9,-0.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
