TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201801020000,143.0,50.0,143,34,1.1,-9,-9.0,-9,1021.9,1028.8,2,0.8,-1.2,-9.5,53.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1586,-9.0,-9.0,-9,-3.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020300,143.0,50.0,143,0,0.4,-9,-9.0,-9,1022.2,1029.1,0,0.3,-3.2,-8.8,65.0,3.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1272,-9.0,-9.0,-9,-4.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020600,143.0,37.0,143,0,0.3,-9,-9.0,-9,1021.9,1028.8,5,-0.3,-4.1,-8.5,71.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1262,-9.0,-9.0,-9,-5.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020900,143.0,56.0,143,0,0.1,-9,-9.0,-9,1022.5,1029.4,2,0.6,-2.4,-7.5,68.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1030,0.7,0.32,-9,-3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801021200,143.0,73.0,143,27,1.8,-9,-9.0,-9,1021.0,1027.7,7,-1.7,5.4,-7.1,40.0,3.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,1217,1.0,1.49,-9,7.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801021500,143.0,89.0,143,29,5.7,29,10.0,1407,1018.9,1025.5,6,-2.2,6.6,-4.8,44.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,6,6,15,Sc,0,0,5,846,0.6,0.83,-9,7.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801021800,143.0,73.0,143,32,2.1,-9,-9.0,-9,1020.3,1027.0,2,1.5,5.2,-3.8,52.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,7,13,Sc,0,0,5,783,0.0,0.0,-9,3.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801022100,143.0,57.0,143,27,4.2,-9,-9.0,-9,1019.3,1026.0,7,-1.0,3.2,-9.4,39.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,8,0,-9,Ci,2,0,0,1154,-9.0,-9.0,-9,0.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030000,143.0,17.0,143,29,3.8,-9,-9.0,-9,1020.3,1027.1,3,1.1,1.6,-15.8,26.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030300,143.0,14.0,143,29,3.2,-9,-9.0,-9,1022.1,1028.9,2,1.8,0.0,-15.9,29.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-1.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
