TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
201801041700,53845.0,1.0,4.0,1.0,33.0,200.0,5.0,-6.3,-8.1,87.0,1030.4,2.0,1.1,0.0,cma,41.0
201801041800,53845.0,1.0,1.0,1.0,55.0,180.0,4.0,-7.2,,86.9,1029.4,7.0,0.7,1.0,cma,55.0
201801041900,53845.0,1.0,1.0,1.0,55.0,180.0,4.0,-7.2,,86.9,1029.4,7.0,0.7,1.0,cma,55.0
201801042000,53845.0,1.0,1.0,1.0,55.0,180.0,4.0,-7.2,,86.9,1029.4,7.0,0.7,1.0,cma,55.0
201801042100,53845.0,1.0,4.0,1.0,55.0,180.0,2.0,-7.8,-9.6,86.9,1027.9,7.0,1.7,0.0,cma,35.0
201801042200,53845.0,1.0,4.0,1.0,55.0,180.0,2.0,-7.8,-9.6,86.9,1027.9,7.0,1.7,0.0,cma,35.0
201801042300,53845.0,1.0,4.0,1.0,55.0,180.0,2.0,-7.8,-9.6,86.9,1027.9,7.0,1.7,0.0,cma,35.0
201801050000,53845.0,1.0,4.0,1.0,55.0,180.0,2.0,-7.8,-9.6,86.9,1027.9,7.0,1.7,0.0,cma,35.0
201801050100,53845.0,1.0,4.0,1.0,55.0,180.0,2.0,-7.8,-9.6,86.9,1027.9,7.0,1.7,0.0,cma,35.0
201801050200,53845.0,1.0,4.0,1.0,55.0,180.0,2.0,-7.8,-9.6,86.9,1027.9,7.0,1.7,0.0,cma,35.0
201801050300,53845.0,1.0,3.0,1.0,55.0,160.0,1.0,-6.1,,79.9,1030.1,2.0,1.3,0.0,cma,0.0
201801050400,53845.0,1.0,3.0,1.0,55.0,160.0,1.0,-6.1,,79.9,1030.1,2.0,1.3,0.0,cma,0.0
201801050500,53845.0,1.0,3.0,1.0,55.0,160.0,1.0,-6.1,,79.9,1030.1,2.0,1.3,0.0,cma,0.0
201801050600,53845.0,1.0,3.0,1.0,55.0,160.0,1.0,-6.1,,79.9,1030.1,2.0,1.3,0.0,cma,0.0
201801050700,53845.0,1.0,3.0,1.0,55.0,160.0,1.0,-6.1,,79.9,1030.1,2.0,1.3,0.0,cma,0.0
201801050800,53845.0,1.0,3.0,1.0,55.0,160.0,1.0,-6.1,,79.9,1030.1,2.0,1.3,0.0,cma,0.0
201801050900,53845.0,1.0,3.0,1.0,56.0,70.0,3.0,-5.2,-7.9,81.3,1026.5,7.0,0.6,0.0,cma,0.0
201801051000,53845.0,1.0,3.0,1.0,56.0,70.0,3.0,-5.2,-7.9,81.3,1026.5,7.0,0.6,0.0,cma,0.0
201801051100,53845.0,1.0,3.0,1.0,56.0,70.0,3.0,-5.2,-7.9,81.3,1026.5,7.0,0.6,0.0,cma,0.0
201801051200,53845.0,1.0,3.0,1.0,56.0,70.0,3.0,-5.2,-7.9,81.3,1026.5,7.0,0.6,0.0,cma,0.0
201801051300,53845.0,1.0,3.0,1.0,56.0,70.0,3.0,-5.2,-7.9,81.3,1026.5,7.0,0.6,0.0,cma,0.0
201801051400,53845.0,1.0,3.0,1.0,56.0,70.0,3.0,-5.2,-7.9,81.3,1026.5,7.0,0.6,0.0,cma,0.0
201801051500,53845.0,1.0,3.0,1.0,55.0,70.0,3.0,-6.2,-8.5,83.7,1028.7,2.0,0.7,0.0,cma,0.0
201801051600,53845.0,1.0,3.0,1.0,55.0,70.0,3.0,-6.2,-8.5,83.7,1028.7,2.0,0.7,0.0,cma,0.0
201801051700,53845.0,1.0,3.0,1.0,55.0,70.0,3.0,-6.2,-8.5,83.7,1028.7,2.0,0.7,0.0,cma,0.0
201801051800,53845.0,1.0,3.0,1.0,37.0,360.0,2.0,-6.3,-8.1,87.0,1027.6,7.0,0.5,0.0,cma,0.0
201801051900,53845.0,1.0,3.0,1.0,37.0,360.0,2.0,-6.3,-8.1,87.0,1027.6,7.0,0.5,0.0,cma,0.0
201801052000,53845.0,1.0,3.0,1.0,37.0,360.0,2.0,-6.3,-8.1,87.0,1027.6,7.0,0.5,0.0,cma,0.0
201801052100,53845.0,1.0,4.0,1.0,21.0,20.0,2.0,-6.5,-7.6,91.9,1026.2,7.0,1.5,0.0,cma,47.0
201801052200,53845.0,1.0,4.0,1.0,21.0,20.0,2.0,-6.5,-7.6,91.9,1026.2,7.0,1.5,0.0,cma,47.0
201801052300,53845.0,1.0,4.0,1.0,21.0,20.0,2.0,-6.5,-7.6,91.9,1026.2,7.0,1.5,0.0,cma,47.0
201801060000,53845.0,1.0,1.0,1.0,10.0,90.0,2.0,-6.1,-6.9,94.0,1027.7,2.0,1.2,1.0,cma,48.0
201801060100,53845.0,1.0,1.0,1.0,10.0,90.0,2.0,-6.1,-6.9,94.0,1027.7,2.0,1.2,1.0,cma,48.0
201801060200,53845.0,1.0,1.0,1.0,10.0,90.0,2.0,-6.1,-6.9,94.0,1027.7,2.0,1.2,1.0,cma,48.0
201801060300,53845.0,1.0,4.0,1.0,15.0,340.0,1.0,-4.5,-6.0,89.2,1028.2,2.0,0.8,0.0,cma,58.0
201801060400,53845.0,1.0,4.0,1.0,15.0,340.0,1.0,-4.5,-6.0,89.2,1028.2,2.0,0.8,0.0,cma,58.0
201801060500,53845.0,1.0,4.0,1.0,15.0,340.0,1.0,-4.5,-6.0,89.2,1028.2,2.0,0.8,0.0,cma,58.0
201801060600,53845.0,1.0,1.0,1.0,34.0,40.0,1.0,-2.7,-5.5,81.0,1024.9,7.0,2.5,1.0,cma,47.0
201801060700,53845.0,1.0,1.0,1.0,34.0,40.0,1.0,-2.7,-5.5,81.0,1024.9,7.0,2.5,1.0,cma,47.0
201801060800,53845.0,1.0,1.0,1.0,34.0,40.0,1.0,-2.7,-5.5,81.0,1024.9,7.0,2.5,1.0,cma,47.0
201801060900,53845.0,1.0,4.0,1.0,18.0,20.0,2.0,-3.7,-5.2,89.3,1025.3,2.0,0.1,0.0,cma,68.0
201801061000,53845.0,1.0,4.0,1.0,18.0,20.0,2.0,-3.7,-5.2,89.3,1025.3,2.0,0.1,0.0,cma,68.0
201801061100,53845.0,1.0,4.0,1.0,18.0,20.0,2.0,-3.7,-5.2,89.3,1025.3,2.0,0.1,0.0,cma,68.0
