TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,TE_005,TE_01,TE_02,TE_03,IR,PM10
202201020000,136.0,0.0,0.1,1011.1,1029.5,-7.3,-15.4,52.0,1.8,-,0.0,0.0,-,2000.0,-8.4,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202201020100,136.0,0.0,0.4,1010.9,1029.4,-8.3,-15.5,56.0,1.8,-,6.0,1.0,-,1984.0,-8.7,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202201020200,136.0,0.0,0.1,1010.7,1029.2,-8.5,-15.0,59.0,1.9,-,3.0,3.0,-,1987.0,-8.7,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201020300,136.0,0.0,0.0,1010.5,1029.0,-8.8,-14.9,61.0,1.9,-,0.0,0.0,-,2000.0,-9.4,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201020400,136.0,0.0,0.0,1009.8,1028.4,-10.2,-15.1,67.0,1.9,-,0.0,0.0,-,1996.0,-9.9,-99.0,-99.0,-99.0,-99.0,3.0,20.0
202201020500,136.0,34.0,0.5,1009.1,1027.7,-9.9,-15.2,65.0,1.9,-,0.0,0.0,-,2000.0,-9.9,-99.0,-99.0,-99.0,-99.0,3.0,24.0
202201020600,136.0,11.0,0.7,1008.9,1027.5,-9.4,-14.5,66.0,2.0,-,2.0,2.0,Ac,1999.0,-9.9,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202201020700,136.0,0.0,0.1,1009.1,1027.8,-11.0,-15.0,72.0,1.9,-,3.0,3.0,Ac,1994.0,-10.0,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202201020800,136.0,32.0,0.5,1009.3,1027.9,-9.5,-14.4,67.0,2.0,-,8.0,8.0,Sc,1858.0,-6.5,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202201020900,136.0,14.0,0.6,1009.1,1027.5,-7.4,-13.4,62.0,2.2,-,6.0,6.0,Sc,1912.0,-4.6,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202201021000,136.0,27.0,0.6,1009.4,1027.6,-4.6,-13.7,49.0,2.1,-,8.0,8.0,Sc,1940.0,-0.4,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201021100,136.0,0.0,0.2,1009.7,1027.8,-2.4,-13.3,43.0,2.2,-,8.0,8.0,Sc,1982.0,1.1,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201021200,136.0,32.0,0.8,1008.8,1026.7,-0.8,-11.5,44.0,2.5,-,8.0,8.0,Sc,1993.0,3.3,-99.0,-99.0,-99.0,-99.0,3.0,17.0
202201021300,136.0,29.0,1.8,1008.0,1025.6,3.7,-6.3,48.0,3.8,-,5.0,5.0,Sc,1580.0,8.8,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202201021400,136.0,25.0,2.1,1007.4,1024.9,4.5,-5.8,47.0,4.0,40,6.0,6.0,Sc,956.0,6.8,-99.0,-99.0,-99.0,-99.0,3.0,41.0
202201021500,136.0,29.0,3.3,1007.0,1024.5,5.5,-7.7,38.0,3.4,40,0.0,0.0,-,778.0,4.4,-99.0,-99.0,-99.0,-99.0,3.0,57.0
202201021600,136.0,29.0,2.4,1007.2,1024.7,5.5,-10.3,31.0,2.8,40,0.0,0.0,-,989.0,2.0,-99.0,-99.0,-99.0,-99.0,3.0,54.0
202201021700,136.0,29.0,3.0,1007.6,1025.2,4.0,-11.2,32.0,2.6,40,0.0,0.0,-,1123.0,-1.1,-99.0,-99.0,-99.0,-99.0,3.0,45.0
202201021800,136.0,32.0,0.8,1008.0,1025.7,2.2,-10.6,38.0,2.7,-,0.0,0.0,-,1049.0,-3.4,-99.0,-99.0,-99.0,-99.0,3.0,38.0
202201021900,136.0,29.0,1.9,1008.6,1026.5,0.6,-10.8,42.0,2.7,-,0.0,0.0,-,1019.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,48.0
202201022000,136.0,29.0,3.1,1008.8,1026.7,-0.3,-11.3,43.0,2.6,40,0.0,0.0,-,998.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202201022100,136.0,29.0,1.1,1009.1,1027.1,-1.0,-11.4,45.0,2.6,40,0.0,0.0,-,1103.0,-5.6,-99.0,-99.0,-99.0,-99.0,3.0,36.0
202201022200,136.0,32.0,1.4,1009.7,1027.8,-2.4,-12.2,47.0,2.4,-,0.0,0.0,-,1331.0,-6.5,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202201022300,136.0,32.0,1.4,1010.0,1028.2,-3.6,-12.7,49.0,2.3,-,0.0,0.0,-,1624.0,-7.1,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201030000,136.0,0.0,0.0,1009.6,1027.8,-3.8,-12.7,50.0,2.3,-,0.0,0.0,-,1719.0,-8.0,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202201030100,136.0,0.0,0.3,1009.5,1027.8,-5.0,-12.8,54.0,2.3,-,0.0,0.0,-,1345.0,-8.7,-99.0,-99.0,-99.0,-99.0,3.0,40.0
202201030200,136.0,0.0,0.0,1009.7,1028.0,-6.0,-12.1,62.0,2.4,-,0.0,0.0,-,1090.0,-9.4,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202201030300,136.0,0.0,0.4,1009.8,1028.2,-6.5,-12.3,63.0,2.4,-,0.0,0.0,-,1167.0,-9.9,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202201030400,136.0,11.0,0.7,1009.4,1027.8,-7.2,-12.1,68.0,2.4,-,0.0,0.0,-,1037.0,-10.3,-99.0,-99.0,-99.0,-99.0,3.0,38.0
202201030500,136.0,0.0,0.2,1009.4,1027.9,-8.9,-12.8,73.0,2.3,40,0.0,0.0,-,823.0,-10.7,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202201030600,136.0,14.0,0.9,1009.8,1028.3,-8.5,-12.6,72.0,2.3,40,0.0,0.0,-,871.0,-10.7,-99.0,-99.0,-99.0,-99.0,3.0,35.0
202201030800,136.0,0.0,0.1,1010.5,1029.2,-10.9,-13.3,82.0,2.2,4019,1.0,1.0,Sc,611.0,-11.5,-99.0,-99.0,-99.0,-99.0,3.0,36.0
202201030900,136.0,16.0,0.6,1010.5,1029.0,-8.0,-11.6,75.0,2.5,19,1.0,1.0,Sc,691.0,-7.9,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202201031000,136.0,16.0,0.6,1010.2,1028.5,-5.2,-10.3,67.0,2.8,19,0.0,0.0,-,1007.0,-0.5,-99.0,-99.0,-99.0,-99.0,3.0,35.0
202201031100,136.0,23.0,1.3,1009.9,1028.0,-2.1,-12.7,44.0,2.3,-,0.0,0.0,-,1841.0,5.4,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202201031200,136.0,27.0,3.3,1009.0,1026.9,0.5,-16.8,26.0,1.6,-,0.0,0.0,-,1979.0,8.8,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202201031300,136.0,27.0,3.2,1007.8,1025.5,2.4,-17.7,21.0,1.5,-,0.0,0.0,-,1977.0,10.1,-99.0,-99.0,-99.0,-99.0,3.0,11.0
202201031400,136.0,29.0,4.5,1006.7,1024.3,3.1,-24.6,11.0,0.8,-,2.0,0.0,Ci,1991.0,7.4,-99.0,-99.0,-99.0,-99.0,3.0,2.0
202201031500,136.0,29.0,4.6,1006.3,1023.9,3.2,-20.2,16.0,1.2,-,2.0,0.0,Ci,2000.0,3.4,-99.0,-99.0,-99.0,-99.0,3.0,13.0
202201031600,136.0,29.0,3.4,1006.6,1024.3,2.7,-15.9,24.0,1.8,-,0.0,0.0,-,2000.0,0.6,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202201031700,136.0,27.0,1.7,1006.8,1024.6,1.5,-14.2,30.0,2.0,-,0.0,0.0,-,2000.0,-0.4,-99.0,-99.0,-99.0,-99.0,3.0,15.0
202201031800,136.0,29.0,2.2,1007.0,1024.9,0.0,-14.0,34.0,2.1,-,0.0,0.0,-,2000.0,-3.3,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202201031900,136.0,29.0,1.7,1007.4,1025.3,-0.9,-11.9,43.0,2.5,-,0.0,0.0,-,2000.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202201032000,136.0,29.0,2.6,1007.7,1025.7,-1.3,-10.9,48.0,2.7,-,0.0,0.0,-,2000.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,22.0
202201032100,136.0,29.0,2.5,1007.6,1025.6,-1.4,-10.2,51.0,2.8,-,0.0,0.0,-,2000.0,-4.6,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202201032200,136.0,29.0,2.5,1007.5,1025.5,-2.3,-9.4,58.0,3.0,-,1.0,0.0,-,2000.0,-5.0,-99.0,-99.0,-99.0,-99.0,3.0,22.0
202201032300,136.0,29.0,1.6,1007.4,1025.4,-1.5,-8.4,59.0,3.2,-,6.0,6.0,-,2000.0,-3.0,-99.0,-99.0,-99.0,-99.0,3.0,17.0
202201040000,136.0,29.0,1.0,1007.4,1025.3,-0.7,-8.1,57.0,3.3,-,8.0,8.0,Sc,1999.0,-2.1,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202201040100,136.0,32.0,0.8,1007.3,1025.3,-1.4,-8.1,60.0,3.3,-,2.0,2.0,-,2000.0,-3.5,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201040200,136.0,0.0,0.1,1007.3,1025.2,-0.9,-7.9,59.0,3.4,-,2.0,2.0,-,1998.0,-3.0,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201040300,136.0,34.0,0.7,1007.5,1025.5,-1.3,-7.4,63.0,3.5,-,8.0,8.0,Sc,1994.0,-3.1,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201040400,136.0,0.0,0.1,1007.6,1025.5,-0.4,-6.3,64.0,3.8,-,9.0,9.0,Sc,1900.0,-2.1,-99.0,-99.0,-99.0,-99.0,3.0,17.0
202201040500,136.0,29.0,1.1,1007.7,1025.6,-1.2,-6.3,68.0,3.8,-,9.0,9.0,Sc,1953.0,-2.1,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201040600,136.0,0.0,0.3,1008.4,1026.3,-0.9,-6.4,66.0,3.8,-,9.0,9.0,Sc,1761.0,-3.5,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201040700,136.0,29.0,1.4,1009.1,1027.2,-3.0,-6.8,75.0,3.7,-,2.0,2.0,Sc,1177.0,-5.6,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201040800,136.0,29.0,3.9,1009.1,1027.1,-1.2,-9.1,55.0,3.1,-,0.0,0.0,-,1924.0,-5.6,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202201040900,136.0,25.0,0.8,1009.9,1027.8,0.6,-9.1,48.0,3.1,-,0.0,0.0,-,1656.0,-2.9,-99.0,-99.0,-99.0,-99.0,3.0,24.0
202201041000,136.0,27.0,2.9,1010.1,1027.9,1.8,-12.4,34.0,2.4,-,0.0,0.0,-,1948.0,3.4,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201041100,136.0,25.0,2.2,1010.0,1027.7,3.1,-12.8,30.0,2.3,-,0.0,0.0,-,1935.0,8.3,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202201041200,136.0,27.0,4.2,1009.1,1026.7,3.5,-13.7,27.0,2.1,-,0.0,0.0,-,1964.0,11.1,-99.0,-99.0,-99.0,-99.0,3.0,20.0
202201041300,136.0,27.0,2.4,1008.3,1025.8,4.5,-15.9,21.0,1.8,-,0.0,0.0,-,1995.0,13.1,-99.0,-99.0,-99.0,-99.0,3.0,7.0
202201041400,136.0,29.0,3.0,1007.7,1025.2,5.5,-17.0,18.0,1.6,-,0.0,0.0,-,1991.0,10.4,-99.0,-99.0,-99.0,-99.0,3.0,7.0
202201041500,136.0,27.0,2.9,1008.1,1025.6,5.8,-18.1,16.0,1.5,-,0.0,0.0,-,2000.0,5.3,-99.0,-99.0,-99.0,-99.0,3.0,5.0
202201041600,136.0,27.0,3.1,1008.3,1025.8,5.3,-18.5,16.0,1.4,-,0.0,0.0,-,2000.0,1.7,-99.0,-99.0,-99.0,-99.0,3.0,13.0
202201041700,136.0,27.0,2.7,1008.9,1026.5,3.7,-19.1,17.0,1.4,-,0.0,0.0,-,2000.0,-1.4,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202201041800,136.0,32.0,2.5,1009.5,1027.3,1.8,-18.2,21.0,1.5,-,0.0,0.0,-,2000.0,-1.5,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202201041900,136.0,29.0,1.9,1009.8,1027.7,0.4,-17.3,25.0,1.6,-,0.0,0.0,-,2000.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,12.0
202201042000,136.0,32.0,0.9,1010.1,1028.0,-0.4,-17.1,27.0,1.6,-,0.0,0.0,-,2000.0,-5.5,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201042100,136.0,0.0,0.4,1010.6,1028.7,-2.0,-15.4,35.0,1.8,-,0.0,0.0,-,1909.0,-6.2,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202201042200,136.0,0.0,0.0,1010.8,1029.0,-3.4,-14.7,41.0,2.0,-,0.0,0.0,-,1862.0,-7.1,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202201042300,136.0,0.0,0.2,1010.9,1029.1,-4.2,-14.6,44.0,2.0,-,0.0,0.0,-,1698.0,-7.7,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202201050000,136.0,0.0,0.0,1011.4,1029.7,-5.5,-14.5,49.0,2.0,-,0.0,0.0,-,1915.0,-8.2,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202201050100,136.0,0.0,0.2,1011.7,1030.1,-6.5,-14.5,53.0,2.0,-,0.0,0.0,-,1825.0,-8.7,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202201050200,136.0,0.0,0.1,1011.8,1030.2,-6.9,-13.5,59.0,2.2,-,1.0,0.0,-,1868.0,-9.2,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202201050300,136.0,0.0,0.2,1012.1,1030.6,-8.4,-14.5,61.0,2.0,-,0.0,0.0,-,1853.0,-9.7,-99.0,-99.0,-99.0,-99.0,3.0,35.0
202201050400,136.0,0.0,0.2,1011.6,1030.1,-8.1,-14.1,62.0,2.1,-,4.0,0.0,Ci,1665.0,-9.5,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201050500,136.0,14.0,0.6,1011.6,1030.2,-8.8,-14.3,64.0,2.0,-,6.0,0.0,Ci,1685.0,-9.4,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202201050600,136.0,0.0,0.2,1011.6,1030.2,-9.4,-14.2,68.0,2.0,-,4.0,0.0,Ci,1656.0,-9.7,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201050700,136.0,0.0,0.3,1012.0,1030.6,-9.1,-13.7,69.0,2.1,-,4.0,0.0,Ci,1471.0,-9.5,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201050800,136.0,0.0,0.0,1012.3,1030.9,-9.4,-13.8,70.0,2.1,-,7.0,0.0,Ci,1473.0,-8.2,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202201050900,136.0,0.0,0.2,1012.2,1030.6,-7.0,-12.1,67.0,2.4,-,8.0,0.0,Ci,1476.0,-5.3,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202201051000,136.0,18.0,0.6,1012.4,1030.7,-4.5,-10.8,61.0,2.7,-,6.0,0.0,Ci,1302.0,-0.4,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202201051100,136.0,0.0,0.4,1012.0,1030.1,-2.6,-9.9,57.0,2.9,-,8.0,0.0,Ci,1633.0,3.2,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202201051200,136.0,25.0,0.9,1011.1,1029.1,-0.5,-10.4,47.0,2.8,-,8.0,0.0,Ci,1423.0,6.1,-99.0,-99.0,-99.0,-99.0,3.0,40.0
202201051300,136.0,23.0,1.1,1010.2,1028.0,1.2,-10.6,41.0,2.7,-,9.0,5.0,AcCi,1691.0,6.3,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202201051400,136.0,25.0,0.6,1009.0,1026.7,2.7,-9.2,41.0,3.0,-,9.0,3.0,AcCi,1797.0,7.0,-99.0,-99.0,-99.0,-99.0,3.0,38.0
202201051500,136.0,25.0,1.3,1008.7,1026.3,3.7,-8.3,41.0,3.3,-,9.0,2.0,AcCi,1814.0,5.8,-99.0,-99.0,-99.0,-99.0,3.0,29.0
202201051600,136.0,32.0,1.1,1008.6,1026.2,3.7,-8.0,42.0,3.3,-,9.0,3.0,ScCi,1956.0,3.4,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201051700,136.0,32.0,0.5,1009.1,1026.8,3.0,-8.3,43.0,3.3,-,9.0,6.0,ScCi,1911.0,0.6,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202201051800,136.0,34.0,1.2,1009.4,1027.1,2.2,-8.8,44.0,3.1,-,9.0,7.0,ScCi,1942.0,-0.5,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202201051900,136.0,36.0,0.7,1009.6,1027.4,2.0,-8.7,45.0,3.2,-,10.0,9.0,-,1761.0,-0.7,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202201052000,136.0,34.0,0.6,1010.1,1027.9,1.3,-8.2,49.0,3.3,-,10.0,10.0,-,1844.0,-0.4,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202201052100,136.0,34.0,0.5,1010.1,1027.9,1.5,-8.3,48.0,3.3,-,9.0,5.0,ScCi,1752.0,-0.4,-99.0,-99.0,-99.0,-99.0,3.0,38.0
202201052200,136.0,0.0,0.0,1009.8,1027.7,0.9,-8.3,50.0,3.3,-,8.0,8.0,-,1682.0,-0.7,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201052300,136.0,0.0,0.0,1009.6,1027.5,0.3,-7.9,54.0,3.4,-,9.0,9.0,-,1721.0,-1.2,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202201060000,136.0,0.0,0.0,1009.1,1027.0,-0.4,-8.1,56.0,3.3,-,8.0,5.0,ScCi,1515.0,-2.7,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202201060100,136.0,0.0,0.0,1008.7,1026.7,-1.2,-8.4,58.0,3.2,-,8.0,4.0,-,1430.0,-3.3,-99.0,-99.0,-99.0,-99.0,3.0,55.0
202201060200,136.0,0.0,0.0,1008.5,1026.5,-2.3,-7.9,65.0,3.4,-,5.0,2.0,-,1176.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,49.0
202201060300,136.0,0.0,0.0,1008.8,1026.9,-2.8,-7.8,68.0,3.4,-,4.0,4.0,Sc,1085.0,-5.0,-99.0,-99.0,-99.0,-99.0,3.0,41.0
202201060400,136.0,0.0,0.0,1008.5,1026.6,-2.8,-7.7,69.0,3.4,-,0.0,0.0,-,1072.0,-5.5,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202201060500,136.0,0.0,0.1,1008.6,1026.7,-2.5,-7.6,68.0,3.5,-,3.0,3.0,Sc,1218.0,-3.6,-99.0,-99.0,-99.0,-99.0,3.0,35.0
202201060600,136.0,32.0,0.5,1008.9,1027.0,-3.5,-7.8,72.0,3.4,-,3.0,3.0,Sc,1174.0,-6.4,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202201060700,136.0,34.0,0.5,1009.6,1027.8,-4.5,-8.2,75.0,3.3,-,0.0,0.0,-,1060.0,-7.0,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202201060800,136.0,0.0,0.4,1009.9,1028.1,-4.1,-8.0,74.0,3.3,19,0.0,0.0,-,907.0,-7.0,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202201060900,136.0,29.0,1.5,1010.4,1028.5,-2.3,-7.6,67.0,3.5,19,0.0,0.0,-,1298.0,-4.0,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202201061000,136.0,29.0,2.5,1011.0,1028.9,0.0,-7.7,56.0,3.4,-,0.0,0.0,-,1403.0,2.2,-99.0,-99.0,-99.0,-99.0,3.0,22.0
202201061100,136.0,27.0,3.5,1010.7,1028.5,2.2,-8.2,46.0,3.3,-,0.0,0.0,-,1749.0,7.9,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202201061200,136.0,27.0,3.0,1009.6,1027.2,4.2,-9.9,35.0,2.9,-,0.0,0.0,-,1904.0,11.6,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202201061300,136.0,27.0,3.0,1008.6,1026.1,6.0,-12.5,25.0,2.3,-,0.0,0.0,-,1934.0,13.6,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202201061400,136.0,27.0,3.3,1008.2,1025.6,6.7,-15.3,19.0,1.9,-,0.0,0.0,-,1969.0,11.0,-99.0,-99.0,-99.0,-99.0,3.0,13.0
202201061500,136.0,29.0,3.5,1008.2,1025.6,6.9,-17.2,16.0,1.6,-,0.0,0.0,-,2000.0,6.1,-99.0,-99.0,-99.0,-99.0,3.0,9.0
202201061600,136.0,29.0,4.0,1008.7,1026.2,6.2,-18.5,15.0,1.4,-,0.0,0.0,-,2000.0,2.4,-99.0,-99.0,-99.0,-99.0,3.0,1.0
202201061700,136.0,27.0,3.1,1009.5,1027.1,4.3,-16.7,20.0,1.7,-,0.0,0.0,-,1994.0,-0.7,-99.0,-99.0,-99.0,-99.0,3.0,20.0
202201061800,136.0,29.0,2.7,1010.1,1027.8,2.7,-16.4,23.0,1.7,-,0.0,0.0,-,2000.0,-3.0,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202201061900,136.0,29.0,1.6,1010.9,1028.7,1.2,-15.7,27.0,1.8,-,0.0,0.0,-,1878.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202201062000,136.0,34.0,0.9,1011.5,1029.4,0.3,-15.2,30.0,1.9,-,0.0,0.0,-,1970.0,-5.1,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201062100,136.0,0.0,0.0,1012.2,1030.3,-1.5,-15.7,33.0,1.8,-,0.0,0.0,-,1737.0,-6.2,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202201062200,136.0,0.0,0.1,1012.7,1030.8,-2.6,-14.3,40.0,2.0,-,0.0,0.0,-,1604.0,-7.0,-99.0,-99.0,-99.0,-99.0,3.0,45.0
202201062300,136.0,14.0,0.5,1012.9,1031.1,-3.5,-13.7,45.0,2.1,-,0.0,0.0,-,1504.0,-7.1,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202201070000,136.0,14.0,0.5,1013.1,1031.4,-4.2,-13.0,50.0,2.3,-,0.0,0.0,-,1472.0,-7.2,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202201070100,136.0,0.0,0.0,1013.3,1031.7,-6.7,-13.3,59.0,2.2,-,0.0,0.0,-,1441.0,-8.2,-99.0,-99.0,-99.0,-99.0,3.0,46.0
202201070200,136.0,14.0,0.8,1013.5,1031.9,-5.6,-13.2,55.0,2.2,-,0.0,0.0,-,1509.0,-8.2,-99.0,-99.0,-99.0,-99.0,3.0,47.0
202201070400,136.0,0.0,0.0,1013.5,1032.1,-8.8,-13.6,68.0,2.1,-,0.0,0.0,-,1250.0,-9.5,-99.0,-99.0,-99.0,-99.0,3.0,35.0
202201070500,136.0,14.0,0.8,1013.7,1032.2,-7.5,-12.7,66.0,2.3,-,0.0,0.0,-,1327.0,-9.2,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202201070600,136.0,14.0,0.9,1014.0,1032.5,-7.7,-12.9,66.0,2.3,-,0.0,0.0,-,1254.0,-9.7,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202201070700,136.0,0.0,0.2,1014.3,1033.0,-10.2,-13.7,75.0,2.1,-,0.0,0.0,-,1040.0,-10.4,-99.0,-99.0,-99.0,-99.0,3.0,35.0
202201070800,136.0,0.0,0.2,1014.3,1033.0,-9.5,-12.9,76.0,2.3,19,0.0,0.0,-,1036.0,-10.2,-99.0,-99.0,-99.0,-99.0,3.0,29.0
202201070900,136.0,16.0,1.1,1014.6,1033.1,-7.0,-11.7,69.0,2.5,40,0.0,0.0,-,1056.0,-6.4,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202201071000,136.0,18.0,0.8,1014.6,1032.9,-4.1,-10.9,59.0,2.7,-,0.0,0.0,-,1140.0,-0.2,-99.0,-99.0,-99.0,-99.0,3.0,43.0
202201071100,136.0,23.0,0.7,1014.2,1032.3,-1.4,-11.0,48.0,2.6,-,0.0,0.0,-,1295.0,7.1,-99.0,-99.0,-99.0,-99.0,3.0,41.0
202201071200,136.0,27.0,1.2,1012.9,1030.8,0.7,-12.0,38.0,2.4,-,0.0,0.0,-,1600.0,11.2,-99.0,-99.0,-99.0,-99.0,3.0,47.0
202201071300,136.0,27.0,1.7,1011.8,1029.5,2.9,-13.0,30.0,2.3,-,0.0,0.0,-,1532.0,13.3,-99.0,-99.0,-99.0,-99.0,3.0,49.0
202201071400,136.0,32.0,2.7,1010.9,1028.5,4.5,-16.5,20.0,1.7,-,0.0,0.0,-,1834.0,10.8,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202201071500,136.0,32.0,2.1,1010.3,1027.9,5.5,-17.0,18.0,1.6,-,0.0,0.0,-,1828.0,5.6,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202201071600,136.0,27.0,1.6,1010.1,1027.6,5.8,-16.7,18.0,1.7,-,0.0,0.0,-,1749.0,1.8,-99.0,-99.0,-99.0,-99.0,3.0,15.0
202201071700,136.0,29.0,1.6,1010.2,1027.8,4.8,-16.9,19.0,1.6,-,0.0,0.0,-,1894.0,-1.5,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202201071800,136.0,0.0,0.2,1010.3,1028.1,2.1,-16.4,24.0,1.7,-,0.0,0.0,-,1911.0,-3.7,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202201071900,136.0,0.0,0.0,1010.5,1028.4,-0.1,-13.7,35.0,2.1,-,0.0,0.0,-,1196.0,-5.5,-99.0,-99.0,-99.0,-99.0,3.0,61.0
202201072000,136.0,0.0,0.0,1010.6,1028.6,-1.5,-13.6,39.0,2.1,40,0.0,0.0,-,1227.0,-6.4,-99.0,-99.0,-99.0,-99.0,3.0,70.0
202201072100,136.0,0.0,0.0,1010.8,1028.9,-3.0,-13.0,46.0,2.3,-,0.0,0.0,-,1228.0,-6.8,-99.0,-99.0,-99.0,-99.0,3.0,58.0
202201072200,136.0,11.0,0.9,1010.9,1029.1,-3.3,-13.5,45.0,2.2,-,0.0,0.0,-,1156.0,-6.9,-99.0,-99.0,-99.0,-99.0,3.0,62.0
202201072300,136.0,0.0,0.3,1010.8,1029.0,-4.1,-13.0,50.0,2.3,-,0.0,0.0,-,1155.0,-7.5,-99.0,-99.0,-99.0,-99.0,3.0,43.0
202201080000,136.0,0.0,0.1,1010.6,1028.9,-5.5,-13.3,54.0,2.2,-,0.0,0.0,-,1140.0,-8.1,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202201080100,136.0,0.0,0.3,1010.1,1028.4,-6.0,-12.9,58.0,2.3,-,0.0,0.0,-,1164.0,-8.9,-99.0,-99.0,-99.0,-99.0,3.0,48.0
202201080200,136.0,14.0,0.5,1010.2,1028.5,-6.2,-12.7,60.0,2.3,-,0.0,0.0,-,1171.0,-8.7,-99.0,-99.0,-99.0,-99.0,3.0,50.0
202201080300,136.0,0.0,0.4,1010.4,1028.8,-7.5,-13.1,64.0,2.2,-,0.0,0.0,-,1126.0,-9.5,-99.0,-99.0,-99.0,-99.0,3.0,44.0
