TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,TE_005,TE_01,TE_02,TE_03,IR,PM10
202202141800,143.0,29.0,1.3,1010.0,1016.6,10.9,-2.5,39.0,5.1,-,6.0,6.0,Sc,2036.0,8.8,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202141900,143.0,29.0,3.5,1010.6,1017.2,10.2,-7.0,29.0,3.6,-,0.0,0.0,-,2024.0,6.6,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202202142100,143.0,29.0,2.8,1011.3,1017.9,8.6,-7.6,31.0,3.5,-,0.0,0.0,-,1767.0,4.3,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202202142200,143.0,29.0,2.4,1011.3,1018.0,7.7,-7.2,34.0,3.6,-,7.0,1.0,-,1567.0,3.9,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202202142300,143.0,29.0,2.7,1011.2,1017.9,7.3,-5.7,39.0,4.0,-,0.0,0.0,-,1003.0,4.7,-99.0,-99.0,-99.0,-99.0,3.0,43.0
202202150000,143.0,29.0,4.2,1011.4,1018.1,6.5,-2.1,54.0,5.2,40,6.0,6.0,Sc,789.0,5.6,-99.0,-99.0,-99.0,-99.0,3.0,39.0
202202150100,143.0,32.0,3.5,1011.7,1018.4,4.9,-1.5,63.0,5.5,40,0.0,0.0,-,1210.0,4.5,-99.0,-99.0,-99.0,-99.0,3.0,40.0
202202150200,143.0,32.0,3.9,1011.8,1018.6,3.7,-3.1,61.0,4.9,40,4.0,4.0,-,938.0,3.8,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202202150300,143.0,32.0,4.8,1011.9,1018.7,1.8,-5.8,57.0,4.0,40,2.0,2.0,Sc,1531.0,1.3,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202202150400,143.0,32.0,5.4,1011.7,1018.5,1.1,-6.4,57.0,3.8,-,0.0,0.0,-,1915.0,0.4,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202150500,143.0,29.0,4.1,1012.1,1018.9,0.7,-6.8,57.0,3.7,-,0.0,0.0,-,1739.0,-0.4,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202150600,143.0,29.0,4.3,1012.1,1019.0,0.2,-7.3,57.0,3.5,-,3.0,3.0,Sc,1962.0,-0.8,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202202150700,143.0,29.0,4.5,1012.6,1019.5,0.3,-7.7,55.0,3.4,-,7.0,7.0,Ac,1994.0,-0.1,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202202150800,143.0,29.0,3.7,1013.0,1019.9,0.1,-7.8,55.0,3.4,-,3.0,3.0,Ac,1974.0,-0.6,-99.0,-99.0,-99.0,-99.0,3.0,20.0
202202150900,143.0,29.0,4.2,1013.1,1019.9,1.1,-6.9,55.0,3.6,-,6.0,1.0,ScAc,1873.0,2.1,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202202151000,143.0,29.0,5.4,1012.7,1019.5,1.3,-7.4,52.0,3.5,-,2.0,2.0,Sc,1832.0,6.1,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202151100,143.0,32.0,5.8,1012.9,1019.7,1.9,-8.2,47.0,3.3,-,1.0,1.0,Sc,1897.0,10.5,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202151200,143.0,32.0,5.6,1012.5,1019.3,2.4,-9.5,41.0,3.0,-,0.0,0.0,-,1927.0,13.7,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202151300,143.0,32.0,6.1,1011.5,1018.3,2.6,-10.3,38.0,2.8,-,0.0,0.0,-,1924.0,14.8,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202202151400,143.0,32.0,5.8,1010.9,1017.7,3.1,-11.2,34.0,2.6,-,0.0,0.0,-,1982.0,15.6,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202202151500,143.0,29.0,5.8,1010.9,1017.7,3.3,-11.1,34.0,2.6,-,0.0,0.0,-,1967.0,13.9,-99.0,-99.0,-99.0,-99.0,3.0,41.0
202202151600,143.0,29.0,7.2,1011.0,1017.8,2.8,-11.9,33.0,2.5,-,0.0,0.0,-,2000.0,11.3,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202202151700,143.0,29.0,4.4,1011.4,1018.2,2.2,-10.6,38.0,2.7,-,0.0,0.0,-,2000.0,6.5,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202151800,143.0,29.0,5.9,1011.8,1018.7,0.6,-12.1,38.0,2.4,-,0.0,0.0,-,2000.0,2.2,-99.0,-99.0,-99.0,-99.0,3.0,24.0
202202151900,143.0,29.0,6.9,1012.7,1019.6,-0.5,-11.5,43.0,2.5,-,2.0,0.0,-,2000.0,0.4,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202202152000,143.0,29.0,4.9,1013.3,1020.2,-1.4,-12.1,44.0,2.4,-,0.0,0.0,-,2000.0,-0.9,-99.0,-99.0,-99.0,-99.0,3.0,2.0
202202152100,143.0,32.0,4.6,1013.8,1020.7,-2.3,-13.2,43.0,2.2,-,0.0,0.0,-,2000.0,-1.9,-99.0,-99.0,-99.0,-99.0,3.0,6.0
202202152200,143.0,29.0,5.4,1014.3,1021.3,-3.1,-13.1,46.0,2.2,-,0.0,0.0,-,2000.0,-2.5,-99.0,-99.0,-99.0,-99.0,3.0,4.0
202202152300,143.0,29.0,5.4,1014.5,1021.5,-3.6,-13.8,45.0,2.1,-,0.0,0.0,-,2000.0,-3.3,-99.0,-99.0,-99.0,-99.0,3.0,6.0
202202160000,143.0,29.0,4.8,1014.6,1021.6,-4.2,-13.8,47.0,2.1,-,0.0,0.0,-,2000.0,-3.9,-99.0,-99.0,-99.0,-99.0,3.0,0.0
202202160200,143.0,29.0,4.6,1015.0,1022.0,-4.7,-13.8,49.0,2.1,-,2.0,0.0,-,2000.0,-4.3,-99.0,-99.0,-99.0,-99.0,3.0,11.0
202202160300,143.0,29.0,3.3,1015.0,1022.0,-4.6,-13.2,51.0,2.2,-,2.0,2.0,Sc,2000.0,-4.4,-99.0,-99.0,-99.0,-99.0,3.0,9.0
202202160400,143.0,32.0,4.6,1014.8,1021.8,-4.5,-12.8,52.0,2.3,-,1.0,1.0,Sc,2000.0,-4.5,-99.0,-99.0,-99.0,-99.0,3.0,17.0
202202160500,143.0,32.0,3.3,1015.2,1022.2,-4.8,-12.9,53.0,2.3,-,0.0,0.0,-,2000.0,-4.6,-99.0,-99.0,-99.0,-99.0,3.0,12.0
202202160600,143.0,32.0,3.1,1015.5,1022.5,-5.3,-12.5,57.0,2.3,-,1.0,1.0,Sc,2000.0,-5.0,-99.0,-99.0,-99.0,-99.0,3.0,7.0
202202160700,143.0,32.0,2.1,1015.6,1022.6,-5.6,-12.3,59.0,2.4,-,2.0,2.0,Sc,2000.0,-5.3,-99.0,-99.0,-99.0,-99.0,3.0,12.0
202202160800,143.0,29.0,3.4,1015.8,1022.8,-4.6,-11.8,57.0,2.5,-,3.0,3.0,Sc,2000.0,-3.4,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202202160900,143.0,29.0,4.8,1015.9,1022.9,-3.7,-11.6,54.0,2.5,-,3.0,3.0,Sc,1995.0,-0.7,-99.0,-99.0,-99.0,-99.0,3.0,18.0
202202161000,143.0,32.0,5.4,1015.6,1022.6,-3.2,-11.4,53.0,2.6,-,6.0,6.0,Sc,1947.0,2.3,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202161100,143.0,29.0,5.3,1015.3,1022.2,-2.3,-12.1,47.0,2.4,-,6.0,6.0,Sc,1990.0,2.9,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202161200,143.0,32.0,6.8,1014.7,1021.6,-1.3,-13.1,40.0,2.2,-,5.0,5.0,Sc,1928.0,9.5,-99.0,-99.0,-99.0,-99.0,3.0,29.0
202202161300,143.0,32.0,5.8,1014.2,1021.1,-0.5,-14.4,34.0,2.0,-,5.0,5.0,Sc,1944.0,13.0,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202202161400,143.0,32.0,6.4,1013.4,1020.3,-0.3,-15.0,32.0,1.9,-,1.0,1.0,Sc,1989.0,13.0,-99.0,-99.0,-99.0,-99.0,3.0,36.0
202202161500,143.0,32.0,4.9,1013.3,1020.2,-0.8,-14.7,34.0,2.0,-,3.0,3.0,Sc,1991.0,11.7,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202202161600,143.0,29.0,6.1,1013.0,1019.9,-1.1,-15.3,33.0,1.9,-,0.0,0.0,-,2000.0,5.8,-99.0,-99.0,-99.0,-99.0,3.0,36.0
202202161700,143.0,29.0,5.5,1013.2,1020.1,-1.0,-15.6,32.0,1.8,-,2.0,2.0,Sc,2000.0,3.2,-99.0,-99.0,-99.0,-99.0,3.0,13.0
202202161800,143.0,32.0,5.3,1013.9,1020.8,-2.6,-16.3,34.0,1.7,-,2.0,2.0,Sc,2000.0,-0.9,-99.0,-99.0,-99.0,-99.0,3.0,19.0
202202161900,143.0,32.0,5.3,1014.4,1021.4,-3.3,-16.2,36.0,1.7,-,1.0,0.0,-,1955.0,-2.6,-99.0,-99.0,-99.0,-99.0,3.0,22.0
202202162000,143.0,29.0,6.6,1014.9,1021.9,-3.9,-17.1,35.0,1.6,-,0.0,0.0,-,2000.0,-3.4,-99.0,-99.0,-99.0,-99.0,3.0,15.0
202202162100,143.0,32.0,6.3,1015.4,1022.4,-4.7,-16.8,38.0,1.6,-,0.0,0.0,-,2000.0,-4.0,-99.0,-99.0,-99.0,-99.0,3.0,9.0
202202162200,143.0,29.0,6.9,1015.6,1022.6,-5.1,-16.3,41.0,1.7,-,0.0,0.0,-,2000.0,-4.2,-99.0,-99.0,-99.0,-99.0,3.0,11.0
202202162300,143.0,29.0,6.3,1015.4,1022.4,-5.3,-15.6,44.0,1.8,-,1.0,0.0,-,2000.0,-4.6,-99.0,-99.0,-99.0,-99.0,3.0,6.0
202202170000,143.0,29.0,5.2,1016.1,1023.1,-5.5,-14.7,48.0,2.0,-,3.0,3.0,Sc,2000.0,-4.5,-99.0,-99.0,-99.0,-99.0,3.0,3.0
202202170100,143.0,29.0,6.0,1016.4,1023.4,-5.8,-15.3,47.0,1.9,-,1.0,1.0,-,1950.0,-5.0,-99.0,-99.0,-99.0,-99.0,3.0,19.0
202202170200,143.0,29.0,5.2,1016.7,1023.8,-6.4,-15.3,49.0,1.9,-,0.0,0.0,-,2000.0,-5.4,-99.0,-99.0,-99.0,-99.0,3.0,13.0
202202170300,143.0,32.0,5.2,1017.2,1024.3,-7.0,-16.9,45.0,1.6,-,0.0,0.0,-,2000.0,-6.1,-99.0,-99.0,-99.0,-99.0,3.0,11.0
202202170400,143.0,32.0,4.6,1018.0,1025.1,-7.6,-19.1,39.0,1.4,-,0.0,0.0,-,2000.0,-6.7,-99.0,-99.0,-99.0,-99.0,3.0,15.0
202202170500,143.0,29.0,3.6,1018.6,1025.7,-8.1,-19.3,40.0,1.3,-,0.0,0.0,-,2000.0,-7.1,-99.0,-99.0,-99.0,-99.0,3.0,9.0
202202170600,143.0,29.0,3.8,1018.9,1026.0,-8.2,-19.1,41.0,1.4,-,0.0,0.0,-,2000.0,-7.4,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202170700,143.0,29.0,3.0,1019.0,1026.1,-8.3,-18.4,44.0,1.4,-,0.0,0.0,-,2000.0,-7.5,-99.0,-99.0,-99.0,-99.0,3.0,11.0
202202170800,143.0,29.0,4.0,1019.9,1027.0,-7.7,-16.5,49.0,1.7,-,0.0,0.0,-,2022.0,-6.5,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202202170900,143.0,29.0,4.6,1020.9,1028.0,-6.8,-15.7,49.0,1.8,-,0.0,0.0,-,1929.0,-4.3,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202171000,143.0,32.0,4.3,1020.7,1027.8,-5.6,-15.4,46.0,1.8,-,2.0,0.0,Ci,1977.0,0.6,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202202171100,143.0,32.0,2.6,1020.3,1027.3,-3.6,-15.5,39.0,1.8,-,1.0,0.0,Ci,1973.0,6.3,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202171200,143.0,32.0,3.1,1019.8,1026.8,-3.1,-17.1,33.0,1.6,-,1.0,0.0,Ci,2009.0,10.2,-99.0,-99.0,-99.0,-99.0,3.0,12.0
202202171300,143.0,34.0,3.4,1019.2,1026.2,-1.9,-18.0,28.0,1.5,-,0.0,0.0,-,1998.0,13.0,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202171400,143.0,32.0,2.8,1018.5,1025.4,-0.5,-18.6,24.0,1.4,-,0.0,0.0,-,2006.0,14.9,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202202171500,143.0,29.0,3.5,1018.7,1025.6,0.6,-18.7,22.0,1.4,-,0.0,0.0,-,1935.0,14.1,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202202171600,143.0,32.0,3.0,1019.3,1026.2,0.8,-19.6,20.0,1.3,-,0.0,0.0,-,1996.0,11.4,-99.0,-99.0,-99.0,-99.0,3.0,36.0
202202171700,143.0,29.0,2.9,1019.8,1026.7,1.0,-18.3,22.0,1.5,-,0.0,0.0,-,2000.0,5.4,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202202171800,143.0,29.0,2.3,1020.4,1027.3,0.0,-18.7,23.0,1.4,-,0.0,0.0,-,2000.0,0.3,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202202171900,143.0,34.0,1.5,1020.9,1027.8,-0.8,-18.4,25.0,1.4,-,0.0,0.0,-,2000.0,-2.1,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202172000,143.0,7.0,0.8,1021.7,1028.7,-2.2,-16.7,32.0,1.7,-,0.0,0.0,-,1920.0,-4.1,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202172100,143.0,7.0,0.5,1022.2,1029.2,-3.5,-15.4,39.0,1.8,-,0.0,0.0,-,2000.0,-5.0,-99.0,-99.0,-99.0,-99.0,3.0,22.0
202202172200,143.0,7.0,0.8,1022.8,1029.9,-4.5,-15.5,42.0,1.8,-,0.0,0.0,-,1866.0,-5.6,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202202172300,143.0,11.0,1.6,1023.2,1030.3,-5.9,-16.7,42.0,1.7,-,0.0,0.0,-,2000.0,-6.0,-99.0,-99.0,-99.0,-99.0,3.0,24.0
202202180000,143.0,14.0,0.9,1023.9,1031.0,-6.1,-16.1,45.0,1.7,-,0.0,0.0,-,1609.0,-6.5,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202202180100,143.0,0.0,0.4,1024.2,1031.3,-6.7,-14.2,55.0,2.0,-,0.0,0.0,-,1633.0,-6.9,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202202180200,143.0,14.0,1.5,1024.3,1031.4,-7.4,-16.0,50.0,1.8,-,4.0,0.0,-,1950.0,-7.2,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202202180300,143.0,0.0,0.1,1025.1,1032.3,-7.8,-15.2,55.0,1.9,-,0.0,0.0,-,1997.0,-7.6,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202180400,143.0,0.0,0.3,1024.8,1032.0,-8.2,-15.0,58.0,1.9,-,0.0,0.0,-,1997.0,-8.0,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202202180500,143.0,14.0,1.0,1025.1,1032.3,-8.5,-15.0,59.0,1.9,-,6.0,0.0,Ci,1998.0,-8.2,-99.0,-99.0,-99.0,-99.0,3.0,29.0
202202180600,143.0,14.0,1.4,1025.2,1032.4,-9.3,-15.4,61.0,1.8,-,8.0,0.0,Ci,1999.0,-8.4,-99.0,-99.0,-99.0,-99.0,3.0,31.0
202202180800,143.0,14.0,0.6,1027.0,1034.2,-8.0,-13.8,63.0,2.1,-,3.0,1.0,AcCi,1764.0,-6.8,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202202180900,143.0,14.0,2.6,1027.1,1034.3,-7.0,-13.0,62.0,2.3,-,5.0,0.0,Ci,1682.0,-3.3,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202202181000,143.0,14.0,1.7,1026.8,1033.9,-3.9,-13.5,47.0,2.2,-,5.0,0.0,Ci,1886.0,2.1,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202202181100,143.0,11.0,1.5,1026.1,1033.1,-1.0,-15.6,32.0,1.8,-,0.0,0.0,-,1900.0,9.1,-99.0,-99.0,-99.0,-99.0,3.0,34.0
202202181200,143.0,7.0,1.4,1024.9,1031.8,2.3,-13.9,29.0,2.1,-,1.0,0.0,Ci,2016.0,14.2,-99.0,-99.0,-99.0,-99.0,3.0,20.0
202202181300,143.0,7.0,1.6,1023.3,1030.1,5.5,-12.0,27.0,2.4,-,0.0,0.0,-,1977.0,17.9,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202181400,143.0,7.0,0.8,1021.8,1028.6,6.5,-13.7,22.0,2.1,-,0.0,0.0,-,2000.0,19.7,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202181500,143.0,32.0,1.6,1021.3,1028.0,7.1,-13.2,22.0,2.2,-,1.0,0.0,Ci,1998.0,19.0,-99.0,-99.0,-99.0,-99.0,3.0,32.0
202202181600,143.0,27.0,2.4,1021.2,1027.9,7.8,-11.5,24.0,2.5,-,1.0,0.0,Ci,2000.0,15.9,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202202181700,143.0,32.0,0.9,1020.6,1027.3,7.1,-10.6,27.0,2.7,-,0.0,0.0,-,1936.0,9.4,-99.0,-99.0,-99.0,-99.0,3.0,54.0
202202181800,143.0,29.0,0.8,1020.6,1027.4,5.9,-11.2,28.0,2.6,-,6.0,0.0,Ci,2000.0,4.2,-99.0,-99.0,-99.0,-99.0,3.0,57.0
202202181900,143.0,36.0,0.7,1020.1,1026.9,4.0,-11.2,32.0,2.6,-,6.0,1.0,-,1642.0,1.2,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202202182000,143.0,0.0,0.1,1020.1,1026.9,2.6,-10.6,37.0,2.7,-,6.0,3.0,-,2033.0,0.0,-99.0,-99.0,-99.0,-99.0,3.0,44.0
202202182100,143.0,0.0,0.4,1020.1,1027.0,1.8,-10.7,39.0,2.7,-,8.0,0.0,Ci,2041.0,-0.3,-99.0,-99.0,-99.0,-99.0,3.0,51.0
202202182200,143.0,0.0,0.1,1020.7,1027.6,1.3,-9.6,44.0,3.0,-,10.0,9.0,-,2003.0,-0.3,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202202182300,143.0,0.0,0.2,1019.8,1026.7,0.8,-9.8,45.0,2.9,-,9.0,3.0,-,1986.0,-0.7,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202190000,143.0,9.0,0.9,1019.4,1026.3,0.4,-9.6,47.0,3.0,-,8.0,6.0,AcCi,1976.0,-1.0,-99.0,-99.0,-99.0,-99.0,3.0,37.0
202202190100,143.0,9.0,0.7,1019.5,1026.4,0.4,-9.3,48.0,3.0,-,10.0,9.0,-,2000.0,-0.5,-99.0,-99.0,-99.0,-99.0,3.0,30.0
202202190200,143.0,11.0,0.6,1019.6,1026.5,0.5,-8.7,50.0,3.2,-,10.0,9.0,-,2000.0,-0.2,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202190300,143.0,11.0,1.3,1018.2,1025.1,-0.1,-7.8,56.0,3.4,-,10.0,0.0,As,2002.0,0.0,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202202190400,143.0,0.0,0.4,1017.8,1024.7,0.1,-8.6,52.0,3.2,-,10.0,0.0,As,1961.0,0.1,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202190500,143.0,0.0,0.2,1017.7,1024.6,0.3,-8.4,52.0,3.2,-,10.0,0.0,As,2029.0,0.2,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202202190600,143.0,0.0,0.4,1017.1,1024.0,0.3,-7.2,57.0,3.6,-,10.0,0.0,As,1993.0,0.3,-99.0,-99.0,-99.0,-99.0,3.0,24.0
202202190700,143.0,0.0,0.1,1016.7,1023.6,-0.1,-7.1,59.0,3.6,-,10.0,0.0,As,1840.0,0.2,-99.0,-99.0,-99.0,-99.0,3.0,27.0
202202190800,143.0,0.0,0.4,1016.7,1023.6,0.6,-6.9,57.0,3.6,-,4.0,4.0,Ac,1901.0,1.4,-99.0,-99.0,-99.0,-99.0,3.0,33.0
202202190900,143.0,14.0,0.5,1016.1,1022.9,2.3,-7.8,47.0,3.4,-,6.0,0.0,Ci,1969.0,3.6,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202202191000,143.0,34.0,1.7,1016.3,1023.1,3.1,-7.7,45.0,3.4,-,8.0,0.0,Ci,1652.0,6.3,-99.0,-99.0,-99.0,-99.0,3.0,44.0
202202191100,143.0,29.0,3.0,1016.6,1023.4,4.7,-9.8,34.0,2.9,-,8.0,1.0,ScCi,1984.0,8.8,-99.0,-99.0,-99.0,-99.0,3.0,44.0
202202191200,143.0,34.0,4.5,1016.6,1023.4,4.2,-5.8,48.0,4.0,-,9.0,0.0,Ci,1978.0,9.5,-99.0,-99.0,-99.0,-99.0,3.0,13.0
202202191300,143.0,34.0,3.4,1015.6,1022.4,4.3,-7.8,41.0,3.4,-,9.0,2.0,ScCi,1994.0,11.9,-99.0,-99.0,-99.0,-99.0,3.0,25.0
202202191400,143.0,32.0,4.2,1014.1,1020.8,5.7,-10.9,29.0,2.7,-,8.0,0.0,Ci,1962.0,15.7,-99.0,-99.0,-99.0,-99.0,3.0,14.0
202202191500,143.0,32.0,4.3,1013.3,1020.0,6.6,-11.5,26.0,2.5,-,5.0,0.0,Ci,1960.0,15.8,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202202191600,143.0,29.0,4.7,1013.0,1019.7,6.1,-10.2,30.0,2.8,-,5.0,0.0,Ci,1920.0,12.0,-99.0,-99.0,-99.0,-99.0,3.0,29.0
202202191700,143.0,32.0,3.8,1012.6,1019.3,5.2,-7.3,40.0,3.5,-,5.0,0.0,Ci,1649.0,8.0,-99.0,-99.0,-99.0,-99.0,3.0,42.0
202202191800,143.0,34.0,4.1,1012.6,1019.4,4.0,-6.8,45.0,3.7,-,6.0,0.0,Ci,1909.0,4.4,-99.0,-99.0,-99.0,-99.0,3.0,28.0
202202191900,143.0,32.0,3.7,1013.0,1019.8,3.0,-6.6,49.0,3.7,-,8.0,8.0,-,1912.0,2.8,-99.0,-99.0,-99.0,-99.0,3.0,26.0
202202192000,143.0,32.0,2.3,1012.9,1019.7,2.4,-5.9,54.0,3.9,-,6.0,6.0,-,1728.0,1.8,-99.0,-99.0,-99.0,-99.0,3.0,16.0
202202192100,143.0,32.0,3.0,1012.8,1019.6,2.0,-6.1,55.0,3.9,-,8.0,0.0,Ci,1877.0,1.9,-99.0,-99.0,-99.0,-99.0,3.0,23.0
202202192200,143.0,32.0,2.7,1013.6,1020.4,1.4,-7.1,53.0,3.6,-,9.0,9.0,-,1716.0,1.2,-99.0,-99.0,-99.0,-99.0,3.0,21.0
202202192300,143.0,29.0,3.0,1013.8,1020.7,0.9,-7.6,53.0,3.5,-,8.0,8.0,-,1731.0,0.7,-99.0,-99.0,-99.0,-99.0,3.0,17.0
202202200000,143.0,32.0,3.3,1014.0,1020.9,0.2,-7.1,58.0,3.6,-,4.0,4.0,Sc,1677.0,-0.6,-99.0,-99.0,-99.0,-99.0,3.0,17.0
202202200100,143.0,32.0,4.3,1014.5,1021.4,-1.5,-7.4,64.0,3.5,-,9.0,3.0,-,1501.0,-1.5,-99.0,-99.0,-99.0,-99.0,3.0,39.0
