TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201901020000,136.0,21.0,136,32,3.4,-9,-9.0,-9,1014.0,1032.1,2,0.2,-4.0,-12.1,53.0,2.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1990,-9.0,-9.0,-9,-6.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901020300,136.0,23.0,136,34,0.9,-9,-9.0,-9,1015.4,1033.7,2,1.6,-5.8,-12.1,61.0,2.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1999,-9.0,-9.0,-9,-8.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901020600,136.0,19.0,136,0,0.2,-9,-9.0,-9,1015.4,1033.8,3,0.1,-7.6,-13.2,64.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1972,-9.0,-9.0,-9,-10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901020900,136.0,28.0,136,29,0.9,-9,-9.0,-9,1016.8,1035.1,2,1.3,-5.6,-13.4,54.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1935,1.0,0.38,-9,-9.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901021200,136.0,28.0,136,29,2.6,-9,-9.0,-9,1014.8,1032.6,7,-2.5,0.6,-12.4,37.0,2.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1929,1.0,1.9,-9,1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901021500,136.0,15.0,136,29,4.3,-9,-9.0,-9,1013.0,1030.6,5,-2.0,2.5,-17.1,22.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1956,1.0,1.59,-9,1.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901021800,136.0,32.0,136,32,3.3,-9,-9.0,-9,1013.9,1031.8,2,1.2,-0.4,-15.5,31.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.01,-9,-1.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901022100,136.0,28.0,136,0,0.1,-9,-9.0,-9,1014.7,1032.8,1,1.0,-3.3,-14.4,42.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1874,-9.0,-9.0,-9,-5.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901030000,136.0,14.0,136,34,1.1,-9,-9.0,-9,1015.3,1033.5,2,0.7,-4.4,-16.3,39.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-7.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
201901030300,136.0,21.0,136,34,0.5,-9,-9.0,-9,1016.0,1034.3,1,0.8,-6.7,-17.2,43.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
