YYMMDDHHMI,STN,IW,IR,IX,CH,VV,CA,WD,WS,TA,TD,HM,PA,PS,PT,PR,RN,RH,WC,WP,CD,CL,CM,CT,S19,TM,Tm,S33,S34,S35,S36,S37,S28,S29
201712230600 54662  1  3  2  9 80  6 180  2.0   5.2  -7.6  39.1 1009.6 1021.2  7    2.4  -99.0  0 -9 -9  6 -9 -9 -9 -999 -99.0  -0.7 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712230900 54662  1  3  2  9 79  7 140  1.0   3.5  -3.8  58.8  -99.0 1020.9  7    0.4  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712231200 54662  1  3  2  9 72  7 180  3.0   3.8  -2.4  63.9 1008.8 1020.5  7    0.4  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712231500 54662  1  3  2 -9 62  9   0  0.0   3.6  -1.2  70.8  -99.0 1019.7  7    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712231800 54662  1  3  2 -9 62  9  20  1.0   2.9  -3.2  64.2 1006.6 1018.1  7    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999   5.7 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712232100 54662  1  3  2 -9 63  9 340  2.0   2.5  -3.4  65.0  -99.0 1016.1  7    2.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240000 54662  1  3  2  9 59  7 360  3.0   2.0  -2.1  74.2 1004.6 1016.2  2    0.1  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 1008 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240300 54662  1  3  2  9 80  7 360  5.0  -0.4 -12.3  40.2  -99.0 1017.6  2    1.4  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240600 54662  1  3  2  9 80  7 360  5.0  -1.0 -12.3  42.0 1007.3 1019.0  2    1.3  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0  -1.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240900 54662  1  3  2  9 80  0 360  8.0  -2.0 -13.2  42.0  -99.0 1022.7  2    3.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712241200 54662  1  3  2  9 80  0 360  4.0  -1.9 -13.1  42.0 1013.8 1025.6  2    2.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712241500 54662  1  3  2 -9 80  9 360  3.0  -2.0 -11.5  48.2  -99.0 1026.4  2    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712241800 54662  1  3  2 -9 80  9  20  3.0  -2.8 -12.8  46.0 1015.1 1027.0  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999   3.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712242100 54662  1  3  2 -9 80  9  20  3.0  -4.0 -14.7  43.1  -99.0 1026.6  7    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250000 54662  1  3  2  9 80  0  40  1.0  -4.3 -14.2  45.9 1014.9 1026.8  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250300 54662  1  3  2  9 80  3 220  2.0  -0.1 -11.2  42.9  -99.0 1026.2  7    0.5  -99.0  0 -9 -9  3 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250600 54662  1  3  2  9 80  0 250  1.0   3.2 -10.8  35.0 1010.9 1022.7  7    3.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -4.4 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250900 54662  1  3  2  9 80  5 270  3.0   0.9 -11.2  39.9  -99.0 1023.1  2    0.4  -99.0  0 -9 -9  5 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712251200 54662  1  3  2  9 80  0 250  1.0   0.8  -7.7  53.0 1012.0 1023.8  2    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712251500 54662  1  3  2 -9 73  9 360  6.0   0.8  -9.0  47.9  -99.0 1024.8  2    1.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712251800 54662  1  3  2 -9 80  9  20  6.0  -3.4 -19.7  27.1 1016.3 1028.1  2    3.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999   3.4 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712252100 54662  1  3  2 -9 80  9  20  7.0  -5.7 -19.8  31.9  -99.0 1028.9  2    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260000 54662  1  3  2  9 80  0 360  6.0  -7.0 -20.6  32.9 1018.7 1030.7  2    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260300 54662  1  3  2  9 80  0 360  6.0  -6.4 -20.0  33.1  -99.0 1032.0  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260600 54662  1  3  2  9 80  0 360  5.0  -5.2 -19.0  32.9 1019.3 1031.3  7    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -7.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260900 54662  1  3  2  9 80  0  20  2.0  -6.3 -18.6  37.0  -99.0 1032.7  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712261200 54662  1  3  2  9 80  0 360  2.0  -7.4 -19.6  37.0 1021.7 1033.9  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712261500 54662  1  3  2 -9 80  9 360  2.0  -7.0 -18.3  40.1  -99.0 1034.1  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712261800 54662  1  3  2 -9 80  9 360  1.0  -6.8 -17.3  43.0 1020.7 1032.8  7    1.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999  -3.4 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712262100 54662  1  3  2 -9 80  9   0  0.0  -7.0 -16.9  45.1  -99.0 1032.1  7    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270000 54662  1  3  2  9 80  7  90  2.0  -4.6 -15.0  44.0 1020.1 1032.2  2    0.2  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270300 54662  1  3  2  9 80  5 180  6.0  -1.2  -9.8  52.0  -99.0 1031.1  7    1.0  -99.0  0 -9 -9  5 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270600 54662  1  1  1  6 72  7 180  4.0   0.2  -5.4  66.0 1016.1 1028.1  7    3.0    0.0  1 85 00  7 -9 -9 -9 -999 -99.0  -7.4 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270900 54662  1  3  2  6 75  7 180  3.0   1.3  -3.6  69.8  -99.0 1027.8  7    0.2  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712271200 54662  1  3  2  6 70  7 180  3.0   2.2  -2.9  69.0 1015.8 1027.7  7    0.1  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712271500 54662  1  3  2 -9 66  9 200  3.0   3.6  -0.4  75.1  -99.0 1028.0  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712271800 54662  1  3  2 -9 62  9   0  0.0   3.9   0.1  76.2 1016.4 1028.1  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999   4.1 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712272100 54662  1  3  2 -9 59  9  70  3.0   0.0  -2.4  83.9  -99.0 1027.8  7    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280000 54662  1  3  2  9 58  8  70  1.0   0.3  -1.9  85.1 1016.9 1028.7  2    0.9  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 1010 -999 -999 -999 9999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280300 54662  1  3  2  6 58  7  70  2.0   0.9  -1.8  82.1  -99.0 1028.8  2    0.2  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280600 54662  1  3  2  6 58  8  70  2.0   1.7  -0.4  85.9 1015.0 1026.7  7    2.1  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0   0.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280900 54662  1  3  1  9 57  7  70  1.0   0.6  -1.6  85.2  -99.0 1026.7  7    0.1  -99.0  0 10 00  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712281200 54662  1  3  1  9 56  7  70  1.0   1.3  -0.6  87.1 1015.6 1027.4  2    0.7  -99.0  0 10 00  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712281500 54662  1  3  1 -9 56  9 180  1.0   1.7  -0.4  85.9  -99.0 1027.5  2    0.1  -99.0  0 10 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712281800 54662  1  3  1 -9 47  9  70  2.0   1.5  -0.3  87.8 1016.2 1028.0  2    0.5  -99.0  0 10 00 -9 -9 -9 -9 -999   3.9 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712282100 54662  1  3  1 -9 31  9  20  2.0   1.9  -0.4  84.7  -99.0 1027.7  7    0.3  -99.0  0 10 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290000 54662  1  3  1  9 27  7 340  2.0   0.9  -2.2  79.7 1017.5 1029.3  2    1.6  -99.0  0 10 -9  7 -9 -9 -9 -999 -99.0 -99.0 1008 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290300 54662  1  3  1  9 24  7 360  4.0   0.3  -3.3  76.7  -99.0 1029.3  4    0.0  -99.0  0 10 00  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290600 54662  1  3  1  9 31  7 360  3.0   0.6  -4.8  67.1 1017.2 1029.0  7    0.3  -99.0  0  5 00  7 -9 -9 -9 -999 -99.0   0.1 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290900 54662  1  3  1  9 55  0 340  3.0  -0.1  -7.6  57.0  -99.0 1028.9  7    0.1  -99.0  0  5 00 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712291200 54662  1  3  1  9 50  0 340  2.0  -1.9  -7.2  67.0 1017.8 1029.7  2    0.7  -99.0  0  5 00 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712291500 54662  1  3  1 -9 35  9 340  3.0  -2.6  -8.1  65.8  -99.0 1029.2  7    0.5  -99.0  0  5 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712291800 54662  1  3  1 -9 50  9 360  5.0  -2.3  -9.9  55.9 1017.2 1029.1  7    0.1  -99.0  0  5 00 -9 -9 -9 -9 -999   2.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712292100 54662  1  3  2 -9 58  9 360  3.0  -2.0 -12.6  44.1  -99.0 1027.1  7    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300000 54662  1  3  2  9 62  8 360  5.0  -1.5 -12.7  42.1 1016.4 1028.3  2    1.2  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 1031 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300300 54662  1  3  2  9 63  7 340  4.0   0.1 -11.9  40.0  -99.0 1027.0  7    1.3  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300600 54662  1  3  2  9 63  7 340  3.0   0.4 -10.4  44.1 1012.9 1024.7  7    2.2  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0  -2.7 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300900 54662  1  3  2  9 60  7 360  5.0  -0.4  -9.3  51.0  -99.0 1025.5  2    0.8  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712301200 54662  1  3  2  9 60  7 340  4.0  -0.5  -7.3  60.0 1014.5 1026.3  2    0.8  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712301500 54662  1  3  2 -9 60  9 340  3.0  -1.4  -8.2  59.8  -99.0 1026.3  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712301800 54662  1  3  2 -9 60  9 340  4.0  -2.0  -9.8  55.1 1014.5 1026.3  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999   0.6 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712302100 54662  1  3  2 -9 59  9 340  3.0  -3.2 -11.4  53.1  -99.0 1025.8  7    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310000 54662  1  3  2  9 58  0 320  1.0  -3.3 -10.2  58.8 1014.9 1026.8  2    1.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310300 54662  1  3  2  9 64  0 360  2.0   1.9 -16.5  24.1  -99.0 1026.5  7    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310600 54662  1  3  2  6 67  2 340  5.0   1.7 -10.1  41.1 1012.8 1024.6  7    1.9  -99.0  0 -9 -9  2 -9 -9 -9 -999 -99.0  -3.4 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310900 54662  1  3  2  9 80  0 320  1.0   0.6 -12.4  37.0  -99.0 1025.0  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712311200 54662  1  3  2  9 72  0 200  1.0  -0.4 -10.1  47.9 1014.0 1025.9  2    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712311500 54662  1  3  2 -9 63  9 220  2.0   0.7  -9.3  47.1  -99.0 1026.4  2    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712311800 54662  1  3  2 -9 58  9 270  1.0   0.3  -8.2  52.8 1014.9 1026.7  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999   3.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712312100 54662  1  3  2 -9 60  9 340  1.0  -0.3  -8.0  56.0  -99.0 1026.7  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010000 54662  1  3  2  9 64  0 340  2.0  -0.6  -9.2  52.1 1016.5 1028.3  2    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010300 54662  1  3  2  9 64  0 360  2.0   1.1 -10.1  42.9  -99.0 1028.9  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010600 54662  1  3  2  9 67  0 360  2.0   2.0 -14.2  28.9 1015.6 1027.4  7    1.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -1.2 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010900 54662  1  3  2  9 67  0 360  3.0   0.1 -17.6  25.0  -99.0 1027.6  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801011200 54662  1  3  2  9 66  0  20  2.0  -1.4 -16.3  31.1 1017.2 1029.1  2    1.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801011500 54662  1  3  2 -9 80  9 360  1.0  -2.5 -16.9  32.1  -99.0 1030.4  2    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801011800 54662  1  3  2 -9 80  9  40  3.0  -2.8 -16.5  34.0 1019.4 1031.3  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999   2.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801012100 54662  1  3  2 -9 80  9  20  3.0  -3.9 -18.6  30.9  -99.0 1031.0  7    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020000 54662  1  3  2  9 80  7  20  4.0  -4.6 -19.9  29.1 1021.4 1033.4  2    2.3  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020300 54662  1  3  2  9 74  6 360  6.0  -3.7 -22.9  20.9  -99.0 1034.0  2    0.6  -99.0  0 -9 -9  6 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020600 54662  1  3  2  9 80  0 360  4.0  -3.0 -19.4  27.0 1020.8 1032.8  7    1.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -4.9 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020900 54662  1  3  2  9 80  7 360  4.0  -4.7 -17.5  36.0  -99.0 1033.7  2    0.8  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801021200 54662  1  3  2  9 68  7 360  5.0  -5.4 -18.8  34.0 1023.0 1035.1  2    1.4  -99.0  0 -9 -9  7 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
