YYMMDDHHMI,STN,IW,IR,IX,CH,VV,CA,WD,WS,TA,TD,HM,PA,PS,PT,PR,RN,RH,WC,WP,CD,CL,CM,CT,S19,TM,Tm,S33,S34,S35,S36,S37,S28,S29
201712231800 53845  1  3  2 -9 80  9 220  1.0  -4.5 -14.1  47.0  892.2 1033.2  7    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999   3.1 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712232100 53845  1  3  2 -9 80  9 220  1.0  -5.5 -15.3  46.0  -99.0 1033.6  7    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240000 53845  1  3  2  9 76  1 290  3.0  -7.1 -15.1  52.8  893.0 1035.5  2    0.9  -99.0  0 -9 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240300 53845  1  3  2  9 64  0 340  2.0  -2.0 -14.7  37.1  -99.0 1035.1  2    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240600 53845  1  3  2  9 79  0  40  2.0   1.6 -15.4  27.0  890.5 1031.5  7    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -8.7 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712240900 53845  1  3  2  9 78  0  70  2.0   1.3 -16.1  26.0  -99.0 1030.6  7    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712241200 53845  1  3  2  9 58  0  40  2.0  -3.9 -14.4  43.9  888.6 1031.6  7    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712241500 53845  1  3  2 -9 61  9   0  0.0  -6.6 -14.8  52.1  -99.0 1031.5  2    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712241800 53845  1  3  2 -9 63  9   0  0.0  -9.5 -15.2  63.1  888.3 1030.4  7    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999   2.7 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712242100 53845  1  3  2 -9 70  9 180  1.0 -11.5 -15.7  71.0  -99.0 1030.4  7    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250000 53845  1  3  2  7 65  1 320  1.0 -12.2 -15.7  75.1  887.5 1031.8  7    0.3  -99.0  0 -9 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250300 53845  1  3  2  9 62  0 160  1.0  -2.1 -13.3  42.0  -99.0 1030.9  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250600 53845  1  3  2  9 64  2  70  1.0   5.4 -13.1  24.9  885.8 1026.4  7    2.8  -99.0  0 -9 -9  2 -9 -9 -9 -999 -99.0 -12.2 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712250900 53845  1  3  2  9 70  0  90  1.0   6.2 -15.1  20.0  -99.0 1026.6  7    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712251200 53845  1  3  2  9 56  0 360  1.0   0.7 -12.3  37.1  888.0 1031.0  2    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712251500 53845  1  3  2 -9 61  9 250  1.0  -3.7 -13.1  48.0  -99.0 1030.5  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712251800 53845  1  3  2 -9 68  9 140  1.0  -6.2 -13.8  54.8  889.3 1029.5  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999   7.2 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712252100 53845  1  3  2 -9 67  9 360  1.0  -8.0 -13.6  64.0  -99.0 1030.3  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260000 53845  1  3  2  9 62  2 180  1.0 -10.3 -13.9  74.9  891.0 1034.0  2    1.3  -99.0  0 -9 -9  2 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260300 53845  1  3  2  9 59  1  40  1.0  -1.8 -11.9  46.0  -99.0 1033.2  2    0.3  -99.0  0 -9 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260600 53845  1  3  2  9 70  1  40  2.0   6.6 -14.2  21.0  888.7 1028.5  7    2.6  -99.0  0 -9 -9  1 -9 -9 -9 -999 -99.0 -10.4 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712260900 53845  1  3  2  9 72  1  20  4.0   6.2 -13.9  22.1  -99.0 1028.3  7    0.7  -99.0  0 -9 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712261200 53845  1  3  2  9 62  0  20  2.0   1.6 -12.9  33.1  888.6 1030.9  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712261500 53845  1  3  2 -9 67  9 180  2.0  -1.8 -13.6  40.1  -99.0 1028.7  7    0.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712261800 53845  1  3  2 -9 66  9 160  3.0  -1.0 -13.2  39.0  887.1 1025.3  7    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999   7.9 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712262100 53845  1  3  2 -9 61  9  90  1.0  -4.3 -13.4  49.0  -99.0 1024.8  7    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270000 53845  1  3  2  7 59  1 270  1.0  -8.5 -13.3  68.2  885.7 1027.1  7    0.1  -99.0  0 -9 -9  1 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270300 53845  1  3  2  9 61  0  40  1.0   0.1 -11.9  40.0  -99.0 1025.3  7    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270600 53845  1  3  2  9 68  0 180  3.0   9.8 -10.3  23.1  882.0 1018.5  7    3.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -8.6 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712270900 53845  1  3  2  9 70  0 200  2.0  10.2  -8.9  25.1  -99.0 1017.9  7    1.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712271200 53845  1  3  2  9 61  0 160  2.0   4.4  -9.4  35.9  882.4 1022.5  2    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712271500 53845  1  3  1 -9 56  9   0  0.0   0.4  -9.1  48.9  -99.0 1021.5  2    0.3  -99.0  0  5 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712271800 53845  1  3  2 -9 59  9 360  1.0  -2.3  -9.7  56.8  882.8 1019.8  2    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999  11.4 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712272100 53845  1  3  2 -9 58  9 360  1.0  -5.1  -9.9  69.0  -99.0 1020.9  2    0.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280000 53845  1  3  2  9 60  0 160  1.0  -6.2 -10.4  72.1  884.7 1024.5  2    1.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280300 53845  1  3  1  9 55  0  40  1.0  -0.6  -9.0  53.0  -99.0 1026.0  2    1.7  -99.0  0  5 00 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280600 53845  1  3  2  9 57  0  40  1.0   8.1  -8.0  31.0  885.2 1023.0  7    1.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -6.8 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712280900 53845  1  3  2  9 59  0  70  1.0   8.8  -7.4  31.0  -99.0 1024.6  2    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712281200 53845  1  3  2  9 58  0 290  2.0   4.9  -7.2  41.1  889.1 1029.4  2    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712281500 53845  1  3  1 -9 56  9 320  5.0   2.8 -13.5  28.9  -99.0 1033.0  2    3.9  -99.0  0  5 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712281800 53845  1  3  1 -9 47  9 340  3.0  -0.1 -14.1  33.9  894.2 1032.8  2    1.2  -99.0  0  5 00 -9 -9 -9 -9 -999  10.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712282100 53845  1  3  1 -9 55  9 320  2.0  -1.4 -13.9  38.0  -99.0 1033.5  2    0.4  -99.0  0  5 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290000 53845  1  3  2  9 56  6 250  2.0  -2.7 -13.5  43.2  895.9 1036.4  2    1.3  -99.0  0 -9 -9  6 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290300 53845  1  3  2  9 58  8 270  2.0  -0.7 -13.3  37.9  -99.0 1037.4  2    0.9  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290600 53845  1  3  2  9 78  8 340  2.0   2.2 -18.5  19.9  895.2 1035.6  7    1.6  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0  -2.8 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712290900 53845  1  3  2  9 76  8  20  4.0   0.0 -11.1  42.9  -99.0 1037.9  2    1.2  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712291200 53845  1  3  2  9 73  8 290  3.0  -0.4 -17.6  25.9  897.5 1039.7  2    1.1  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712291500 53845  1  3  2 -9 66  9 140  1.0  -3.2 -13.7  44.1  -99.0 1039.9  4    0.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712291800 53845  1  3  2 -9 80  9 290  1.0  -5.9 -18.3  36.8  897.8 1040.2  2    0.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999   2.7 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712292100 53845  1  3  2 -9 80  9 250  2.0  -7.3 -18.3  41.0  -99.0 1039.3  7    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300000 53845  1  3  2  9 77  0  40  1.0  -8.9 -15.5  58.8  895.7 1039.3  7    0.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300300 53845  1  3  2  9 61  0 360  6.0  -2.0 -13.2  42.0  -99.0 1039.4  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300600 53845  1  3  2  9 64  0  40  3.0   0.3 -12.4  37.9  894.1 1036.4  7    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0  -9.1 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712300900 53845  1  3  2  9 65  0  70  2.0   0.0 -13.3  36.0  -99.0 1035.1  7    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712301200 53845  1  3  2  9 60  0 140  1.0  -3.0 -13.5  44.1  892.7 1036.6  2    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712301500 53845  1  3  2 -9 63  9 160  1.0  -6.7 -14.0  56.1  -99.0 1034.2  7    1.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712301800 53845  1  3  2 -9 62  9   0  0.0  -9.4 -13.9  69.7  889.7 1032.3  7    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999   1.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712302100 53845  1  3  2 -9 62  9 340  1.0 -11.0 -14.2  77.2  -99.0 1030.5  7    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310000 53845  1  3  2  9 60  0  40  1.0 -12.4 -15.0  80.9  887.5 1031.6  7    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310300 53845  1  3  1  9 56  0  40  1.0  -4.1 -12.7  51.1  -99.0 1030.9  2    0.6  -99.0  0  5 00 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310600 53845  1  3  2  9 59  0  40  2.0   4.4 -12.5  28.0  884.6 1025.3  7    3.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -12.5 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712310900 53845  1  3  2  9 63  0  40  4.0   3.9 -15.4  22.9  -99.0 1024.8  7    0.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712311200 53845  1  3  2  9 59  0  20  2.0   0.0 -14.4  32.9  885.4 1028.3  2    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712311500 53845  1  3  1 -9 57  9  40  1.0  -4.0 -12.6  51.2  -99.0 1027.5  2    0.4  -99.0  0  5 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712311800 53845  1  3  2 -9 62  9 200  1.0  -6.3 -13.6  56.2  885.7 1025.7  7    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999   6.1 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201712312100 53845  1  3  2 -9 63  9 340  1.0  -8.8 -13.6  68.2  -99.0 1025.6  7    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010000 53845  1  3  2  9 61  0  20  1.0 -10.5 -13.9  76.0  885.7 1028.1  2    0.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010300 53845  1  3  2  9 60  0 160  1.0  -2.5 -11.7  49.2  -99.0 1028.2  2    1.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010600 53845  1  3  2  9 63  0  40  3.0   4.7 -15.8  21.0  884.1 1023.7  7    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -10.7 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801010900 53845  1  3  2  9 73  0  40  1.0   5.2 -18.6  16.0  -99.0 1024.1  7    0.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801011200 53845  1  3  2  9 59  0  40  3.0   0.3 -15.2  30.1  886.5 1028.9  2    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801011500 53845  1  3  2 -9 64  9 340  2.0  -1.9 -15.7  33.9  -99.0 1028.9  2    1.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801011800 53845  1  3  2 -9 60  9 290  1.0  -6.2 -15.2  48.9  888.0 1028.2  2    0.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999   6.4 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801012100 53845  1  3  2 -9 61  9 290  1.0  -7.4 -14.9  55.0  -99.0 1029.1  2    0.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020000 53845  1  3  2  7 61  8   0  0.0  -7.8 -14.4  59.1  889.6 1031.7  2    1.0  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020300 53845  1  3  2  9 61  0 360  2.0  -1.2 -14.4  35.9  -99.0 1033.0  2    2.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020600 53845  1  3  2  8 74  8  40  4.0   2.3 -15.2  26.1  889.3 1030.4  7    2.4  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0  -8.5 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801020900 53845  1  3  2  8 80  8  20  4.0   1.0 -17.3  24.0  -99.0 1032.0  2    0.8  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201801021200 53845  1  3  2  7 72  8  40  4.0  -1.6 -15.4  34.0  892.7 1035.9  2    2.6  -99.0  0 -9 -9  8 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
