TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202001020000,143.0,33.0,143,27,1.8,-9,-9.0,-9,1023.9,1030.8,4,0.0,0.6,-5.8,62.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,1369,-9.0,-9.0,-9,-2.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001020300,143.0,24.0,143,27,1.2,-9,-9.0,-9,1022.6,1029.5,7,-1.3,0.0,-5.4,67.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,0,-9,Ci,1,0,0,1107,-9.0,-9.0,-9,-3.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001020600,143.0,37.0,143,27,3.0,-9,-9.0,-9,1022.8,1029.7,2,0.2,0.7,-5.3,64.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,0,-9,Ci,2,0,0,816,-9.0,-9.0,-9,-2.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001020900,143.0,64.0,143,27,2.8,-9,-9.0,-9,1024.0,1030.9,2,1.2,1.9,-4.8,61.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,3,0,-9,Ci,1,0,0,647,0.8,0.37,-9,-0.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001021200,143.0,39.0,143,29,3.5,-9,-9.0,-9,1022.5,1029.3,8,-1.6,5.2,-4.3,50.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,0,-9,Ci,1,0,0,929,1.0,1.66,-9,7.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001021500,143.0,36.0,143,29,4.7,-9,-9.0,-9,1020.3,1027.0,5,-2.3,6.7,-3.8,47.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,1059,1.0,1.32,-9,9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001021800,143.0,39.0,143,32,2.2,-9,-9.0,-9,1021.1,1027.9,0,0.9,4.5,-3.7,55.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,2,2,14,Sc,0,0,5,720,0.0,0.02,-9,1.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001022100,143.0,39.0,143,29,2.6,-9,-9.0,-9,1021.2,1028.0,1,0.1,4.7,-2.8,58.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,21,40,7,7,12,Sc,0,0,5,593,-9.0,-9.0,-9,1.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001030000,143.0,38.0,143,27,3.3,-9,-9.0,-9,1020.9,1027.7,8,-0.3,3.5,-3.3,61.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,2,12,Sc,0,0,5,1331,-9.0,-9.0,-9,0.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001030300,143.0,51.0,143,27,2.4,-9,-9.0,-9,1020.2,1027.0,5,-0.7,2.6,-3.7,63.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,1533,-9.0,-9.0,-9,-0.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001030600,143.0,57.0,143,25,1.0,-9,-9.0,-9,1019.8,1026.7,6,-0.3,0.7,-3.9,71.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,2,0,-9,Ci,1,0,0,778,-9.0,-9.0,-9,-2.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001030900,143.0,50.0,143,0,0.4,-9,-9.0,-9,1020.6,1027.5,2,0.8,0.3,-2.9,79.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,522,0.5,0.36,-9,-1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001031200,143.0,41.0,143,29,3.5,-9,-9.0,-9,1019.0,1025.8,8,-1.7,5.8,-4.6,47.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,1341,1.0,1.59,-9,9.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001031500,143.0,30.0,143,29,4.6,-9,-9.0,-9,1016.9,1023.6,7,-2.2,8.0,-5.8,37.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,1024,1.0,1.42,-9,11.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001031800,143.0,25.0,143,29,3.5,-9,-9.0,-9,1018.0,1024.7,2,1.1,6.5,-7.5,36.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1162,0.0,0.02,-9,2.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001032100,143.0,34.0,143,32,1.9,-9,-9.0,-9,1019.0,1025.8,1,1.1,3.9,-7.2,44.0,3.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,972,-9.0,-9.0,-9,-1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040000,143.0,51.0,143,0,0.0,-9,-9.0,-9,1018.2,1025.1,7,-0.7,0.7,-6.8,57.0,3.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,1039,-9.0,-9.0,-9,-2.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001040300,143.0,38.0,143,2,1.0,-9,-9.0,-9,1018.1,1025.0,5,-0.1,-1.4,-6.1,70.0,3.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,723,-9.0,-9.0,-9,-4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040600,143.0,32.0,143,32,0.9,-9,-9.0,-9,1017.7,1024.6,7,-0.4,-1.8,-6.5,70.0,3.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,4,0,-9,Ci,1,0,0,660,-9.0,-9.0,-9,-4.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040900,143.0,44.0,143,29,2.5,-9,-9.0,-9,1018.6,1025.5,2,0.9,1.5,-8.0,49.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,7,0,-9,Ci,1,0,0,1029,0.1,0.3,-9,-1.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041200,143.0,31.0,143,29,4.9,-9,-9.0,-9,1017.4,1024.2,8,-1.3,5.4,-3.9,51.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,1,12,ScCi,1,0,5,1031,0.9,1.6,-9,8.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041500,143.0,31.0,143,32,4.5,-9,-9.0,-9,1016.4,1023.1,5,-1.1,8.0,-5.1,39.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,13,Sc,0,0,5,1674,1.0,1.43,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041800,143.0,27.0,143,29,4.1,-9,-9.0,-9,1017.9,1024.6,2,1.5,6.7,-5.9,40.0,3.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1686,0.0,0.03,-9,2.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001042100,143.0,25.0,143,32,0.8,-9,-9.0,-9,1019.8,1026.6,2,2.0,3.1,-5.3,54.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,949,-9.0,-9.0,-9,-0.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
