TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202001020000,156.0,32.0,156,0,0.0,-9,-9.0,-9,1022.7,1032.0,4,0.0,-0.7,-4.0,78.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1318,-9.0,-9.0,-9,-2.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001020300,156.0,40.0,156,0,0.2,-9,-9.0,-9,1021.5,1030.8,7,-1.2,-1.3,-3.6,84.0,4.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,12,Sc,0,0,5,1282,-9.0,-9.0,-9,-2.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001020600,156.0,30.0,156,25,0.9,-9,-9.0,-9,1021.5,1030.8,4,0.0,-2.5,-4.2,88.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,955,-9.0,-9.0,-9,-3.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001020900,156.0,32.0,156,0,0.2,-9,-9.0,-9,1022.5,1031.8,2,1.0,-0.6,-3.2,82.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,0,0,-9,-,-9,-9,-9,1023,0.7,0.36,-9,-1.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001021200,156.0,57.0,156,23,0.9,-9,-9.0,-9,1021.3,1030.4,7,-1.4,5.4,-2.9,55.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,2,32,Ac,0,3,0,1450,1.0,1.73,-9,5.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001021500,156.0,59.0,156,34,1.3,-9,-9.0,-9,1020.1,1029.0,5,-1.4,8.4,-2.5,46.0,5.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1165,1.0,1.46,-9,10.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001021800,156.0,45.0,156,2,1.4,-9,-9.0,-9,1019.8,1028.8,8,-0.2,5.6,-3.5,52.0,4.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,902,0.0,0.09,-9,1.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001022100,156.0,56.0,156,2,0.7,-9,-9.0,-9,1020.7,1029.8,2,1.0,2.9,-2.0,70.0,5.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,594,-9.0,-9.0,-9,0.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001030000,156.0,72.0,156,25,0.7,-9,-9.0,-9,1020.2,1029.3,8,-0.5,2.8,-1.1,75.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,7,11,Sc,0,0,5,503,-9.0,-9.0,-9,0.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001030300,156.0,63.0,156,0,0.3,-9,-9.0,-9,1019.2,1028.3,7,-1.0,2.7,-0.7,78.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,8,8,10,Sc,0,0,5,488,-9.0,-9.0,-9,1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
