TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202111121300,146.0,27.0,1.7,1010.5,1017.9,6.5,3.6,82.0,7.9,01,0.0,7.0,ScAs,1976.0,11.7,4.0,1.0
202111121400,146.0,34.0,3.2,1010.1,1017.6,6.0,3.9,87.0,8.1,1901,0.0,9.0,StNs,442.0,12.1,4.0,19.0
202111121500,146.0,16.0,0.9,1010.3,1017.8,5.8,4.7,93.0,8.5,1901,0.0,6.0,StNs,1044.0,11.5,4.0,15.0
202111121600,146.0,23.0,1.3,1010.4,1017.8,6.5,4.3,86.0,8.3,01,8.0,8.0,Sc,2000.0,11.3,4.0,6.0
202111121700,146.0,20.0,0.7,1010.6,1018.0,6.5,4.1,85.0,8.2,-,8.0,8.0,Sc,2000.0,10.7,3.0,11.0
202111121800,146.0,16.0,0.7,1011.0,1018.4,6.5,4.3,86.0,8.3,-,8.0,8.0,Sc,2000.0,10.1,3.0,10.0
202111121900,146.0,11.0,1.1,1011.7,1019.2,6.3,4.7,90.0,8.5,-,0.0,0.0,-,1966.0,9.8,3.0,32.0
202111122000,146.0,14.0,0.9,1012.0,1019.5,6.1,4.5,90.0,8.4,-,0.0,0.0,-,1937.0,9.7,3.0,15.0
202111122100,146.0,14.0,0.9,1012.3,1019.8,5.7,4.4,92.0,8.4,-,7.0,7.0,Sc,1767.0,9.3,3.0,20.0
202111122200,146.0,14.0,1.1,1012.1,1019.6,5.5,4.1,91.0,8.2,-,0.0,0.0,-,1844.0,9.4,3.0,15.0
202111122300,146.0,14.0,1.1,1012.0,1019.5,5.4,3.7,89.0,8.0,-,1.0,1.0,-,1757.0,9.3,3.0,15.0
202111130000,146.0,14.0,1.2,1012.1,1019.6,5.2,3.8,91.0,8.0,-,4.0,4.0,Sc,1706.0,9.1,3.0,15.0
202111130100,146.0,14.0,1.2,1012.2,1019.7,5.2,3.3,88.0,7.7,-,0.0,0.0,-,1965.0,9.1,3.0,25.0
202111130200,146.0,14.0,1.5,1012.2,1019.7,4.9,3.3,90.0,7.7,-,0.0,0.0,-,1779.0,8.7,3.0,16.0
202111130300,146.0,14.0,1.5,1012.6,1020.1,4.7,3.0,89.0,7.6,-,4.0,4.0,Sc,1884.0,8.5,3.0,16.0
202111130400,146.0,14.0,1.8,1012.6,1020.1,4.5,2.9,90.0,7.5,-,1.0,1.0,Sc,1772.0,8.1,3.0,13.0
202111130500,146.0,14.0,1.5,1012.6,1020.1,4.8,3.4,91.0,7.8,-,8.0,8.0,Sc,1710.0,8.5,3.0,13.0
202111130600,146.0,14.0,1.3,1012.7,1020.2,5.4,3.2,86.0,7.7,01,9.0,9.0,Sc,2000.0,8.8,4.0,9.0
202111130700,146.0,14.0,1.1,1012.9,1020.4,4.8,3.2,90.0,7.7,-,1.0,1.0,Sc,1416.0,8.5,3.0,6.0
202111130800,146.0,14.0,1.6,1012.9,1020.4,6.0,3.4,84.0,7.8,-,9.0,9.0,Sc,1997.0,8.9,3.0,19.0
202111130900,146.0,11.0,1.1,1013.0,1020.4,7.3,4.4,82.0,8.4,-,9.0,9.0,Sc,2000.0,10.0,3.0,10.0
202111131000,146.0,11.0,1.4,1012.8,1020.2,9.9,4.0,67.0,8.1,-,0.0,0.0,-,2000.0,10.3,3.0,1.0
202111131100,146.0,18.0,1.2,1012.5,1019.8,12.7,5.3,61.0,8.9,-,1.0,1.0,Sc,2000.0,12.1,3.0,0.0
202111131200,146.0,32.0,1.1,1011.9,1019.1,13.3,3.9,53.0,8.1,-,6.0,6.0,Sc,2000.0,14.3,3.0,0.0
202111131300,146.0,27.0,2.2,1011.2,1018.5,13.0,3.0,51.0,7.6,-,2.0,2.0,Sc,2000.0,14.2,3.0,5.0
202111131400,146.0,23.0,2.4,1011.0,1018.2,13.8,3.5,50.0,7.8,-,7.0,7.0,Sc,2000.0,14.7,3.0,12.0
202111131500,146.0,25.0,2.9,1010.8,1018.0,13.7,4.2,53.0,8.2,-,8.0,8.0,Sc,2000.0,14.7,3.0,8.0
202111131600,146.0,27.0,2.4,1010.6,1017.8,14.5,4.1,50.0,8.2,-,3.0,3.0,Sc,2000.0,14.0,3.0,12.0
202111131700,146.0,27.0,3.1,1011.0,1018.2,13.5,4.3,54.0,8.3,-,8.0,8.0,Sc,2000.0,12.7,3.0,6.0
202111131800,146.0,25.0,1.3,1011.2,1018.5,12.0,4.6,61.0,8.5,-,1.0,1.0,Sc,2000.0,11.3,3.0,16.0
202111131900,146.0,20.0,1.6,1011.8,1019.1,11.5,4.6,63.0,8.5,-,0.0,0.0,-,2000.0,10.6,3.0,18.0
202111132000,146.0,14.0,1.1,1012.1,1019.5,9.0,5.3,78.0,8.9,-,0.0,0.0,-,2000.0,9.8,3.0,39.0
202111132100,146.0,14.0,1.3,1012.2,1019.6,8.2,5.3,82.0,8.9,-,0.0,0.0,-,2000.0,9.4,3.0,32.0
202111132200,146.0,14.0,1.5,1012.4,1019.8,7.3,5.1,86.0,8.8,-,0.0,0.0,-,2000.0,8.9,3.0,25.0
202111132300,146.0,14.0,1.6,1012.5,1020.0,6.7,4.6,87.0,8.5,-,1.0,0.0,-,2000.0,8.7,3.0,24.0
202111140000,146.0,14.0,1.7,1012.2,1019.7,6.6,4.5,87.0,8.4,-,0.0,0.0,-,2000.0,8.5,3.0,18.0
202111140100,146.0,14.0,1.5,1011.8,1019.3,6.5,4.3,86.0,8.3,-,0.0,0.0,-,2000.0,8.3,3.0,32.0
202111140200,146.0,14.0,1.8,1011.6,1019.0,6.8,4.1,83.0,8.2,-,1.0,0.0,-,2000.0,8.2,3.0,27.0
202111140300,146.0,14.0,1.8,1011.6,1019.0,7.2,4.4,83.0,8.4,-,7.0,7.0,Sc,2000.0,8.4,3.0,14.0
202111140400,146.0,14.0,1.8,1011.5,1018.9,7.1,4.4,83.0,8.4,-,6.0,6.0,Sc,2000.0,8.5,3.0,15.0
202111140500,146.0,14.0,1.7,1011.3,1018.7,7.1,4.2,82.0,8.2,-,4.0,4.0,Sc,2000.0,8.4,3.0,14.0
202111140600,146.0,14.0,1.6,1011.3,1018.7,7.5,4.2,80.0,8.2,-,6.0,6.0,Sc,1346.0,8.5,3.0,14.0
202111140700,146.0,14.0,1.7,1011.5,1018.9,7.6,4.3,80.0,8.3,-,5.0,5.0,Sc,2000.0,8.5,3.0,23.0
