TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202103291700,156.0,29.0,1.3,1000.5,1008.7,17.0,-3.2,25.0,4.8,42,6.0,6.0,Sc,616.0,18.7,3.0,456.0
202103291800,156.0,29.0,1.4,1000.6,1008.9,15.6,-4.9,24.0,4.2,42,7.0,7.0,Sc,476.0,14.6,3.0,525.0
202103291900,156.0,34.0,1.1,1000.6,1008.9,14.5,-4.3,27.0,4.4,42,4.0,4.0,Sc,504.0,11.5,3.0,520.0
202103292000,156.0,32.0,1.3,1000.9,1009.2,13.7,-1.5,35.0,5.5,42,6.0,6.0,Sc,471.0,10.6,3.0,498.0
202103292100,156.0,2.0,0.8,1001.3,1009.7,13.0,0.3,42.0,6.2,42,8.0,0.0,Ci,458.0,10.4,3.0,550.0
202103292200,156.0,5.0,1.5,1001.9,1010.3,11.9,0.3,45.0,6.2,42,7.0,0.0,Ci,585.0,9.4,3.0,432.0
202103292300,156.0,2.0,1.1,1002.2,1010.6,11.2,-1.5,41.0,5.5,42,6.0,0.0,Ci,696.0,8.5,3.0,383.0
202103300000,156.0,2.0,0.5,1002.6,1011.1,10.6,-2.8,39.0,5.0,42,6.0,0.0,Ci,1008.0,7.8,3.0,241.0
202103300100,156.0,2.0,1.0,1002.7,1011.2,10.3,-2.4,41.0,5.1,42,7.0,0.0,Ci,926.0,7.4,3.0,200.0
202103300200,156.0,2.0,1.2,1002.4,1010.9,10.1,-2.9,40.0,4.9,42,5.0,0.0,Ci,1038.0,6.7,3.0,199.0
202103300300,156.0,2.0,1.1,1002.1,1010.6,9.6,-2.3,43.0,5.2,42,8.0,0.0,Ci,927.0,7.0,3.0,182.0
202103300400,156.0,0.0,0.3,1002.0,1010.5,8.9,0.8,57.0,6.5,42,6.0,0.0,Ci,743.0,7.0,3.0,213.0
202103300500,156.0,36.0,0.9,1002.3,1010.8,8.9,0.3,55.0,6.2,42,8.0,6.0,AcCi,946.0,7.4,3.0,206.0
202103300600,156.0,5.0,1.8,1002.0,1010.5,9.2,-1.8,46.0,5.4,42,7.0,7.0,Ac,759.0,6.8,3.0,255.0
202103300700,156.0,5.0,1.9,1002.6,1011.1,9.5,-2.4,43.0,5.1,42,6.0,6.0,Ac,662.0,7.4,3.0,291.0
202103300800,156.0,2.0,1.7,1003.5,1012.0,11.0,-3.5,36.0,4.7,42,8.0,8.0,Ac,722.0,9.7,3.0,274.0
202103300900,156.0,5.0,1.7,1003.9,1012.3,12.0,-2.2,37.0,5.2,42,7.0,7.0,Ac,761.0,12.7,3.0,286.0
202103301000,156.0,5.0,2.2,1004.2,1012.6,12.4,-3.4,33.0,4.8,42,7.0,7.0,Ac,887.0,13.0,3.0,290.0
202103301100,156.0,2.0,2.9,1004.1,1012.4,15.6,-9.4,17.0,3.0,42,3.0,3.0,Ac,1316.0,23.5,3.0,230.0
202103301200,156.0,5.0,2.5,1003.4,1011.6,17.7,-9.3,15.0,3.0,42,0.0,0.0,-,1638.0,27.2,3.0,163.0
202103301300,156.0,7.0,1.8,1002.6,1010.8,18.6,-7.7,16.0,3.4,42,0.0,0.0,-,1661.0,28.8,3.0,164.0
202103301400,156.0,2.0,2.5,1002.3,1010.4,19.4,-9.7,13.0,2.9,42,0.0,0.0,-,1652.0,30.1,3.0,149.0
202103301500,156.0,29.0,2.2,1002.2,1010.3,20.5,-3.2,20.0,4.8,42,0.0,0.0,-,1433.0,30.5,3.0,168.0
202103301600,156.0,29.0,1.8,1002.7,1010.9,20.4,-4.0,19.0,4.5,42,0.0,0.0,-,1801.0,28.3,3.0,144.0
202103301700,156.0,2.0,1.8,1002.3,1010.4,19.8,-4.5,19.0,4.4,42,0.0,0.0,-,1991.0,24.4,3.0,117.0
202103301800,156.0,2.0,1.4,1002.0,1010.1,18.9,-2.7,23.0,5.0,42,0.0,0.0,-,1998.0,18.3,3.0,91.0
