TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
202201011300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201011400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201011500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201011600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201011700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201011800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201011900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201012000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201012100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201012200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201012300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201020900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201021900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201022000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201022100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201022200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201022300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201030900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201031900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201032000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201032100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201032200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201032300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201040900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201041900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201042000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201042100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201042200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201042300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201050900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201051900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201052000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201052100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201052200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201052300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201060900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201061900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201062000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201062100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201062200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201062300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201070900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201071900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201072000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201072100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201072200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201072300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201080900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081600,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081700,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081800,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201081900,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201082000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201082100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201082200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201082300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201090000,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201090100,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201090200,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201090300,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201090400,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
202201090500,53845.0,1.0,9.0,4.0,80.0,210.0,2.0,20.0,13.7,67.0,1014.3,7.0,0.6,2.0,cma,15.0
