TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202001030700,156.0,0.0,0.1,1019.0,1028.2,0.3,-1.0,91.0,5.7,19,0.0,0.0,-,363.0,-0.8,3.0,63.0
202001030800,156.0,25.0,0.7,1019.2,1028.4,0.4,-0.7,92.0,5.8,19,2.0,2.0,Sc,365.0,-1.1,3.0,60.0
202001030900,156.0,7.0,0.8,1019.5,1028.7,1.3,-0.6,87.0,5.8,19,4.0,4.0,Sc,370.0,-0.2,3.0,68.0
202001031000,156.0,5.0,0.6,1019.6,1028.7,3.6,-0.2,76.0,6.0,19,2.0,2.0,Sc,442.0,0.3,3.0,69.0
202001031100,156.0,0.0,0.2,1019.6,1028.6,5.5,-0.3,66.0,6.0,4019,4.0,4.0,Sc,540.0,5.5,3.0,60.0
202001031200,156.0,2.0,1.8,1018.6,1027.6,6.8,-1.3,56.0,5.6,40,4.0,4.0,Sc,825.0,10.5,3.0,67.0
202001031300,156.0,34.0,1.5,1017.9,1026.8,7.9,-1.6,51.0,5.4,40,3.0,3.0,Sc,1042.0,12.9,3.0,36.0
202001031400,156.0,32.0,1.5,1016.7,1025.6,8.0,-1.5,51.0,5.5,40,3.0,3.0,Sc,921.0,12.6,3.0,51.0
202001031500,156.0,2.0,1.8,1016.4,1025.3,8.3,-1.8,49.0,5.4,40,0.0,0.0,-,940.0,11.4,3.0,48.0
202001031600,156.0,2.0,1.4,1016.8,1025.7,8.1,-2.5,47.0,5.1,40,0.0,0.0,-,969.0,8.4,3.0,51.0
202001031700,156.0,2.0,1.0,1017.2,1026.2,7.0,-1.9,53.0,5.3,40,0.0,0.0,-,778.0,4.6,3.0,38.0
202001031800,156.0,2.0,1.1,1017.8,1026.8,6.0,-1.1,60.0,5.6,40,0.0,0.0,-,714.0,2.2,3.0,48.0
202001031900,156.0,36.0,0.8,1018.1,1027.2,5.0,-2.3,59.0,5.2,40,0.0,0.0,-,762.0,1.1,3.0,42.0
202001032000,156.0,2.0,1.1,1018.3,1027.4,3.8,-1.9,66.0,5.3,40,6.0,0.0,-,650.0,-0.1,3.0,48.0
202001032100,156.0,5.0,1.8,1018.0,1027.1,2.8,-1.7,72.0,5.4,40,0.0,0.0,-,574.0,-0.9,3.0,49.0
202001032200,156.0,7.0,0.8,1018.2,1027.3,2.6,-1.2,76.0,5.6,40,0.0,0.0,-,533.0,0.1,3.0,50.0
202001032300,156.0,5.0,1.4,1017.9,1027.0,1.9,-1.0,81.0,5.7,40,0.0,0.0,-,485.0,-0.4,3.0,53.0
202001040000,156.0,2.0,0.8,1017.6,1026.7,1.8,-1.1,81.0,5.6,4019,0.0,0.0,-,468.0,-1.0,3.0,57.0
202001040100,156.0,0.0,0.0,1017.1,1026.3,1.5,-0.5,86.0,5.9,19,0.0,0.0,-,436.0,-1.4,3.0,49.0
202001040200,156.0,0.0,0.0,1017.0,1026.2,0.6,-1.1,88.0,5.6,19,0.0,0.0,-,374.0,-1.8,3.0,59.0
202001040300,156.0,29.0,0.9,1017.4,1026.6,-0.3,-1.5,91.0,5.5,19,0.0,0.0,-,325.0,-2.1,3.0,51.0
202001040400,156.0,0.0,0.4,1017.0,1026.2,-0.4,-1.3,93.0,5.6,19,0.0,0.0,-,335.0,-2.3,3.0,51.0
202001040500,156.0,5.0,1.3,1016.5,1025.7,-0.7,-1.6,93.0,5.4,19,0.0,0.0,-,323.0,-2.4,3.0,49.0
202001040600,156.0,27.0,0.9,1016.8,1026.0,-1.1,-1.9,94.0,5.3,19,5.0,1.0,ScCi,325.0,-2.3,3.0,46.0
202001040700,156.0,0.0,0.0,1016.9,1026.1,-1.1,-2.0,93.0,5.3,19,9.0,7.0,ScCi,363.0,-1.9,3.0,53.0
202001040800,156.0,25.0,1.2,1017.1,1026.4,-1.4,-2.3,93.0,5.2,19,7.0,4.0,ScCi,322.0,-1.5,3.0,58.0
202001040900,156.0,23.0,0.5,1017.7,1026.9,-0.6,-1.8,91.0,5.4,19,7.0,0.0,Ci,367.0,-0.4,3.0,59.0
202001041000,156.0,0.0,0.1,1017.9,1027.0,2.3,-0.8,80.0,5.8,19,6.0,0.0,Ci,488.0,0.3,3.0,56.0
202001041100,156.0,25.0,0.6,1017.5,1026.5,4.4,-0.6,70.0,5.8,4019,4.0,0.0,Ci,597.0,2.9,3.0,75.0
202001041200,156.0,27.0,0.9,1017.3,1026.3,6.7,-0.7,59.0,5.8,40,4.0,4.0,Sc,804.0,10.1,3.0,64.0
202001041300,156.0,36.0,1.1,1016.7,1025.6,7.9,-0.6,55.0,5.8,40,6.0,6.0,Sc,1236.0,12.7,3.0,36.0
202001041400,156.0,36.0,1.8,1016.2,1025.1,8.1,-1.7,50.0,5.4,-,4.0,4.0,Sc,1476.0,10.2,3.0,26.0
202001041500,156.0,32.0,1.5,1016.0,1024.9,8.9,-1.8,47.0,5.4,-,1.0,1.0,Sc,1140.0,11.1,3.0,26.0
202001041600,156.0,2.0,2.5,1016.4,1025.3,8.5,-1.9,48.0,5.3,-,0.0,0.0,-,1047.0,8.2,3.0,37.0
202001041700,156.0,2.0,1.5,1016.6,1025.5,7.6,-1.3,53.0,5.6,40,0.0,0.0,-,855.0,4.9,3.0,40.0
202001041800,156.0,2.0,2.2,1017.1,1026.1,6.7,-1.2,57.0,5.6,40,1.0,1.0,Sc,837.0,2.6,3.0,42.0
202001041900,156.0,2.0,2.0,1017.6,1026.6,6.1,-0.6,62.0,5.8,40,0.0,0.0,-,706.0,1.7,3.0,50.0
202001042000,156.0,2.0,1.4,1018.0,1027.0,4.6,-1.2,66.0,5.6,40,6.0,0.0,-,680.0,0.0,3.0,45.0
202001042100,156.0,2.0,1.3,1018.5,1027.6,4.1,-2.1,64.0,5.2,40,0.0,0.0,-,795.0,-1.0,3.0,46.0
202001042200,156.0,11.0,0.7,1019.0,1028.1,3.4,-0.8,74.0,5.8,40,0.0,0.0,-,569.0,0.2,3.0,52.0
202001042300,156.0,5.0,1.2,1019.0,1028.1,3.1,0.1,81.0,6.2,4019,1.0,0.0,-,498.0,0.0,3.0,44.0
202001050000,156.0,2.0,0.5,1019.3,1028.4,2.6,-0.1,82.0,6.1,19,0.0,0.0,-,490.0,-0.3,3.0,52.0
202001050100,156.0,25.0,1.0,1019.6,1028.8,1.6,-0.3,87.0,6.0,19,0.0,0.0,-,407.0,-0.7,3.0,52.0
202001050200,156.0,0.0,0.1,1020.2,1029.4,0.8,-0.6,90.0,5.8,19,0.0,0.0,-,335.0,-1.2,3.0,67.0
202001050300,156.0,2.0,0.6,1020.2,1029.4,0.9,-0.2,92.0,6.0,19,0.0,0.0,-,375.0,-1.5,3.0,66.0
202001050400,156.0,0.0,0.4,1020.4,1029.6,0.1,-0.7,94.0,5.8,19,0.0,0.0,-,270.0,-1.9,3.0,51.0
202001050500,156.0,0.0,0.1,1020.6,1029.9,-0.9,-1.7,94.0,5.4,19,0.0,0.0,-,247.0,-2.3,3.0,56.0
202001050600,156.0,25.0,0.6,1021.0,1030.3,-1.4,-2.1,95.0,5.2,19,0.0,0.0,-,268.0,-2.7,3.0,51.0
202001050700,156.0,0.0,0.0,1021.6,1030.9,-1.5,-2.2,95.0,5.2,19,0.0,0.0,-,300.0,-3.0,3.0,44.0
202001050800,156.0,0.0,0.0,1021.8,1031.1,-1.5,-2.3,94.0,5.2,19,0.0,0.0,-,318.0,-3.1,3.0,49.0
202001050900,156.0,0.0,0.0,1022.2,1031.5,0.0,-1.9,87.0,5.3,19,0.0,0.0,-,465.0,-1.9,3.0,37.0
202001051000,156.0,25.0,1.2,1022.9,1032.1,1.6,-2.0,77.0,5.3,19,0.0,0.0,-,466.0,0.0,3.0,67.0
202001051100,156.0,5.0,2.6,1022.3,1031.3,6.2,-8.5,34.0,3.2,19,0.0,0.0,-,1910.0,2.8,3.0,45.0
202001051200,156.0,5.0,1.8,1021.3,1030.3,7.6,-8.9,30.0,3.1,-,0.0,0.0,-,1954.0,7.5,3.0,13.0
202001051300,156.0,2.0,1.4,1020.6,1029.5,9.1,-10.4,24.0,2.8,-,0.0,0.0,-,2000.0,11.5,3.0,13.0
202001051400,156.0,5.0,1.3,1020.1,1029.0,10.2,-12.4,19.0,2.4,-,0.0,0.0,-,2000.0,12.8,3.0,14.0
202001051500,156.0,2.0,1.3,1020.0,1028.9,10.7,-13.4,17.0,2.2,-,7.0,3.0,AcCi,1986.0,12.8,3.0,14.0
202001051600,156.0,9.0,0.6,1020.2,1029.1,10.3,-13.7,17.0,2.1,-,8.0,4.0,AcCi,2000.0,9.2,3.0,13.0
202001051700,156.0,0.0,0.4,1020.5,1029.4,9.5,-10.6,23.0,2.7,-,6.0,0.0,Ci,2000.0,5.9,3.0,16.0
202001051800,156.0,0.0,0.4,1021.1,1030.0,8.8,-9.2,27.0,3.0,-,4.0,0.0,Ci,2000.0,3.4,3.0,13.0
202001051900,156.0,0.0,0.4,1021.1,1030.1,8.0,-8.1,31.0,3.3,-,10.0,9.0,-,1970.0,3.3,3.0,21.0
202001052000,156.0,16.0,0.9,1020.8,1029.8,6.9,-7.5,35.0,3.5,-,10.0,9.0,-,2000.0,2.7,3.0,18.0
202001052100,156.0,18.0,0.8,1020.8,1029.8,6.4,-7.2,37.0,3.6,-,6.0,0.0,Ci,2000.0,1.9,3.0,24.0
202001052200,156.0,0.0,0.3,1020.9,1029.9,6.4,-5.9,41.0,3.9,-,10.0,9.0,-,1776.0,2.7,3.0,26.0
202001052300,156.0,0.0,0.0,1020.8,1029.8,6.3,-4.7,45.0,4.3,-,10.0,9.0,-,1586.0,2.9,3.0,50.0
202001060000,156.0,5.0,0.5,1020.4,1029.4,5.9,-4.2,48.0,4.5,-,6.0,6.0,Sc,1391.0,3.0,3.0,46.0
202001060100,156.0,0.0,0.4,1019.8,1028.8,6.1,-4.9,45.0,4.2,-,9.0,9.0,-,1955.0,3.2,3.0,31.0
202001060200,156.0,0.0,0.4,1020.0,1029.0,5.5,-4.1,50.0,4.5,-,10.0,10.0,-,1782.0,3.3,3.0,34.0
202001060300,156.0,27.0,0.8,1019.5,1028.5,5.6,-5.7,44.0,4.0,-,10.0,10.0,As,1990.0,3.3,3.0,28.0
202001060400,156.0,5.0,1.0,1020.1,1029.1,5.5,-5.5,45.0,4.1,-,10.0,10.0,As,2000.0,3.3,3.0,27.0
202001060500,156.0,0.0,0.2,1019.1,1028.1,5.9,-5.1,45.0,4.2,-,10.0,10.0,As,1999.0,3.4,3.0,33.0
202001060600,156.0,5.0,1.7,1018.6,1027.6,5.8,-3.5,51.0,4.7,01,10.0,6.0,ScAs,1989.0,3.6,4.0,34.0
202001060700,156.0,36.0,0.9,1019.1,1028.1,6.4,-3.0,51.0,4.9,-,10.0,6.0,ScAs,1949.0,3.8,3.0,30.0
202001060800,156.0,5.0,1.8,1019.1,1028.1,5.3,-0.5,66.0,5.9,01,10.0,7.0,StNs,1854.0,3.9,4.0,24.0
202001060900,156.0,5.0,0.8,1019.0,1028.1,5.0,1.8,80.0,7.0,01,10.0,7.0,StNs,1295.0,4.5,1.0,20.0
202001061000,156.0,5.0,1.3,1017.9,1026.9,5.4,4.0,91.0,8.1,01,10.0,7.0,ScAs,1161.0,5.5,4.0,22.0
202001061100,156.0,2.0,1.2,1017.2,1026.2,6.3,5.2,93.0,8.8,01,10.0,7.0,StNs,1323.0,6.3,4.0,16.0
202001061200,156.0,2.0,1.2,1016.6,1025.6,6.5,5.7,95.0,9.2,1901,10.0,7.0,StNs,674.0,6.7,4.0,19.0
202001061300,156.0,5.0,1.5,1015.7,1024.6,7.3,6.5,95.0,9.7,1901,10.0,7.0,StNs,832.0,7.2,4.0,13.0
202001061400,156.0,29.0,0.7,1014.8,1023.7,7.6,6.9,96.0,9.9,1901,10.0,7.0,StNs,575.0,7.6,4.0,3.0
202001061500,156.0,36.0,0.7,1013.9,1022.8,8.2,7.5,96.0,0.4,1901,10.0,7.0,StNs,919.0,7.5,4.0,11.0
202001061600,156.0,36.0,1.1,1013.8,1022.7,7.8,7.3,97.0,0.2,1901,10.0,7.0,StNs,502.0,7.4,4.0,14.0
202001061700,156.0,34.0,0.5,1013.1,1022.0,7.9,7.5,98.0,0.4,1901,10.0,7.0,StNs,630.0,7.3,4.0,5.0
202001061800,156.0,32.0,1.1,1012.9,1021.8,8.1,7.6,97.0,0.4,1901,10.0,8.0,StNs,1284.0,7.2,4.0,14.0
202001061900,156.0,36.0,1.0,1013.0,1021.9,8.4,7.9,97.0,0.6,1901,10.0,8.0,StNs,789.0,7.3,4.0,10.0
202001062000,156.0,0.0,0.2,1012.8,1021.7,8.2,7.7,97.0,0.5,1901,10.0,8.0,StNs,310.0,7.3,4.0,4.0
202001062100,156.0,2.0,0.8,1012.0,1020.9,8.4,8.0,98.0,0.7,1901,10.0,9.0,StNs,351.0,7.4,1.0,10.0
202001062200,156.0,2.0,1.0,1011.5,1020.3,8.6,8.2,98.0,0.9,1901,10.0,8.0,StNs,392.0,7.6,4.0,7.0
202001062300,156.0,2.0,1.0,1011.0,1019.8,8.7,8.3,98.0,0.9,1901,10.0,8.0,StNs,405.0,7.7,4.0,2.0
202001070000,156.0,0.0,0.2,1010.5,1019.3,8.8,8.4,98.0,1.0,1901,10.0,8.0,StNs,217.0,7.8,4.0,6.0
202001070100,156.0,0.0,0.0,1009.8,1018.6,8.7,8.5,99.0,1.1,1901,10.0,8.0,StNs,189.0,7.8,4.0,0.0
202001070200,156.0,0.0,0.1,1009.0,1017.8,8.8,8.6,99.0,1.2,1901,10.0,8.0,StNs,123.0,7.9,4.0,7.0
202001070300,156.0,0.0,0.0,1008.2,1017.0,8.9,8.7,99.0,1.2,1916,10.0,9.0,StNs,77.0,8.0,4.0,18.0
202001070400,156.0,0.0,0.0,1007.6,1016.4,9.0,8.8,99.0,1.3,1601,10.0,7.0,StNs,81.0,8.1,4.0,19.0
202001070500,156.0,0.0,0.1,1006.8,1015.6,9.5,9.3,99.0,1.7,1601,10.0,9.0,StNs,89.0,8.3,4.0,13.0
202001070600,156.0,0.0,0.3,1006.7,1015.5,9.5,9.3,99.0,1.7,1601,10.0,9.0,StNs,58.0,8.5,4.0,12.0
202001070700,156.0,0.0,0.2,1006.7,1015.5,9.8,9.6,99.0,1.9,1601,10.0,8.0,StNs,90.0,8.8,4.0,7.0
202001070800,156.0,0.0,0.0,1006.5,1015.3,10.3,10.1,99.0,2.4,1601,10.0,8.0,StNs,86.0,9.1,4.0,6.0
202001070900,156.0,25.0,0.8,1006.5,1015.2,12.3,12.1,99.0,4.1,1916,10.0,9.0,StNs,194.0,9.9,1.0,6.0
202001071000,156.0,23.0,1.7,1006.4,1015.1,13.0,12.8,99.0,4.8,1901,10.0,9.0,StNs,232.0,10.7,4.0,16.0
202001071100,156.0,23.0,3.0,1005.5,1014.1,15.1,14.9,99.0,6.9,1901,10.0,9.0,StNs,542.0,12.2,4.0,19.0
202001071200,156.0,23.0,1.5,1004.4,1013.0,15.3,15.1,99.0,7.2,1901,10.0,8.0,StNs,476.0,13.1,4.0,18.0
202001071300,156.0,20.0,2.8,1003.1,1011.6,15.9,15.7,99.0,7.8,1901,10.0,9.0,StNs,588.0,14.2,4.0,19.0
202001071400,156.0,20.0,4.0,1002.4,1010.9,16.2,16.0,99.0,8.2,1901,10.0,9.0,StNs,660.0,14.1,4.0,21.0
202001071500,156.0,20.0,3.7,1001.5,1010.0,16.1,15.7,98.0,7.8,1901,10.0,8.0,StNs,509.0,14.3,4.0,19.0
202001071600,156.0,16.0,2.8,1000.3,1008.8,16.3,15.9,98.0,8.1,1901,10.0,8.0,ScAs,1334.0,14.2,4.0,14.0
202001071700,156.0,20.0,3.2,999.2,1007.7,17.0,16.3,96.0,8.5,01,10.0,8.0,StNs,1803.0,13.8,4.0,34.0
202001071800,156.0,18.0,4.6,997.8,1006.2,17.6,16.6,94.0,8.9,01,10.0,9.0,StNs,1847.0,14.0,4.0,28.0
202001071900,156.0,20.0,5.9,996.4,1004.8,16.7,16.3,98.0,8.5,01,10.0,8.0,StNs,373.0,14.5,4.0,25.0
202001072000,156.0,23.0,6.2,997.6,1006.1,15.3,14.8,97.0,6.8,01,10.0,7.0,StNs,1924.0,13.8,4.0,10.0
202001072100,156.0,20.0,4.3,997.0,1005.5,14.3,13.8,97.0,5.8,01,10.0,7.0,StNs,806.0,12.9,1.0,8.0
202001072200,156.0,20.0,5.3,996.1,1004.7,13.3,12.9,98.0,4.9,01,10.0,7.0,StNs,585.0,12.5,4.0,12.0
202001072300,156.0,23.0,5.6,996.9,1005.5,11.4,10.6,95.0,2.8,01,10.0,5.0,ScAs,1920.0,11.2,4.0,17.0
202001080000,156.0,25.0,6.8,997.6,1006.3,10.5,9.8,96.0,2.1,01,10.0,7.0,StNs,1569.0,10.2,4.0,1.0
202001080100,156.0,25.0,5.6,998.9,1007.6,8.7,7.9,95.0,0.6,01,10.0,7.0,StNs,1176.0,8.9,4.0,0.0
202001080200,156.0,25.0,4.8,1000.1,1008.9,7.9,7.2,96.0,0.2,01,10.0,6.0,StNs,1538.0,8.3,4.0,0.0
202001080300,156.0,25.0,6.7,1001.3,1010.1,6.8,6.0,95.0,9.3,01,10.0,5.0,StNs,757.0,7.4,4.0,0.0
202001080400,156.0,25.0,5.7,1002.1,1011.0,6.1,5.3,95.0,8.9,01,10.0,7.0,StNs,1180.0,6.8,4.0,2.0
202001080500,156.0,25.0,4.8,1002.9,1011.8,5.6,5.0,96.0,8.7,01,10.0,7.0,StNs,630.0,6.4,4.0,2.0
202001080600,156.0,27.0,2.3,1003.6,1012.5,5.7,4.9,95.0,8.7,01,10.0,7.0,StNs,1925.0,6.2,4.0,4.0
202001080700,156.0,25.0,4.3,1004.6,1013.5,5.6,4.7,94.0,8.5,01,10.0,6.0,ScAs,1000.0,5.9,4.0,32.0
202001080800,156.0,25.0,3.5,1005.9,1014.8,5.8,3.2,84.0,7.7,19,10.0,8.0,ScAs,746.0,5.5,3.0,51.0
202001080900,156.0,27.0,2.6,1007.3,1016.2,5.7,2.1,78.0,7.1,19,10.0,8.0,ScAs,907.0,5.3,3.0,44.0
202001081000,156.0,27.0,2.9,1008.7,1017.7,5.2,2.1,81.0,7.1,1901,10.0,9.0,StNs,906.0,5.2,4.0,53.0
202001081100,156.0,27.0,2.3,1009.4,1018.4,4.8,1.9,82.0,7.0,1901,10.0,9.0,StNs,988.0,5.2,4.0,48.0
202001081200,156.0,27.0,2.6,1009.6,1018.6,4.7,1.5,80.0,6.8,1901,10.0,8.0,ScAs,881.0,5.0,4.0,45.0
202001081300,156.0,27.0,1.8,1009.7,1018.7,4.5,2.0,84.0,7.1,1901,10.0,9.0,StNs,795.0,5.1,4.0,42.0
202001081400,156.0,29.0,1.1,1010.0,1019.0,4.3,2.7,90.0,7.4,1901,10.0,9.0,StNs,582.0,5.2,4.0,51.0
202001081500,156.0,32.0,1.6,1010.2,1019.2,4.4,3.0,91.0,7.6,1901,10.0,9.0,StNs,682.0,5.2,4.0,37.0
202001081600,156.0,29.0,1.9,1011.1,1020.1,4.5,2.6,88.0,7.4,1901,10.0,9.0,StNs,806.0,5.0,4.0,39.0
202001081700,156.0,29.0,1.4,1012.3,1021.3,4.4,3.0,91.0,7.6,1901,10.0,9.0,StNs,757.0,4.8,4.0,35.0
202001081800,156.0,29.0,1.7,1013.0,1022.0,4.3,2.7,90.0,7.4,1901,10.0,9.0,StNs,703.0,4.5,4.0,31.0
202001081900,156.0,32.0,1.4,1013.8,1022.8,4.3,2.1,86.0,7.1,1901,10.0,7.0,StNs,728.0,4.3,4.0,31.0
202001082000,156.0,29.0,1.7,1014.1,1023.1,4.4,1.9,84.0,7.0,1901,10.0,7.0,ScAs,790.0,4.2,4.0,39.0
202001082100,156.0,32.0,1.9,1014.6,1023.6,4.3,0.2,75.0,6.2,19,10.0,7.0,ScAs,941.0,3.9,3.0,41.0
202001082200,156.0,36.0,1.4,1015.0,1024.0,4.3,-0.5,71.0,5.9,19,9.0,9.0,-,997.0,3.6,3.0,39.0
202001082300,156.0,36.0,1.4,1014.8,1023.8,4.1,-0.8,70.0,5.8,19,10.0,9.0,-,939.0,3.4,3.0,50.0
202001090000,156.0,36.0,1.7,1014.8,1023.8,4.1,-1.4,67.0,5.5,-,9.0,9.0,Sc,1072.0,3.0,3.0,46.0
202001090100,156.0,2.0,2.0,1014.5,1023.5,4.0,-1.3,68.0,5.6,-,10.0,9.0,-,1111.0,3.0,3.0,36.0
202001090200,156.0,36.0,1.7,1014.5,1023.5,3.8,-1.5,68.0,5.5,-,9.0,8.0,-,1195.0,2.0,3.0,43.0
202001090300,156.0,32.0,1.2,1014.8,1023.9,3.6,-2.3,65.0,5.2,-,10.0,2.0,ScAs,1383.0,1.8,3.0,37.0
202001090400,156.0,34.0,1.0,1014.7,1023.8,3.6,-1.7,68.0,5.4,-,9.0,9.0,Sc,1226.0,2.0,3.0,28.0
202001090500,156.0,32.0,1.1,1014.7,1023.8,3.4,-1.9,68.0,5.3,-,10.0,9.0,ScAs,1234.0,1.7,3.0,38.0
202001090600,156.0,2.0,1.5,1015.0,1024.1,3.2,-1.9,69.0,5.3,-,10.0,6.0,ScAs,1120.0,1.1,3.0,44.0
202001090700,156.0,36.0,2.0,1015.2,1024.3,2.9,-3.2,64.0,4.8,-,10.0,3.0,ScAs,1336.0,-0.1,3.0,38.0
202001090800,156.0,2.0,2.1,1015.3,1024.4,2.7,-3.0,66.0,4.9,-,7.0,7.0,Sc,1270.0,-0.1,3.0,37.0
202001090900,156.0,5.0,1.7,1015.6,1024.7,2.6,-2.3,70.0,5.2,-,6.0,6.0,Sc,1150.0,1.0,3.0,39.0
202001091000,156.0,5.0,2.1,1016.1,1025.1,4.1,-3.2,59.0,4.8,-,5.0,2.0,ScCi,1366.0,5.0,3.0,38.0
202001091100,156.0,36.0,2.4,1016.0,1025.0,4.5,-3.0,58.0,4.9,-,6.0,0.0,Ci,1624.0,8.7,3.0,43.0
202001091200,156.0,2.0,2.0,1015.1,1024.1,5.0,-3.0,56.0,4.9,-,6.0,0.0,Ci,1422.0,10.6,3.0,43.0
202001091300,156.0,34.0,2.0,1014.7,1023.7,5.3,-2.7,56.0,5.0,-,7.0,1.0,ScCi,1330.0,11.9,3.0,37.0
202001091400,156.0,34.0,1.2,1014.2,1023.2,5.8,-3.0,53.0,4.9,-,8.0,0.0,Ci,1556.0,11.9,3.0,34.0
202001091500,156.0,34.0,1.9,1014.4,1023.4,5.7,-3.4,52.0,4.8,-,7.0,0.0,Ci,1793.0,10.5,3.0,34.0
202001091600,156.0,2.0,1.8,1014.5,1023.5,5.2,-2.6,57.0,5.0,-,7.0,0.0,Ci,1779.0,7.0,3.0,33.0
202001091700,156.0,2.0,1.4,1014.7,1023.7,4.5,-3.7,55.0,4.6,-,5.0,0.0,Ci,1995.0,4.0,3.0,19.0
202001091800,156.0,2.0,1.2,1015.1,1024.2,3.6,-3.4,60.0,4.8,-,7.0,0.0,Ci,2000.0,1.9,3.0,16.0
