TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202007142000,146.0,0.0,0.4,996.4,1003.4,19.7,19.2,97.0,22.2,190201,10.0,10.0,St,926.0,21.8,4.0,7.0
202007142100,146.0,2.0,1.4,996.5,1003.6,19.2,18.7,97.0,21.6,1902,10.0,4.0,ScAs,2000.0,21.4,1.0,15.0
202007142200,146.0,34.0,0.7,997.3,1004.4,19.4,18.9,97.0,21.8,-,10.0,5.0,-,2000.0,21.3,3.0,8.0
202007142300,146.0,34.0,0.9,997.4,1004.5,19.3,18.8,97.0,21.7,1901,10.0,8.0,StNs,363.0,21.2,4.0,7.0
202007150000,146.0,36.0,0.8,997.5,1004.6,19.1,18.6,97.0,21.4,1901,10.0,8.0,StNs,342.0,21.0,4.0,7.0
202007150100,146.0,36.0,0.5,997.3,1004.4,19.1,18.6,97.0,21.4,1901,10.0,7.0,ScAs,1735.0,20.9,4.0,6.0
202007150200,146.0,0.0,0.1,997.1,1004.2,19.1,18.6,97.0,21.4,02,10.0,10.0,St,1527.0,20.9,4.0,4.0
202007150300,146.0,2.0,0.8,997.1,1004.2,18.9,18.4,97.0,21.2,190201,10.0,8.0,StNs,217.0,20.7,4.0,11.0
202007150400,146.0,2.0,0.5,997.0,1004.1,18.8,18.4,98.0,21.2,1901,10.0,8.0,StNs,334.0,20.6,4.0,8.0
202007150500,146.0,0.0,0.4,997.3,1004.4,18.8,18.4,98.0,21.2,1901,10.0,6.0,StNs,366.0,20.5,4.0,0.0
202007150600,146.0,2.0,0.7,997.5,1004.6,18.9,18.5,98.0,21.3,190201,10.0,10.0,St,437.0,20.7,4.0,8.0
202007150700,146.0,2.0,0.7,997.9,1005.0,19.2,18.8,98.0,21.7,1902,10.0,10.0,St,479.0,21.3,4.0,2.0
202007150800,146.0,2.0,0.9,998.3,1005.4,19.6,19.1,97.0,22.1,1902,10.0,10.0,St,678.0,22.6,4.0,9.0
202007150900,146.0,36.0,0.6,998.2,1005.3,20.8,19.4,92.0,22.5,1902,10.0,5.0,ScAs,2000.0,25.4,1.0,6.0
202007151000,146.0,34.0,0.8,998.5,1005.6,20.8,19.2,91.0,22.2,01,10.0,7.0,StNs,1496.0,24.3,4.0,0.0
202007151100,146.0,36.0,1.5,998.4,1005.5,21.2,20.0,93.0,23.4,01,10.0,5.0,ScAs,1973.0,26.2,4.0,9.0
202007151200,146.0,2.0,0.6,998.1,1005.1,21.8,19.5,87.0,22.7,-,10.0,5.0,ScAs,2000.0,27.0,3.0,0.0
202007151300,146.0,29.0,0.5,998.0,1005.1,21.2,19.6,91.0,22.8,01,10.0,6.0,StNs,1109.0,24.9,4.0,9.0
202007151400,146.0,32.0,1.4,997.9,1004.9,21.3,20.1,93.0,23.5,01,10.0,7.0,ScAs,887.0,25.3,4.0,13.0
202007151500,146.0,0.0,0.3,997.6,1004.6,22.7,19.4,82.0,22.5,-,10.0,5.0,ScAs,2000.0,27.1,3.0,7.0
202007151600,146.0,7.0,0.8,997.4,1004.5,21.1,20.0,94.0,23.4,1901,10.0,6.0,StNs,585.0,24.3,4.0,12.0
202007151700,146.0,29.0,0.8,997.7,1004.8,20.6,19.5,94.0,22.7,1901,10.0,6.0,StNs,284.0,23.4,4.0,15.0
202007151800,146.0,23.0,0.8,997.6,1004.7,20.6,19.7,95.0,22.9,1901,10.0,6.0,StNs,231.0,23.1,4.0,9.0
202007151900,146.0,0.0,0.1,998.1,1005.2,20.5,19.8,96.0,23.1,1901,10.0,7.0,StNs,828.0,22.7,4.0,8.0
202007152000,146.0,0.0,0.1,998.4,1005.5,20.5,19.8,96.0,23.1,1901,10.0,8.0,StNs,1141.0,22.2,4.0,11.0
202007152100,146.0,16.0,0.8,999.2,1006.3,20.5,19.3,93.0,22.4,01,10.0,3.0,StNs,1126.0,21.9,1.0,8.0
202007152200,146.0,11.0,0.8,999.7,1006.8,20.7,19.3,92.0,22.4,01,10.0,8.0,ScAs,2000.0,21.8,4.0,10.0
202007152300,146.0,0.0,0.2,999.6,1006.7,20.7,19.3,92.0,22.4,-,4.0,4.0,-,2000.0,21.6,3.0,7.0
202007160000,146.0,0.0,0.0,999.8,1006.9,20.4,19.3,94.0,22.4,-,7.0,7.0,Sc,1966.0,21.5,3.0,8.0
202007160100,146.0,0.0,0.0,999.9,1007.0,20.4,19.5,95.0,22.7,-,3.0,3.0,-,1400.0,21.5,3.0,16.0
202007160200,146.0,0.0,0.4,1000.1,1007.2,20.3,19.2,94.0,22.2,-,3.0,3.0,-,2000.0,21.4,3.0,14.0
202007160300,146.0,0.0,0.2,999.9,1007.0,19.9,19.0,95.0,22.0,-,8.0,8.0,Sc,1261.0,21.2,3.0,15.0
202007160400,146.0,0.0,0.0,999.9,1007.0,19.7,19.0,96.0,22.0,-,6.0,6.0,Sc,2000.0,20.4,3.0,13.0
202007160500,146.0,5.0,0.7,1000.0,1007.1,19.5,18.8,96.0,21.7,-,8.0,8.0,Sc,1019.0,21.0,3.0,13.0
202007160600,146.0,5.0,1.5,1000.1,1007.2,19.4,18.9,97.0,21.8,-,10.0,7.0,ScAs,1162.0,21.1,3.0,10.0
202007160700,146.0,0.0,0.1,1000.4,1007.5,20.2,19.3,95.0,22.4,-,4.0,4.0,Sc,1720.0,22.4,3.0,19.0
202007160800,146.0,0.0,0.1,1000.6,1007.6,22.3,19.2,83.0,22.2,-,4.0,4.0,Sc,2000.0,25.0,3.0,0.0
202007160900,146.0,34.0,1.4,1000.5,1007.5,22.7,19.2,81.0,22.2,-,7.0,7.0,Sc,2000.0,26.7,3.0,2.0
202007161000,146.0,29.0,1.7,1000.1,1007.0,24.5,18.6,70.0,21.4,-,7.0,7.0,Sc,2000.0,33.6,3.0,1.0
202007161100,146.0,32.0,1.6,999.7,1006.7,25.3,19.6,71.0,22.8,-,7.0,7.0,Sc,2000.0,35.7,3.0,9.0
202007161200,146.0,34.0,2.3,999.4,1006.4,25.8,19.1,67.0,22.1,-,6.0,6.0,Sc,2000.0,36.4,3.0,3.0
202007161300,146.0,34.0,2.6,999.0,1005.9,27.0,19.0,62.0,22.0,-,5.0,5.0,Sc,2000.0,38.5,3.0,7.0
202007161400,146.0,36.0,2.2,999.0,1005.9,26.0,19.1,66.0,22.1,-,6.0,6.0,Sc,2000.0,33.6,3.0,13.0
202007161500,146.0,32.0,2.6,998.9,1005.8,28.1,19.5,60.0,22.7,-,6.0,6.0,Sc,2000.0,37.6,3.0,59.0
202007161600,146.0,32.0,3.3,998.6,1005.5,27.6,20.1,64.0,23.5,-,5.0,5.0,Sc,2000.0,35.4,3.0,18.0
202007161700,146.0,34.0,2.5,998.3,1005.2,26.6,18.4,61.0,21.2,-,5.0,5.0,Sc,2000.0,31.2,3.0,20.0
202007161800,146.0,29.0,2.6,998.0,1004.9,27.0,18.8,61.0,21.7,-,3.0,3.0,Sc,2000.0,28.3,3.0,13.0
202007161900,146.0,29.0,2.0,998.2,1005.1,26.1,18.4,63.0,21.2,-,1.0,0.0,-,2000.0,25.7,3.0,25.0
202007162000,146.0,27.0,2.6,999.0,1005.9,24.6,20.5,78.0,24.1,-,2.0,2.0,-,1994.0,24.6,3.0,36.0
202007162100,146.0,23.0,0.8,999.8,1006.8,23.5,20.2,82.0,23.7,-,0.0,0.0,-,1209.0,23.6,3.0,52.0
202007162200,146.0,23.0,2.0,1000.7,1007.7,22.7,20.0,85.0,23.4,19,1.0,0.0,-,898.0,22.8,3.0,56.0
202007162300,146.0,23.0,2.0,1001.1,1008.1,22.0,19.7,87.0,22.9,19,2.0,0.0,-,654.0,22.2,3.0,49.0
202007170000,146.0,20.0,0.9,1001.3,1008.3,21.9,19.0,84.0,22.0,19,0.0,0.0,-,781.0,21.9,3.0,44.0
202007170100,146.0,23.0,1.5,1001.6,1008.7,21.8,19.1,85.0,22.1,19,6.0,6.0,-,1165.0,22.1,3.0,28.0
202007170200,146.0,23.0,2.0,1001.5,1008.6,21.6,19.3,87.0,22.4,-,6.0,6.0,-,1000.0,22.0,3.0,17.0
202007170300,146.0,23.0,0.7,1001.3,1008.4,21.6,19.1,86.0,22.1,-,7.0,7.0,Sc,1298.0,22.0,3.0,31.0
202007170400,146.0,23.0,0.6,1001.0,1008.1,21.6,18.9,85.0,21.8,-,7.0,7.0,Sc,1164.0,22.1,3.0,35.0
202007170500,146.0,0.0,0.1,1001.1,1008.2,21.7,18.8,84.0,21.7,-,7.0,7.0,Sc,1373.0,22.0,3.0,22.0
202007170600,146.0,0.0,0.4,1001.2,1008.3,21.0,18.7,87.0,21.6,-,6.0,6.0,Sc,1241.0,22.0,3.0,25.0
202007170700,146.0,34.0,0.7,1001.8,1008.9,21.9,19.4,86.0,22.5,19,7.0,7.0,Sc,685.0,23.3,3.0,27.0
202007170800,146.0,25.0,0.7,1002.2,1009.2,22.9,19.2,80.0,22.2,19,6.0,6.0,Sc,843.0,26.0,3.0,20.0
202007170900,146.0,27.0,1.1,1002.5,1009.5,23.1,19.6,81.0,22.8,19,8.0,8.0,Sc,900.0,26.3,3.0,39.0
202007171000,146.0,32.0,1.2,1002.8,1009.8,23.7,19.6,78.0,22.8,19,8.0,8.0,Sc,829.0,27.8,3.0,44.0
202007171100,146.0,36.0,1.2,1002.0,1009.0,24.9,19.2,71.0,22.2,19,7.0,7.0,Sc,759.0,31.9,3.0,26.0
202007171200,146.0,29.0,0.5,1001.2,1008.2,26.0,19.8,69.0,23.1,19,5.0,5.0,Sc,747.0,33.8,3.0,39.0
202007171300,146.0,29.0,1.3,1000.6,1007.5,28.1,21.6,68.0,25.8,19,7.0,7.0,Sc,1141.0,36.5,3.0,30.0
202007171400,146.0,25.0,1.9,1000.5,1007.4,27.3,20.1,65.0,23.5,-,6.0,6.0,Sc,1143.0,32.9,3.0,44.0
202007171500,146.0,32.0,2.1,1000.2,1007.1,28.0,20.7,65.0,24.4,-,7.0,7.0,Sc,1443.0,33.8,3.0,63.0
202007171600,146.0,32.0,2.2,1000.2,1007.1,28.3,21.5,67.0,25.6,-,6.0,6.0,Sc,1482.0,32.5,3.0,54.0
202007171700,146.0,27.0,3.2,1000.0,1006.9,27.8,20.8,66.0,24.6,-,5.0,5.0,Sc,1800.0,31.4,3.0,47.0
202007171800,146.0,27.0,2.9,1000.3,1007.2,26.6,19.7,66.0,22.9,-,3.0,3.0,Sc,2000.0,28.2,3.0,33.0
202007171900,146.0,25.0,1.7,1001.1,1008.1,25.6,19.0,67.0,22.0,-,5.0,5.0,-,2000.0,26.6,3.0,32.0
202007172000,146.0,25.0,2.0,1001.4,1008.3,24.5,18.1,68.0,20.8,-,6.0,1.0,-,2000.0,24.2,3.0,29.0
202007172100,146.0,20.0,0.9,1001.9,1008.9,23.8,17.7,69.0,20.2,-,7.0,4.0,ScCi,2000.0,23.7,3.0,20.0
202007172200,146.0,25.0,1.3,1002.1,1009.1,23.2,18.0,73.0,20.6,-,6.0,5.0,-,2000.0,23.0,3.0,20.0
202007172300,146.0,5.0,1.0,1002.2,1009.2,22.6,18.9,80.0,21.8,-,6.0,1.0,-,2000.0,22.6,3.0,28.0
202007180000,146.0,23.0,0.5,1002.2,1009.2,22.8,18.7,78.0,21.6,-,6.0,5.0,ScCi,2000.0,22.9,3.0,32.0
202007180100,146.0,0.0,0.3,1002.0,1009.0,22.2,18.3,79.0,21.0,-,7.0,5.0,-,2000.0,22.2,3.0,20.0
202007180200,146.0,5.0,1.4,1001.6,1008.7,21.3,19.5,90.0,22.7,-,5.0,1.0,-,1108.0,21.8,3.0,26.0
