TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202007270700,143.0,14.0,4.2,1003.0,1009.2,22.0,20.2,90.0,23.7,19,10.0,4.0,ScAs,703.0,22.6,3.0,36.0
202007270800,143.0,16.0,3.8,1002.9,1009.1,22.7,20.6,88.0,24.3,19,10.0,2.0,ScCi,722.0,24.6,3.0,43.0
202007270900,143.0,11.0,2.4,1003.7,1009.9,23.2,20.7,86.0,24.4,19,9.0,3.0,ScCi,900.0,25.2,3.0,39.0
202007271000,143.0,14.0,2.6,1003.5,1009.7,24.1,21.2,84.0,25.2,19,10.0,5.0,ScAs,580.0,27.1,3.0,36.0
202007271100,143.0,14.0,2.9,1003.9,1010.1,24.0,20.9,83.0,24.7,19,10.0,3.0,ScAs,629.0,26.3,3.0,33.0
202007271200,143.0,14.0,3.1,1003.7,1009.9,24.4,21.3,83.0,25.3,19,10.0,3.0,ScAs,577.0,26.5,3.0,44.0
202007271300,143.0,14.0,3.3,1003.4,1009.6,23.9,21.7,88.0,26.0,1901,10.0,3.0,ScAs,752.0,27.5,4.0,31.0
202007271400,143.0,14.0,3.7,1002.9,1009.1,23.6,21.4,88.0,25.5,1901,10.0,4.0,ScAs,1031.0,26.0,4.0,48.0
202007271500,143.0,14.0,2.7,1002.4,1008.6,24.1,21.6,86.0,25.8,1901,10.0,3.0,ScAs,738.0,26.8,4.0,37.0
202007271600,143.0,9.0,2.7,1002.5,1008.7,24.1,21.0,83.0,24.9,1901,10.0,7.0,ScAs,1176.0,25.6,4.0,42.0
202007271700,143.0,11.0,3.5,1002.3,1008.5,23.0,21.0,89.0,24.9,1901,10.0,7.0,ScAs,862.0,24.2,4.0,27.0
202007271800,143.0,14.0,3.6,1002.7,1008.9,21.9,20.8,94.0,24.6,1901,10.0,8.0,StNs,580.0,23.2,4.0,16.0
202007271900,143.0,14.0,3.5,1002.7,1008.9,21.6,20.7,95.0,24.4,1901,10.0,8.0,StNs,800.0,22.7,4.0,7.0
202007272000,143.0,14.0,3.3,1002.6,1008.9,21.4,20.7,96.0,24.4,1901,10.0,8.0,StNs,612.0,22.4,4.0,9.0
202007272100,143.0,14.0,2.8,1002.4,1008.6,21.5,20.8,96.0,24.6,1901,10.0,8.0,StNs,1386.0,22.4,1.0,7.0
202007272200,143.0,11.0,2.7,1002.9,1009.2,21.3,20.6,96.0,24.3,1901,10.0,8.0,StNs,941.0,22.3,4.0,2.0
202007272300,143.0,14.0,2.4,1002.7,1008.9,21.6,20.7,95.0,24.4,1902,10.0,8.0,StAs,2000.0,22.4,4.0,9.0
202007280000,143.0,14.0,3.4,1002.3,1008.5,21.7,20.5,93.0,24.1,02,10.0,7.0,ScAs,2000.0,22.2,4.0,3.0
202007280100,143.0,14.0,3.3,1002.4,1008.6,21.8,20.4,92.0,24.0,01,10.0,8.0,StNs,1885.0,22.1,4.0,9.0
202007280200,143.0,14.0,1.3,1002.3,1008.5,21.5,20.4,94.0,24.0,01,10.0,8.0,StNs,1917.0,22.2,4.0,6.0
202007280300,143.0,14.0,3.3,1002.2,1008.4,21.5,20.4,94.0,24.0,01,10.0,7.0,StNs,1723.0,22.1,4.0,1.0
202007280400,143.0,14.0,2.5,1002.4,1008.7,21.4,20.3,94.0,23.8,01,10.0,7.0,ScAs,1911.0,22.1,4.0,12.0
202007280500,143.0,11.0,1.6,1003.2,1009.5,21.4,20.3,94.0,23.8,-,10.0,7.0,ScAs,1137.0,22.1,3.0,0.0
202007280600,143.0,11.0,1.1,1003.8,1010.1,21.3,20.4,95.0,24.0,1901,10.0,8.0,StNs,996.0,22.2,4.0,9.0
202007280700,143.0,14.0,2.2,1003.9,1010.2,21.5,20.4,94.0,24.0,1901,10.0,8.0,StNs,1842.0,22.3,4.0,8.0
202007280800,143.0,14.0,0.9,1004.8,1011.1,21.7,20.6,94.0,24.3,01,10.0,8.0,ScAs,2000.0,22.7,4.0,5.0
202007280900,143.0,14.0,4.0,1005.0,1011.2,22.2,20.4,90.0,24.0,-,10.0,8.0,ScAs,2000.0,23.8,3.0,5.0
202007281000,143.0,14.0,3.9,1005.4,1011.6,22.6,20.6,89.0,24.3,-,10.0,8.0,ScAs,2000.0,24.3,3.0,2.0
202007281100,143.0,14.0,3.1,1005.7,1011.9,22.9,20.7,88.0,24.4,-,10.0,8.0,ScAs,2000.0,24.4,3.0,0.0
202007281200,143.0,14.0,3.8,1005.5,1011.7,23.4,20.7,85.0,24.4,-,10.0,8.0,ScAs,2000.0,25.4,3.0,2.0
202007281300,143.0,14.0,4.1,1005.2,1011.4,23.8,20.7,83.0,24.4,-,10.0,8.0,ScAs,2000.0,26.0,3.0,6.0
202007281400,143.0,14.0,4.2,1005.2,1011.4,23.8,20.9,84.0,24.7,-,10.0,7.0,ScAs,1960.0,25.8,3.0,10.0
202007281500,143.0,14.0,3.2,1004.9,1011.1,24.2,21.3,84.0,25.3,-,10.0,7.0,ScAs,1105.0,26.8,3.0,22.0
202007281600,143.0,14.0,3.3,1005.0,1011.2,23.7,21.2,86.0,25.2,-,10.0,7.0,ScAs,1170.0,25.6,3.0,35.0
202007281700,143.0,14.0,3.3,1005.1,1011.3,23.3,20.8,86.0,24.6,19,10.0,8.0,ScAs,897.0,24.6,3.0,36.0
202007281800,143.0,14.0,2.9,1005.0,1011.2,22.3,21.2,94.0,25.2,1901,10.0,8.0,ScAs,544.0,23.9,4.0,37.0
202007281900,143.0,14.0,2.4,1005.3,1011.5,22.1,21.2,95.0,25.2,1901,10.0,8.0,StNs,399.0,23.3,4.0,39.0
202007282000,143.0,14.0,1.7,1005.7,1012.0,22.0,21.3,96.0,25.3,1901,10.0,8.0,StNs,505.0,23.0,4.0,22.0
202007282100,143.0,14.0,1.9,1005.7,1012.0,22.0,21.3,96.0,25.3,1901,10.0,7.0,StNs,907.0,22.7,1.0,27.0
202007282200,143.0,14.0,0.9,1006.2,1012.5,21.8,21.1,96.0,25.0,1901,10.0,8.0,StNs,526.0,22.7,4.0,22.0
202007282300,143.0,14.0,2.7,1006.1,1012.4,21.7,21.0,96.0,24.9,1901,10.0,8.0,StNs,554.0,22.4,4.0,26.0
202007290000,143.0,14.0,2.1,1006.3,1012.6,21.7,21.0,96.0,24.9,1901,10.0,6.0,StNs,768.0,22.5,4.0,12.0
202007290100,143.0,14.0,1.6,1006.3,1012.6,21.7,21.0,96.0,24.9,1901,10.0,6.0,ScAs,608.0,22.5,4.0,18.0
202007290200,143.0,14.0,1.8,1006.0,1012.3,21.7,21.0,96.0,24.9,1901,10.0,7.0,StNs,732.0,22.5,4.0,9.0
202007290300,143.0,14.0,1.5,1006.0,1012.3,21.6,20.9,96.0,24.7,1901,10.0,6.0,StNs,743.0,22.3,4.0,20.0
202007290400,143.0,14.0,1.7,1005.9,1012.2,21.6,21.0,97.0,24.9,1901,10.0,6.0,ScAs,863.0,22.5,4.0,23.0
202007290500,143.0,14.0,2.5,1006.1,1012.4,21.7,21.0,96.0,24.9,1901,10.0,6.0,ScAs,909.0,22.2,4.0,15.0
