TM,STN_ID,PM10
202201010000,136.0,15.0
202201010100,136.0,16.0
202201010200,136.0,15.0
202201010300,136.0,12.0
202201010400,136.0,23.0
202201010500,136.0,13.0
202201010600,136.0,15.0
202201010700,136.0,18.0
202201010800,136.0,20.0
202201010900,136.0,15.0
202201011000,136.0,19.0
202201011100,136.0,22.0
202201011200,136.0,14.0
202201011300,136.0,18.0
202201011400,136.0,10.0
202201011500,136.0,7.0
202201011600,136.0,15.0
202201011700,136.0,13.0
202201011800,136.0,14.0
202201011900,136.0,34.0
202201012000,136.0,32.0
202201012100,136.0,33.0
202201012200,136.0,27.0
202201012300,136.0,31.0
202201020000,136.0,25.0
202201020100,136.0,30.0
202201020200,136.0,27.0
202201020300,136.0,27.0
202201020400,136.0,20.0
202201020500,136.0,24.0
202201020600,136.0,23.0
202201020700,136.0,23.0
202201020800,136.0,25.0
202201020900,136.0,25.0
202201021000,136.0,28.0
202201021100,136.0,28.0
202201021200,136.0,17.0
202201021300,136.0,21.0
202201021400,136.0,41.0
202201021500,136.0,57.0
202201021600,136.0,54.0
202201021700,136.0,45.0
202201021800,136.0,38.0
202201021900,136.0,48.0
202201022000,136.0,42.0
202201022100,136.0,36.0
202201022200,136.0,34.0
202201022300,136.0,27.0
202201030000,136.0,25.0
202201030100,136.0,40.0
202201030200,136.0,39.0
202201030300,136.0,33.0
202201030400,136.0,38.0
202201030500,136.0,34.0
202201030600,136.0,35.0
202201030700,136.0,42.0
202201030800,136.0,36.0
202201030900,136.0,34.0
202201031000,136.0,35.0
202201031100,136.0,23.0
202201031200,136.0,16.0
202201031300,136.0,11.0
202201031400,136.0,2.0
202201031500,136.0,13.0
202201031600,136.0,16.0
202201031700,136.0,15.0
202201031800,136.0,18.0
202201031900,136.0,21.0
202201032000,136.0,22.0
202201032100,136.0,16.0
202201032200,136.0,22.0
202201032300,136.0,17.0
202201040000,136.0,21.0
202201040100,136.0,28.0
202201040200,136.0,26.0
202201040300,136.0,26.0
202201040400,136.0,17.0
202201040500,136.0,27.0
202201040600,136.0,26.0
202201040700,136.0,28.0
202201040800,136.0,31.0
202201040900,136.0,24.0
202201041000,136.0,28.0
202201041100,136.0,16.0
202201041200,136.0,20.0
202201041300,136.0,7.0
202201041400,136.0,7.0
202201041500,136.0,5.0
202201041600,136.0,13.0
202201041700,136.0,18.0
202201041800,136.0,18.0
202201041900,136.0,12.0
202201042000,136.0,27.0
202201042100,136.0,34.0
202201042200,136.0,32.0
202201042300,136.0,37.0
202201050000,136.0,39.0
202201050100,136.0,39.0
202201050200,136.0,34.0
202201050300,136.0,35.0
202201050400,136.0,28.0
202201050500,136.0,30.0
202201050600,136.0,26.0
202201050700,136.0,26.0
202201050800,136.0,31.0
202201050900,136.0,16.0
202201051000,136.0,32.0
202201051100,136.0,42.0
202201051200,136.0,40.0
202201051300,136.0,37.0
202201051400,136.0,38.0
202201051500,136.0,29.0
202201051600,136.0,27.0
202201051700,136.0,31.0
202201051800,136.0,32.0
202201051900,136.0,33.0
202201052000,136.0,32.0
202201052100,136.0,38.0
202201052200,136.0,27.0
202201052300,136.0,33.0
202201060000,136.0,30.0
202201060100,136.0,55.0
202201060200,136.0,49.0
202201060300,136.0,41.0
202201060400,136.0,39.0
202201060500,136.0,35.0
202201060600,136.0,37.0
202201060700,136.0,33.0
202201060800,136.0,33.0
202201060900,136.0,37.0
202201061000,136.0,22.0
202201061100,136.0,42.0
202201061200,136.0,21.0
202201061300,136.0,23.0
202201061400,136.0,13.0
202201061500,136.0,9.0
202201061600,136.0,1.0
202201061700,136.0,20.0
202201061800,136.0,21.0
202201061900,136.0,27.0
202201062000,136.0,26.0
202201062100,136.0,30.0
202201062200,136.0,45.0
202201062300,136.0,42.0
202201070000,136.0,37.0
202201070100,136.0,46.0
202201070200,136.0,47.0
202201070300,136.0,44.0
202201070400,136.0,35.0
202201070500,136.0,30.0
202201070600,136.0,28.0
202201070700,136.0,35.0
202201070800,136.0,29.0
202201070900,136.0,39.0
202201071000,136.0,43.0
202201071100,136.0,41.0
202201071200,136.0,47.0
202201071300,136.0,49.0
202201071400,136.0,30.0
202201071500,136.0,18.0
202201071600,136.0,15.0
202201071700,136.0,32.0
202201071800,136.0,26.0
202201071900,136.0,61.0
202201072000,136.0,70.0
202201072100,136.0,58.0
202201072200,136.0,62.0
202201072300,136.0,43.0
202201080000,136.0,42.0
202201080100,136.0,48.0
202201080200,136.0,50.0
202201080300,136.0,44.0
202201080400,136.0,37.0
202201080500,136.0,44.0
202201080600,136.0,43.0
202201080700,136.0,38.0
202201080800,136.0,45.0
202201080900,136.0,35.0
202201081000,136.0,48.0
202201081100,136.0,38.0
202201081200,136.0,29.0
202201081300,136.0,19.0
202201081400,136.0,11.0
202201081500,136.0,12.0
202201081600,136.0,14.0
202201081700,136.0,13.0
202201081800,136.0,26.0
202201081900,136.0,34.0
202201082000,136.0,23.0
202201082100,136.0,40.0
202201082200,136.0,38.0
202201082300,136.0,31.0
202201090000,136.0,31.0
202201090100,136.0,45.0
202201090200,136.0,37.0
202201090300,136.0,48.0
202201090400,136.0,43.0
202201090500,136.0,51.0
202201090600,136.0,52.0
202201090700,136.0,49.0
202201090800,136.0,57.0
202201090900,136.0,54.0
202201091000,136.0,62.0
202201091100,136.0,65.0
202201091200,136.0,61.0
202201091300,136.0,68.0
202201091400,136.0,60.0
202201091500,136.0,63.0
202201091600,136.0,59.0
202201091700,136.0,63.0
202201091800,136.0,72.0
202201091900,136.0,83.0
202201092000,136.0,85.0
202201092100,136.0,79.0
202201092200,136.0,69.0
202201092300,136.0,71.0
202201100000,136.0,74.0
202201100100,136.0,83.0
202201100200,136.0,81.0
202201100300,136.0,77.0
202201100400,136.0,65.0
202201100500,136.0,74.0
202201100600,136.0,60.0
202201100700,136.0,56.0
202201100800,136.0,31.0
202201100900,136.0,64.0
202201101000,136.0,68.0
202201101100,136.0,49.0
202201101200,136.0,66.0
202201101300,136.0,74.0
202201101400,136.0,54.0
202201101500,136.0,61.0
202201101600,136.0,21.0
202201101700,136.0,31.0
202201101800,136.0,43.0
202201101900,136.0,58.0
202201102000,136.0,50.0
202201102100,136.0,38.0
202201102200,136.0,38.0
202201102300,136.0,51.0
202201110000,136.0,46.0
202201110100,136.0,71.0
202201110200,136.0,35.0
202201110300,136.0,23.0
202201110400,136.0,20.0
202201110500,136.0,20.0
202201110600,136.0,22.0
202201110700,136.0,26.0
202201110800,136.0,25.0
202201110900,136.0,31.0
202201111000,136.0,20.0
202201111100,136.0,25.0
202201111200,136.0,17.0
202201111300,136.0,10.0
202201111400,136.0,19.0
202201111500,136.0,20.0
202201111600,136.0,13.0
202201111700,136.0,18.0
202201111800,136.0,14.0
202201111900,136.0,12.0
202201112000,136.0,8.0
202201112100,136.0,18.0
202201112200,136.0,7.0
202201112300,136.0,15.0
202201120000,136.0,12.0
202201120100,136.0,16.0
202201120200,136.0,12.0
202201120300,136.0,14.0
202201120400,136.0,18.0
202201120500,136.0,17.0
202201120600,136.0,20.0
202201120700,136.0,25.0
202201120800,136.0,20.0
202201120900,136.0,23.0
202201121000,136.0,22.0
202201121100,136.0,15.0
202201121200,136.0,16.0
202201121300,136.0,12.0
202201121400,136.0,12.0
202201121500,136.0,10.0
202201121600,136.0,16.0
202201121700,136.0,22.0
202201121800,136.0,23.0
202201121900,136.0,22.0
202201122000,136.0,29.0
202201122100,136.0,16.0
202201122200,136.0,11.0
202201122300,136.0,16.0
202201130000,136.0,16.0
202201130100,136.0,17.0
202201130200,136.0,11.0
202201130300,136.0,14.0
202201130400,136.0,15.0
202201130500,136.0,14.0
202201130600,136.0,19.0
202201130700,136.0,23.0
202201130800,136.0,20.0
202201130900,136.0,21.0
202201131000,136.0,19.0
202201131100,136.0,35.0
202201131200,136.0,25.0
202201131300,136.0,29.0
202201131400,136.0,26.0
202201131500,136.0,34.0
202201131600,136.0,41.0
202201131700,136.0,35.0
202201131800,136.0,25.0
202201131900,136.0,28.0
202201132000,136.0,24.0
202201132100,136.0,22.0
202201132200,136.0,26.0
202201132300,136.0,19.0
202201140000,136.0,25.0
202201140100,136.0,18.0
202201140200,136.0,27.0
202201140300,136.0,35.0
202201140400,136.0,27.0
202201140500,136.0,13.0
202201140600,136.0,17.0
202201140700,136.0,28.0
202201140800,136.0,24.0
202201140900,136.0,24.0
202201141000,136.0,29.0
202201141100,136.0,21.0
202201141200,136.0,21.0
202201141300,136.0,20.0
202201141400,136.0,15.0
202201141500,136.0,14.0
202201141600,136.0,14.0
202201141700,136.0,12.0
202201141800,136.0,18.0
202201141900,136.0,39.0
202201142000,136.0,58.0
202201142100,136.0,47.0
202201142200,136.0,39.0
202201142300,136.0,28.0
202201150000,136.0,30.0
202201150100,136.0,34.0
202201150200,136.0,34.0
202201150300,136.0,30.0
202201150400,136.0,26.0
202201150500,136.0,23.0
202201150600,136.0,22.0
202201150700,136.0,28.0
202201150800,136.0,24.0
202201150900,136.0,33.0
202201151000,136.0,45.0
202201151100,136.0,43.0
202201151200,136.0,32.0
202201151300,136.0,25.0
202201151400,136.0,18.0
202201151500,136.0,10.0
202201151600,136.0,13.0
202201151700,136.0,19.0
202201151800,136.0,14.0
202201151900,136.0,43.0
202201152000,136.0,44.0
202201152100,136.0,36.0
202201152200,136.0,36.0
202201152300,136.0,45.0
202201160000,136.0,33.0
202201160100,136.0,40.0
202201160200,136.0,34.0
202201160300,136.0,31.0
202201160400,136.0,26.0
202201160500,136.0,21.0
202201160600,136.0,25.0
202201160700,136.0,33.0
202201160800,136.0,50.0
202201160900,136.0,39.0
202201161000,136.0,53.0
202201161100,136.0,55.0
202201161200,136.0,38.0
202201161300,136.0,26.0
202201161400,136.0,17.0
202201161500,136.0,11.0
202201161600,136.0,9.0
202201161700,136.0,0.0
202201161800,136.0,4.0
202201161900,136.0,12.0
202201162000,136.0,6.0
202201162100,136.0,4.0
202201162200,136.0,4.0
202201162300,136.0,9.0
202201170000,136.0,14.0
202201170100,136.0,20.0
202201170200,136.0,14.0
202201170300,136.0,12.0
202201170400,136.0,13.0
202201170500,136.0,5.0
202201170600,136.0,15.0
202201170700,136.0,9.0
202201170800,136.0,18.0
202201170900,136.0,9.0
202201171000,136.0,9.0
202201171100,136.0,11.0
202201171200,136.0,19.0
202201171300,136.0,14.0
202201171400,136.0,21.0
202201171500,136.0,25.0
202201171600,136.0,17.0
202201171700,136.0,23.0
202201171800,136.0,22.0
202201171900,136.0,29.0
202201172000,136.0,30.0
202201172100,136.0,27.0
202201172200,136.0,24.0
202201172300,136.0,19.0
202201180000,136.0,21.0
202201180100,136.0,29.0
202201180200,136.0,18.0
202201180300,136.0,20.0
