TM,STN_ID,PM10
202201010000,143.0,1.0
202201010100,143.0,6.0
202201010200,143.0,6.0
202201010300,143.0,6.0
202201010400,143.0,3.0
202201010500,143.0,5.0
202201010600,143.0,2.0
202201010700,143.0,9.0
202201010800,143.0,13.0
202201010900,143.0,16.0
202201011000,143.0,6.0
202201011100,143.0,15.0
202201011200,143.0,9.0
202201011300,143.0,7.0
202201011400,143.0,13.0
202201011500,143.0,15.0
202201011600,143.0,18.0
202201011700,143.0,20.0
202201011800,143.0,22.0
202201011900,143.0,19.0
202201012000,143.0,14.0
202201012100,143.0,23.0
202201012200,143.0,20.0
202201012300,143.0,13.0
202201020000,143.0,11.0
202201020100,143.0,22.0
202201020200,143.0,13.0
202201020300,143.0,7.0
202201020400,143.0,9.0
202201020500,143.0,15.0
202201020600,143.0,18.0
202201020700,143.0,19.0
202201020800,143.0,14.0
202201020900,143.0,16.0
202201021000,143.0,29.0
202201021100,143.0,18.0
202201021200,143.0,21.0
202201021300,143.0,29.0
202201021400,143.0,24.0
202201021500,143.0,43.0
202201021600,143.0,47.0
202201021700,143.0,50.0
202201021800,143.0,42.0
202201021900,143.0,46.0
202201022000,143.0,34.0
202201022100,143.0,46.0
202201022200,143.0,57.0
202201022300,143.0,35.0
202201030000,143.0,37.0
202201030100,143.0,99.0
202201030200,143.0,49.0
202201030300,143.0,37.0
202201030400,143.0,32.0
202201030500,143.0,31.0
202201030600,143.0,36.0
202201030700,143.0,53.0
202201030800,143.0,64.0
202201030900,143.0,37.0
202201031000,143.0,49.0
202201031100,143.0,51.0
202201031200,143.0,50.0
202201031300,143.0,36.0
202201031400,143.0,21.0
202201031500,143.0,22.0
202201031600,143.0,44.0
202201031700,143.0,33.0
202201031800,143.0,31.0
202201031900,143.0,22.0
202201032000,143.0,25.0
202201032100,143.0,26.0
202201032200,143.0,18.0
202201032300,143.0,12.0
202201040000,143.0,13.0
202201040100,143.0,16.0
202201040200,143.0,28.0
202201040300,143.0,32.0
202201040400,143.0,29.0
202201040500,143.0,37.0
202201040600,143.0,24.0
202201040700,143.0,37.0
202201040800,143.0,43.0
202201040900,143.0,55.0
202201041000,143.0,34.0
202201041100,143.0,24.0
202201041200,143.0,27.0
202201041300,143.0,12.0
202201041400,143.0,6.0
202201041500,143.0,25.0
202201041600,143.0,20.0
202201041700,143.0,31.0
202201041800,143.0,29.0
202201041900,143.0,19.0
202201042000,143.0,20.0
202201042100,143.0,12.0
202201042200,143.0,9.0
202201042300,143.0,20.0
202201050000,143.0,31.0
202201050100,143.0,0.0
202201050200,143.0,5.0
202201050300,143.0,19.0
202201050400,143.0,23.0
202201050500,143.0,28.0
202201050600,143.0,25.0
202201050700,143.0,32.0
202201050800,143.0,23.0
202201050900,143.0,24.0
202201051000,143.0,41.0
202201051100,143.0,33.0
202201051200,143.0,25.0
202201051300,143.0,42.0
202201051400,143.0,39.0
202201051500,143.0,43.0
202201051600,143.0,50.0
202201051700,143.0,54.0
202201051800,143.0,43.0
202201051900,143.0,40.0
202201052000,143.0,34.0
202201052100,143.0,29.0
