TM,STN_ID,PM10
202201010000,156.0,16.0
202201010100,156.0,17.0
202201010200,156.0,14.0
202201010300,156.0,11.0
202201010400,156.0,8.0
202201010500,156.0,6.0
202201010600,156.0,11.0
202201010700,156.0,6.0
202201010800,156.0,9.0
202201010900,156.0,4.0
202201011000,156.0,18.0
202201011100,156.0,16.0
202201011200,156.0,20.0
202201011300,156.0,3.0
202201011400,156.0,5.0
202201011500,156.0,37.0
202201011600,156.0,17.0
202201011700,156.0,10.0
202201011800,156.0,6.0
202201011900,156.0,4.0
202201012000,156.0,33.0
202201012100,156.0,30.0
202201012200,156.0,28.0
202201012300,156.0,39.0
202201020000,156.0,30.0
202201020100,156.0,22.0
202201020200,156.0,24.0
202201020300,156.0,37.0
202201020400,156.0,32.0
202201020500,156.0,28.0
202201020600,156.0,25.0
202201020700,156.0,34.0
202201020800,156.0,30.0
202201020900,156.0,25.0
202201021000,156.0,31.0
202201021100,156.0,31.0
202201021200,156.0,38.0
202201021300,156.0,44.0
202201021400,156.0,43.0
202201021500,156.0,68.0
202201021600,156.0,71.0
202201021700,156.0,80.0
202201021800,156.0,67.0
202201021900,156.0,46.0
202201022000,156.0,47.0
202201022100,156.0,25.0
202201022200,156.0,43.0
202201022300,156.0,10.0
202201030000,156.0,29.0
202201030100,156.0,28.0
202201030200,156.0,24.0
202201030300,156.0,19.0
202201030400,156.0,25.0
202201030500,156.0,40.0
202201030600,156.0,28.0
202201030700,156.0,18.0
202201030800,156.0,21.0
202201030900,156.0,29.0
202201031000,156.0,48.0
202201031100,156.0,49.0
202201031200,156.0,36.0
202201031300,156.0,32.0
202201031400,156.0,26.0
202201031500,156.0,24.0
202201031600,156.0,25.0
202201031700,156.0,18.0
202201031800,156.0,15.0
202201031900,156.0,6.0
202201032000,156.0,10.0
202201032100,156.0,26.0
202201032200,156.0,17.0
202201032300,156.0,25.0
202201040000,156.0,18.0
202201040100,156.0,28.0
202201040200,156.0,34.0
202201040300,156.0,17.0
202201040400,156.0,29.0
202201040500,156.0,38.0
202201040600,156.0,24.0
202201040700,156.0,25.0
202201040800,156.0,29.0
202201040900,156.0,34.0
202201041000,156.0,41.0
202201041100,156.0,57.0
202201041200,156.0,42.0
202201041300,156.0,30.0
202201041400,156.0,35.0
202201041500,156.0,8.0
202201041600,156.0,15.0
202201041700,156.0,0.0
202201041800,156.0,6.0
202201041900,156.0,1.0
202201042000,156.0,17.0
202201042100,156.0,9.0
202201042200,156.0,16.0
202201042300,156.0,21.0
202201050100,156.0,12.0
202201050200,156.0,26.0
202201050300,156.0,10.0
202201050400,156.0,30.0
202201050500,156.0,18.0
202201050600,156.0,15.0
202201050700,156.0,18.0
202201050800,156.0,24.0
202201050900,156.0,24.0
202201051000,156.0,25.0
202201051100,156.0,18.0
202201051200,156.0,31.0
202201051300,156.0,24.0
202201051400,156.0,26.0
202201051500,156.0,21.0
202201051600,156.0,20.0
202201051700,156.0,28.0
202201051800,156.0,27.0
202201051900,156.0,31.0
202201052000,156.0,34.0
202201052100,156.0,44.0
202201052200,156.0,48.0
202201052300,156.0,36.0
202201060000,156.0,44.0
202201060100,156.0,37.0
202201060200,156.0,35.0
202201060300,156.0,40.0
202201060400,156.0,37.0
202201060500,156.0,25.0
202201060600,156.0,34.0
202201060700,156.0,25.0
202201060800,156.0,38.0
202201060900,156.0,28.0
202201061000,156.0,52.0
202201061100,156.0,36.0
202201061200,156.0,29.0
202201061300,156.0,18.0
202201061400,156.0,24.0
202201061500,156.0,20.0
202201061600,156.0,0.0
202201061700,156.0,19.0
202201061800,156.0,130.0
202201061900,156.0,7.0
202201062000,156.0,13.0
202201062100,156.0,17.0
202201062200,156.0,22.0
202201062300,156.0,20.0
202201070000,156.0,34.0
202201070100,156.0,36.0
202201070200,156.0,38.0
202201070300,156.0,42.0
202201070400,156.0,36.0
202201070500,156.0,33.0
202201070600,156.0,36.0
202201070700,156.0,30.0
202201070800,156.0,31.0
202201070900,156.0,28.0
202201071000,156.0,69.0
202201071100,156.0,72.0
202201071200,156.0,59.0
202201071300,156.0,49.0
202201071400,156.0,39.0
202201071500,156.0,43.0
202201071600,156.0,0.0
202201071700,156.0,37.0
202201071800,156.0,53.0
202201071900,156.0,17.0
202201072000,156.0,35.0
202201072100,156.0,30.0
202201072200,156.0,40.0
202201072300,156.0,28.0
202201080000,156.0,32.0
202201080100,156.0,31.0
202201080200,156.0,40.0
202201080300,156.0,45.0
202201080400,156.0,32.0
202201080500,156.0,41.0
202201080600,156.0,33.0
202201080700,156.0,40.0
202201080800,156.0,46.0
202201080900,156.0,51.0
202201081000,156.0,79.0
202201081100,156.0,80.0
202201081200,156.0,69.0
202201081300,156.0,44.0
202201081400,156.0,28.0
202201081500,156.0,0.0
202201081600,156.0,26.0
202201081700,156.0,31.0
202201081800,156.0,100.0
202201081900,156.0,0.0
202201082000,156.0,21.0
202201082100,156.0,18.0
202201082200,156.0,29.0
202201082300,156.0,31.0
202201090000,156.0,17.0
202201090100,156.0,26.0
202201090200,156.0,33.0
202201090300,156.0,36.0
202201090400,156.0,42.0
202201090500,156.0,33.0
202201090600,156.0,36.0
202201090700,156.0,28.0
202201090800,156.0,34.0
202201090900,156.0,24.0
202201091000,156.0,42.0
202201091100,156.0,49.0
