TM,STN_ID,PM10
202101010000,156.0,15.0
202101010100,156.0,5.0
202101010200,156.0,20.0
202101010300,156.0,9.0
202101010400,156.0,14.0
202101010500,156.0,14.0
202101010600,156.0,15.0
202101010700,156.0,19.0
202101010800,156.0,26.0
202101010900,156.0,18.0
202101011000,156.0,24.0
202101011100,156.0,20.0
202101011200,156.0,33.0
202101011300,156.0,29.0
202101011400,156.0,16.0
202101011500,156.0,25.0
202101011600,156.0,24.0
202101011700,156.0,34.0
202101011800,156.0,25.0
202101011900,156.0,23.0
202101012000,156.0,23.0
202101012100,156.0,23.0
202101012200,156.0,11.0
202101012300,156.0,17.0
202101020000,156.0,19.0
202101020100,156.0,21.0
202101020200,156.0,20.0
202101020300,156.0,21.0
202101020400,156.0,16.0
202101020500,156.0,9.0
202101020600,156.0,18.0
202101020700,156.0,18.0
202101020800,156.0,9.0
202101020900,156.0,16.0
202101021000,156.0,22.0
202101021100,156.0,38.0
202101021200,156.0,27.0
202101021300,156.0,32.0
202101021400,156.0,39.0
202101021500,156.0,41.0
202101021600,156.0,46.0
202101021700,156.0,53.0
202101021800,156.0,45.0
202101021900,156.0,30.0
202101022000,156.0,29.0
202101022100,156.0,30.0
202101022200,156.0,23.0
202101022300,156.0,36.0
202101030000,156.0,27.0
202101030100,156.0,43.0
202101030200,156.0,28.0
202101030300,156.0,29.0
202101030400,156.0,35.0
202101030500,156.0,33.0
202101030600,156.0,25.0
202101030700,156.0,38.0
202101030800,156.0,25.0
202101030900,156.0,19.0
202101031000,156.0,36.0
202101031100,156.0,37.0
202101031200,156.0,28.0
202101031300,156.0,37.0
202101031400,156.0,32.0
202101031500,156.0,52.0
202101031600,156.0,38.0
202101031700,156.0,43.0
202101031800,156.0,41.0
202101031900,156.0,37.0
202101032000,156.0,30.0
202101032100,156.0,36.0
202101032200,156.0,39.0
202101032300,156.0,45.0
202101040000,156.0,31.0
202101040100,156.0,12.0
202101040200,156.0,25.0
202101040300,156.0,28.0
202101040400,156.0,34.0
202101040500,156.0,25.0
202101040600,156.0,26.0
202101040700,156.0,27.0
202101040800,156.0,15.0
202101040900,156.0,49.0
202101041000,156.0,37.0
202101041100,156.0,70.0
202101041200,156.0,31.0
202101041300,156.0,47.0
202101041400,156.0,54.0
202101041500,156.0,56.0
202101041600,156.0,48.0
202101041700,156.0,46.0
202101041800,156.0,40.0
202101041900,156.0,40.0
202101042000,156.0,51.0
202101042100,156.0,37.0
202101042200,156.0,40.0
202101042300,156.0,41.0
202101050000,156.0,47.0
202101050100,156.0,64.0
202101050200,156.0,46.0
202101050300,156.0,40.0
202101050400,156.0,38.0
202101050500,156.0,34.0
202101050600,156.0,28.0
202101050700,156.0,43.0
202101050800,156.0,35.0
202101050900,156.0,29.0
202101051000,156.0,28.0
202101051100,156.0,31.0
202101051200,156.0,24.0
202101051300,156.0,22.0
202101051400,156.0,30.0
202101051500,156.0,27.0
202101051600,156.0,30.0
202101051700,156.0,31.0
202101051800,156.0,13.0
202101051900,156.0,8.0
202101052000,156.0,5.0
202101052100,156.0,2.0
202101052200,156.0,2.0
202101052300,156.0,6.0
202101060000,156.0,5.0
202101060100,156.0,2.0
202101060200,156.0,0.0
202101060300,156.0,3.0
202101060400,156.0,3.0
202101060500,156.0,13.0
202101060600,156.0,7.0
202101060700,156.0,11.0
202101060800,156.0,0.0
202101060900,156.0,0.0
202101061000,156.0,1.0
202101061100,156.0,14.0
202101061200,156.0,13.0
202101061300,156.0,14.0
202101061400,156.0,27.0
202101061500,156.0,12.0
202101061600,156.0,32.0
202101061700,156.0,28.0
202101061800,156.0,34.0
202101061900,156.0,16.0
202101062000,156.0,24.0
202101062100,156.0,7.0
202101062200,156.0,21.0
202101062300,156.0,17.0
202101070000,156.0,19.0
202101070100,156.0,30.0
202101070200,156.0,37.0
202101070300,156.0,21.0
202101070400,156.0,13.0
202101070500,156.0,9.0
202101070600,156.0,11.0
202101070700,156.0,9.0
202101070800,156.0,5.0
202101070900,156.0,9.0
202101071000,156.0,14.0
202101071100,156.0,23.0
202101071200,156.0,12.0
202101071300,156.0,9.0
202101071400,156.0,19.0
202101071500,156.0,18.0
202101071600,156.0,19.0
202101071700,156.0,9.0
202101071800,156.0,19.0
202101071900,156.0,10.0
202101072000,156.0,13.0
202101072100,156.0,6.0
202101072200,156.0,0.0
202101072300,156.0,7.0
202101080000,156.0,3.0
202101080100,156.0,5.0
202101080200,156.0,0.0
202101080300,156.0,11.0
202101080400,156.0,16.0
202101080500,156.0,0.0
202101080600,156.0,23.0
202101080700,156.0,13.0
202101080800,156.0,20.0
202101080900,156.0,7.0
202101081000,156.0,14.0
202101081100,156.0,20.0
202101081200,156.0,7.0
202101081300,156.0,30.0
202101081400,156.0,25.0
202101081500,156.0,19.0
202101081600,156.0,9.0
202101081700,156.0,23.0
202101081800,156.0,22.0
202101081900,156.0,14.0
202101082000,156.0,19.0
202101082100,156.0,13.0
202101082200,156.0,13.0
202101082300,156.0,6.0
202101090000,156.0,13.0
202101090100,156.0,23.0
202101090200,156.0,9.0
202101090300,156.0,15.0
202101090400,156.0,10.0
202101090500,156.0,12.0
202101090600,156.0,16.0
202101090700,156.0,24.0
202101090800,156.0,13.0
202101090900,156.0,6.0
202101091000,156.0,12.0
202101091100,156.0,10.0
202101091200,156.0,8.0
202101091300,156.0,16.0
202101091400,156.0,41.0
202101091500,156.0,36.0
202101091600,156.0,27.0
202101091700,156.0,22.0
202101091800,156.0,35.0
202101091900,156.0,20.0
202101092000,156.0,17.0
202101092100,156.0,16.0
202101092200,156.0,15.0
202101092300,156.0,13.0
202101100000,156.0,18.0
202101100100,156.0,17.0
202101100200,156.0,14.0
202101100300,156.0,28.0
202101100400,156.0,23.0
202101100500,156.0,21.0
202101100600,156.0,18.0
202101100700,156.0,25.0
202101100800,156.0,19.0
202101100900,156.0,18.0
202101101000,156.0,29.0
202101101100,156.0,29.0
202101101200,156.0,17.0
202101101300,156.0,22.0
202101101400,156.0,14.0
202101101500,156.0,32.0
202101101600,156.0,16.0
202101101700,156.0,20.0
202101101800,156.0,13.0
202101101900,156.0,28.0
202101102000,156.0,26.0
202101102100,156.0,28.0
202101102200,156.0,36.0
202101102300,156.0,28.0
202101110000,156.0,25.0
202101110100,156.0,27.0
202101110200,156.0,29.0
202101110300,156.0,31.0
202101110400,156.0,29.0
202101110500,156.0,27.0
202101110600,156.0,19.0
202101110700,156.0,13.0
202101110800,156.0,22.0
202101110900,156.0,25.0
202101111000,156.0,23.0
202101111100,156.0,24.0
202101111200,156.0,23.0
202101111300,156.0,28.0
202101111400,156.0,27.0
