TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202101030300,136,29,2.5,-9,-9.0,-9,1014.0,1032.4,2,1.9,-5.7,-16.8,41.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-8.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101030400,136,27,3.7,-9,-9.0,-9,1014.5,1032.9,-9,-9.0,-5.8,-16.9,41.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-8.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101030500,136,29,3.9,-9,-9.0,-9,1014.3,1032.7,-9,-9.0,-6.0,-18.0,38.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-8.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101030600,136,29,3.7,-9,-9.0,-9,1015.2,1033.7,2,1.3,-6.5,-18.8,37.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-8.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101030700,136,29,4.3,-9,-9.0,-9,1016.2,1034.7,-9,-9.0,-6.5,-20.5,32.0,1.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-8.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101030800,136,27,3.0,-9,-9.0,-9,1016.5,1035.0,-9,-9.0,-6.8,-21.1,31.0,1.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,2000,0.0,0.0,-9,-9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101030900,136,27,3.3,-9,-9.0,-9,1017.1,1035.5,2,1.8,-5.7,-20.9,29.0,1.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.6,0.3,-9,-5.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031000,136,27,3.1,-9,-9.0,-9,1016.9,1035.2,-9,-9.0,-4.3,-19.7,29.0,1.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1848,1.0,1.0,-9,1.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031100,136,29,3.3,-9,-9.0,-9,1016.0,1034.2,-9,-9.0,-2.8,-18.8,28.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1922,0.9,0.9,-9,6.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031200,136,27,3.9,-9,-9.0,-9,1015.3,1033.4,7,-2.1,-1.1,-17.7,27.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1941,1.0,1.85,-9,9.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031300,136,29,3.7,-9,-9.0,-9,1014.7,1032.7,-9,-9.0,0.6,-17.7,24.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,1933,1.0,1.82,-9,6.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031400,136,32,4.2,-9,-9.0,-9,1014.5,1032.5,-9,-9.0,0.6,-17.2,25.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,2000,1.0,1.58,-9,7.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031500,136,32,4.4,-9,-9.0,-9,1014.5,1032.5,6,-0.9,0.3,-16.1,28.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,1986,1.0,1.05,-9,4.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031600,136,32,4.0,-9,-9.0,-9,1014.4,1032.4,-9,-9.0,0.0,-15.1,31.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,2000,1.0,0.77,-9,1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031700,136,29,4.4,-9,-9.0,-9,1014.0,1032.0,-9,-9.0,-0.9,-15.1,33.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,2,40,AcCi,2,3,0,1999,0.1,0.2,-9,-0.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031800,136,29,3.6,-9,-9.0,-9,1014.6,1032.7,3,0.2,-1.2,-14.4,36.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,6,45,AcCi,2,3,0,2000,0.0,0.0,-9,-2.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101031900,136,29,2.1,-9,-9.0,-9,1015.0,1033.1,-9,-9.0,-1.9,-14.6,37.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,9,53,-,-9,-9,-9,2000,-9.0,-9.0,-9,-3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202101032000,136,29,1.4,-9,-9.0,-9,1015.0,1033.2,-9,-9.0,-2.5,-14.2,40.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,53,-,-9,-9,-9,1992,-9.0,-9.0,-9,-4.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202101032100,136,29,2.4,-9,-9.0,-9,1015.0,1033.2,1,0.5,-3.1,-13.9,43.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,2,0,0,1986,-9.0,-9.0,-9,-5.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101032200,136,32,1.7,-9,-9.0,-9,1014.7,1032.9,-9,-9.0,-3.5,-13.7,45.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1980,-9.0,-9.0,-9,-6.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202101032300,136,29,1.6,-9,-9.0,-9,1015.1,1033.4,-9,-9.0,-4.5,-13.6,49.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,-,-9,-9,-9,1959,-9.0,-9.0,-9,-7.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202101040000,136,29,1.4,-9,-9.0,-9,1015.4,1033.7,3,0.5,-4.7,-13.0,52.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1876,-9.0,-9.0,-9,-7.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040100,136,0,0.1,-9,-9.0,-9,1015.4,1033.8,-9,-9.0,-5.3,-13.1,54.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,0,-9,-,-9,-9,-9,1799,-9.0,-9.0,-9,-8.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202101040200,136,32,0.8,-9,-9.0,-9,1015.8,1034.2,-9,-9.0,-5.2,-12.6,56.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1796,-9.0,-9.0,-9,-9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202101040300,136,32,1.0,-9,-9.0,-9,1015.8,1034.2,1,0.5,-5.9,-12.8,58.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1656,-9.0,-9.0,-9,-10.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040400,136,36,1.1,-9,-9.0,-9,1015.2,1033.7,-9,-9.0,-7.2,-13.6,60.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1714,-9.0,-9.0,-9,-10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040500,136,34,1.1,-9,-9.0,-9,1015.2,1033.8,-9,-9.0,-8.5,-13.1,69.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1499,-9.0,-9.0,-9,-10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040600,136,0,0.2,-9,-9.0,-9,1015.4,1034.0,5,-0.2,-8.5,-13.3,68.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1417,-9.0,-9.0,-9,-11.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040700,136,11,0.6,-9,-9.0,-9,1015.9,1034.5,-9,-9.0,-8.4,-12.7,71.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1264,-9.0,-9.0,-9,-11.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040800,136,14,0.6,-9,-9.0,-9,1015.4,1034.0,-9,-9.0,-8.9,-12.6,74.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1118,0.0,0.01,-9,-10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101040900,136,29,1.1,-9,-9.0,-9,1016.3,1034.9,2,0.9,-8.7,-13.7,67.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1024,1.0,0.36,-9,-6.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
