TM,STN_ID,PM10
201801010000,146.0,41.0
201801010100,146.0,47.0
201801010200,146.0,51.0
201801010300,146.0,37.0
201801010400,146.0,40.0
201801010500,146.0,36.0
201801010600,146.0,36.0
201801010700,146.0,30.0
201801010800,146.0,26.0
201801010900,146.0,33.0
201801011000,146.0,32.0
201801011100,146.0,36.0
201801011200,146.0,25.0
201801011300,146.0,44.0
201801011400,146.0,32.0
201801011500,146.0,40.0
201801011600,146.0,41.0
201801011700,146.0,46.0
201801011800,146.0,26.0
201801011900,146.0,43.0
201801012000,146.0,31.0
201801012100,146.0,37.0
201801012200,146.0,34.0
201801012300,146.0,31.0
201801020000,146.0,22.0
201801020100,146.0,31.0
201801020200,146.0,31.0
201801020300,146.0,37.0
201801020400,146.0,33.0
201801020500,146.0,36.0
201801020600,146.0,36.0
201801020700,146.0,40.0
201801020800,146.0,37.0
201801020900,146.0,39.0
201801021000,146.0,31.0
201801021100,146.0,45.0
201801021200,146.0,52.0
201801021300,146.0,77.0
201801021400,146.0,59.0
201801021500,146.0,59.0
201801021600,146.0,50.0
201801021700,146.0,61.0
201801021800,146.0,58.0
201801021900,146.0,44.0
201801022000,146.0,56.0
201801022100,146.0,53.0
201801022200,146.0,46.0
201801022300,146.0,27.0
201801030000,146.0,21.0
201801030100,146.0,23.0
201801030200,146.0,44.0
201801030300,146.0,48.0
201801030400,146.0,32.0
201801030500,146.0,21.0
201801030600,146.0,17.0
201801030700,146.0,25.0
201801030800,146.0,30.0
201801030900,146.0,23.0
201801031000,146.0,27.0
201801031100,146.0,32.0
201801031200,146.0,26.0
201801031300,146.0,33.0
201801031400,146.0,29.0
201801031500,146.0,32.0
201801031600,146.0,30.0
201801031700,146.0,31.0
201801031800,146.0,20.0
201801031900,146.0,18.0
201801032000,146.0,16.0
201801032100,146.0,22.0
201801032200,146.0,20.0
201801032300,146.0,13.0
201801040000,146.0,9.0
201801040100,146.0,25.0
201801040200,146.0,22.0
201801040300,146.0,33.0
201801040400,146.0,29.0
201801040500,146.0,23.0
201801040600,146.0,27.0
201801040700,146.0,21.0
201801040800,146.0,34.0
201801040900,146.0,36.0
201801041000,146.0,18.0
201801041100,146.0,26.0
201801041200,146.0,27.0
201801041300,146.0,30.0
201801041400,146.0,35.0
201801041500,146.0,40.0
201801041600,146.0,37.0
201801041700,146.0,33.0
201801041800,146.0,34.0
201801041900,146.0,31.0
201801042000,146.0,30.0
201801042100,146.0,25.0
201801042200,146.0,24.0
201801042300,146.0,25.0
201801050000,146.0,36.0
201801050100,146.0,39.0
201801050200,146.0,49.0
201801050300,146.0,45.0
201801050400,146.0,41.0
201801050500,146.0,38.0
201801050600,146.0,39.0
201801050700,146.0,31.0
201801050800,146.0,40.0
201801050900,146.0,48.0
201801051000,146.0,35.0
201801051100,146.0,32.0
201801051200,146.0,25.0
201801051300,146.0,24.0
201801051400,146.0,22.0
201801051500,146.0,32.0
201801051600,146.0,40.0
201801051700,146.0,31.0
201801051800,146.0,22.0
201801051900,146.0,15.0
201801052000,146.0,15.0
201801052100,146.0,20.0
201801052200,146.0,32.0
201801052300,146.0,35.0
201801060000,146.0,35.0
201801060100,146.0,33.0
201801060200,146.0,40.0
201801060300,146.0,40.0
201801060400,146.0,34.0
201801060500,146.0,40.0
201801060600,146.0,32.0
201801060700,146.0,34.0
201801060800,146.0,44.0
201801060900,146.0,30.0
201801061000,146.0,31.0
201801061100,146.0,28.0
201801061200,146.0,34.0
201801061300,146.0,37.0
201801061400,146.0,25.0
201801061500,146.0,42.0
201801061600,146.0,43.0
201801061700,146.0,45.0
201801061800,146.0,33.0
201801061900,146.0,23.0
201801062000,146.0,11.0
201801062100,146.0,17.0
201801062200,146.0,28.0
201801062300,146.0,29.0
201801070000,146.0,12.0
201801070100,146.0,35.0
201801070200,146.0,34.0
201801070300,146.0,20.0
201801070400,146.0,25.0
201801070500,146.0,27.0
201801070600,146.0,21.0
201801070700,146.0,26.0
201801070800,146.0,29.0
201801070900,146.0,31.0
201801071000,146.0,47.0
201801071100,146.0,50.0
201801071200,146.0,37.0
201801071300,146.0,66.0
201801071400,146.0,54.0
201801071500,146.0,50.0
201801071600,146.0,56.0
201801071700,146.0,36.0
201801071800,146.0,68.0
201801071900,146.0,49.0
201801072000,146.0,47.0
201801072100,146.0,50.0
201801072200,146.0,44.0
201801072300,146.0,56.0
201801080000,146.0,58.0
201801080100,146.0,83.0
201801080200,146.0,58.0
201801080300,146.0,58.0
201801080400,146.0,52.0
201801080500,146.0,55.0
201801080600,146.0,46.0
201801080700,146.0,37.0
201801080800,146.0,33.0
201801080900,146.0,38.0
201801081000,146.0,25.0
201801081100,146.0,36.0
201801081300,146.0,42.0
201801081400,146.0,40.0
201801081500,146.0,32.0
201801081600,146.0,33.0
201801081700,146.0,24.0
201801081800,146.0,20.0
201801081900,146.0,29.0
201801082000,146.0,17.0
201801082100,146.0,20.0
201801082200,146.0,35.0
201801082300,146.0,42.0
201801090000,146.0,35.0
201801090100,146.0,35.0
