TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
202101041500,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-17.9,-27.5,42.8,1034.7,2.0,0.3,2.0,cma,17.0
202101041600,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-17.9,-27.5,42.8,1034.7,2.0,0.3,2.0,cma,17.0
202101041700,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-17.9,-27.5,42.8,1034.7,2.0,0.3,2.0,cma,17.0
202101041800,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-19.8,-28.2,47.2,1035.0,2.0,0.3,2.0,cma,41.0
202101041900,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-19.8,-28.2,47.2,1035.0,2.0,0.3,2.0,cma,41.0
202101042000,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-19.8,-28.2,47.2,1035.0,2.0,0.3,2.0,cma,41.0
202101042100,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-21.1,-28.8,50.0,1035.2,2.0,0.1,2.0,cma,43.0
202101042200,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-21.1,-28.8,50.0,1035.2,2.0,0.1,2.0,cma,43.0
202101042300,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-21.1,-28.8,50.0,1035.2,2.0,0.1,2.0,cma,43.0
202101050000,54135.0,1.0,9.0,4.0,66.0,270.0,2.0,-22.1,-29.3,52.0,1036.4,2.0,1.0,2.0,cma,25.0
202101050100,54135.0,1.0,9.0,4.0,66.0,270.0,2.0,-22.1,-29.3,52.0,1036.4,2.0,1.0,2.0,cma,25.0
202101050200,54135.0,1.0,9.0,4.0,66.0,270.0,2.0,-22.1,-29.3,52.0,1036.4,2.0,1.0,2.0,cma,25.0
202101050300,54135.0,1.0,9.0,4.0,73.0,280.0,2.0,-16.6,-26.8,40.9,1035.6,7.0,0.5,2.0,cma,20.0
202101050400,54135.0,1.0,9.0,4.0,73.0,280.0,2.0,-16.6,-26.8,40.9,1035.6,7.0,0.5,2.0,cma,20.0
202101050500,54135.0,1.0,9.0,4.0,73.0,280.0,2.0,-16.6,-26.8,40.9,1035.6,7.0,0.5,2.0,cma,20.0
202101050600,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-13.9,-24.6,40.0,1033.4,7.0,2.2,2.0,cma,16.0
202101050700,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-13.9,-24.6,40.0,1033.4,7.0,2.2,2.0,cma,16.0
202101050800,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-13.9,-24.6,40.0,1033.4,7.0,2.2,2.0,cma,16.0
