TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
201801012000,54662.0,1.0,3.0,2.0,80.0,40.0,3.0,-2.8,-16.5,34.0,1031.3,2.0,0.9,0.0,cma,47.0
201801012100,54662.0,1.0,3.0,2.0,80.0,20.0,3.0,-3.9,-18.6,30.9,1031.0,7.0,0.3,0.0,cma,33.0
201801012200,54662.0,1.0,3.0,2.0,80.0,20.0,3.0,-3.9,-18.6,30.9,1031.0,7.0,0.3,0.0,cma,33.0
201801012300,54662.0,1.0,3.0,2.0,80.0,20.0,3.0,-3.9,-18.6,30.9,1031.0,7.0,0.3,0.0,cma,33.0
201801020000,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-4.6,-19.9,29.1,1033.4,2.0,2.3,0.0,cma,0.0
201801020100,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-4.6,-19.9,29.1,1033.4,2.0,2.3,0.0,cma,0.0
201801020200,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-4.6,-19.9,29.1,1033.4,2.0,2.3,0.0,cma,0.0
201801020300,54662.0,1.0,3.0,2.0,74.0,360.0,6.0,-3.7,-22.9,20.9,1034.0,2.0,0.6,0.0,cma,18.0
201801020400,54662.0,1.0,3.0,2.0,74.0,360.0,6.0,-3.7,-22.9,20.9,1034.0,2.0,0.6,0.0,cma,18.0
201801020500,54662.0,1.0,3.0,2.0,74.0,360.0,6.0,-3.7,-22.9,20.9,1034.0,2.0,0.6,0.0,cma,18.0
201801020600,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-3.0,-19.4,27.0,1032.8,7.0,1.2,0.0,cma,40.0
201801020700,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-3.0,-19.4,27.0,1032.8,7.0,1.2,0.0,cma,40.0
201801020800,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-3.0,-19.4,27.0,1032.8,7.0,1.2,0.0,cma,40.0
201801020900,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-4.7,-17.5,36.0,1033.7,2.0,0.8,0.0,cma,32.0
201801021000,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-4.7,-17.5,36.0,1033.7,2.0,0.8,0.0,cma,32.0
201801021100,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-4.7,-17.5,36.0,1033.7,2.0,0.8,0.0,cma,32.0
201801021200,54662.0,1.0,3.0,2.0,68.0,360.0,5.0,-5.4,-18.8,34.0,1035.1,2.0,1.4,0.0,cma,63.0
201801021300,54662.0,1.0,3.0,2.0,68.0,360.0,5.0,-5.4,-18.8,34.0,1035.1,2.0,1.4,0.0,cma,63.0
201801021400,54662.0,1.0,3.0,2.0,68.0,360.0,5.0,-5.4,-18.8,34.0,1035.1,2.0,1.4,0.0,cma,63.0
201801021500,54662.0,1.0,3.0,2.0,78.0,360.0,4.0,-5.3,-16.2,42.0,1036.6,2.0,1.5,0.0,cma,50.0
201801021600,54662.0,1.0,3.0,2.0,78.0,360.0,4.0,-5.3,-16.2,42.0,1036.6,2.0,1.5,0.0,cma,50.0
201801021700,54662.0,1.0,3.0,2.0,78.0,360.0,4.0,-5.3,-16.2,42.0,1036.6,2.0,1.5,0.0,cma,50.0
201801021800,54662.0,1.0,3.0,2.0,79.0,360.0,4.0,-4.9,-16.4,40.1,1037.1,2.0,0.5,0.0,cma,18.0
201801021900,54662.0,1.0,3.0,2.0,79.0,360.0,4.0,-4.9,-16.4,40.1,1037.1,2.0,0.5,0.0,cma,18.0
201801022000,54662.0,1.0,3.0,2.0,79.0,360.0,4.0,-4.9,-16.4,40.1,1037.1,2.0,0.5,0.0,cma,18.0
201801022100,54662.0,1.0,3.0,2.0,80.0,20.0,6.0,-5.9,-17.0,41.1,1036.4,7.0,0.8,0.0,cma,64.0
201801022200,54662.0,1.0,3.0,2.0,80.0,20.0,6.0,-5.9,-17.0,41.1,1036.4,7.0,0.8,0.0,cma,64.0
201801022300,54662.0,1.0,3.0,2.0,80.0,20.0,6.0,-5.9,-17.0,41.1,1036.4,7.0,0.8,0.0,cma,64.0
201801030000,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-6.9,-16.1,47.9,1038.1,2.0,1.7,0.0,cma,53.0
201801030100,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-6.9,-16.1,47.9,1038.1,2.0,1.7,0.0,cma,53.0
201801030200,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-6.9,-16.1,47.9,1038.1,2.0,1.7,0.0,cma,53.0
201801030300,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-5.3,-16.5,41.0,1038.3,2.0,0.2,0.0,cma,37.0
201801030400,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-5.3,-16.5,41.0,1038.3,2.0,0.2,0.0,cma,37.0
201801030500,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-5.3,-16.5,41.0,1038.3,2.0,0.2,0.0,cma,37.0
201801030600,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-3.9,-16.5,36.9,1035.9,7.0,2.3,0.0,cma,41.0
201801030700,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-3.9,-16.5,36.9,1035.9,7.0,2.3,0.0,cma,41.0
201801030800,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-3.9,-16.5,36.9,1035.9,7.0,2.3,0.0,cma,41.0
201801030900,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-4.4,-16.0,39.9,1035.7,7.0,0.2,0.0,cma,32.0
201801031000,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-4.4,-16.0,39.9,1035.7,7.0,0.2,0.0,cma,32.0
201801031100,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-4.4,-16.0,39.9,1035.7,7.0,0.2,0.0,cma,32.0
201801031200,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-4.9,-15.0,45.0,1036.5,2.0,0.7,0.0,cma,26.0
201801031300,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-4.9,-15.0,45.0,1036.5,2.0,0.7,0.0,cma,26.0
201801031400,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-4.9,-15.0,45.0,1036.5,2.0,0.7,0.0,cma,26.0
201801031500,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-4.5,-14.6,45.1,1036.0,7.0,0.4,0.0,cma,19.0
201801031600,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-4.5,-14.6,45.1,1036.0,7.0,0.4,0.0,cma,19.0
201801031700,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-4.5,-14.6,45.1,1036.0,7.0,0.4,0.0,cma,19.0
201801031800,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-5.0,-15.6,43.2,1036.4,2.0,0.4,0.0,cma,11.0
201801031900,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-5.0,-15.6,43.2,1036.4,2.0,0.4,0.0,cma,11.0
201801032000,54662.0,1.0,3.0,2.0,80.0,360.0,5.0,-5.0,-15.6,43.2,1036.4,2.0,0.4,0.0,cma,11.0
201801032100,54662.0,1.0,3.0,2.0,71.0,360.0,5.0,-5.9,-15.7,45.8,1034.9,7.0,1.5,0.0,cma,23.0
201801032200,54662.0,1.0,3.0,2.0,71.0,360.0,5.0,-5.9,-15.7,45.8,1034.9,7.0,1.5,0.0,cma,23.0
201801032300,54662.0,1.0,3.0,2.0,71.0,360.0,5.0,-5.9,-15.7,45.8,1034.9,7.0,1.5,0.0,cma,23.0
201801040000,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-7.3,-17.5,43.9,1034.5,7.0,0.5,0.0,cma,16.0
201801040100,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-7.3,-17.5,43.9,1034.5,7.0,0.5,0.0,cma,16.0
201801040200,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-7.3,-17.5,43.9,1034.5,7.0,0.5,0.0,cma,16.0
201801040300,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.3,-17.7,40.0,1033.2,7.0,1.2,0.0,cma,34.0
201801040400,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.3,-17.7,40.0,1033.2,7.0,1.2,0.0,cma,34.0
201801040500,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.3,-17.7,40.0,1033.2,7.0,1.2,0.0,cma,34.0
201801040600,54662.0,1.0,3.0,2.0,80.0,20.0,5.0,-6.5,-15.2,50.0,1029.6,7.0,3.6,0.0,cma,45.0
201801040700,54662.0,1.0,3.0,2.0,80.0,20.0,5.0,-6.5,-15.2,50.0,1029.6,7.0,3.6,0.0,cma,45.0
201801040800,54662.0,1.0,3.0,2.0,80.0,20.0,5.0,-6.5,-15.2,50.0,1029.6,7.0,3.6,0.0,cma,45.0
201801040900,54662.0,1.0,3.0,2.0,80.0,360.0,7.0,-7.0,-15.2,52.0,1029.2,7.0,0.4,0.0,cma,48.0
201801041000,54662.0,1.0,3.0,2.0,80.0,360.0,7.0,-7.0,-15.2,52.0,1029.2,7.0,0.4,0.0,cma,48.0
201801041100,54662.0,1.0,3.0,2.0,80.0,360.0,7.0,-7.0,-15.2,52.0,1029.2,7.0,0.4,0.0,cma,48.0
201801041200,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.9,-14.4,55.1,1028.5,7.0,0.7,0.0,cma,29.0
201801041300,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.9,-14.4,55.1,1028.5,7.0,0.7,0.0,cma,29.0
201801041400,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.9,-14.4,55.1,1028.5,7.0,0.7,0.0,cma,29.0
201801041500,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.8,-17.0,44.1,1026.9,7.0,1.6,0.0,cma,22.0
201801041600,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.8,-17.0,44.1,1026.9,7.0,1.6,0.0,cma,22.0
201801041700,54662.0,1.0,3.0,2.0,80.0,360.0,6.0,-6.8,-17.0,44.1,1026.9,7.0,1.6,0.0,cma,22.0
201801041800,54662.0,1.0,3.0,2.0,79.0,360.0,4.0,-6.3,-15.5,48.1,1026.9,4.0,0.0,0.0,cma,25.0
201801041900,54662.0,1.0,3.0,2.0,79.0,360.0,4.0,-6.3,-15.5,48.1,1026.9,4.0,0.0,0.0,cma,25.0
201801042000,54662.0,1.0,3.0,2.0,79.0,360.0,4.0,-6.3,-15.5,48.1,1026.9,4.0,0.0,0.0,cma,25.0
201801042100,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-6.0,-14.7,50.2,1025.2,7.0,1.7,0.0,cma,13.0
201801042200,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-6.0,-14.7,50.2,1025.2,7.0,1.7,0.0,cma,13.0
201801042300,54662.0,1.0,3.0,2.0,80.0,20.0,4.0,-6.0,-14.7,50.2,1025.2,7.0,1.7,0.0,cma,13.0
201801050000,54662.0,1.0,3.0,2.0,78.0,360.0,3.0,-5.6,-12.5,58.2,1025.9,2.0,0.7,0.0,cma,7.0
201801050100,54662.0,1.0,3.0,2.0,78.0,360.0,3.0,-5.6,-12.5,58.2,1025.9,2.0,0.7,0.0,cma,7.0
201801050200,54662.0,1.0,3.0,2.0,78.0,360.0,3.0,-5.6,-12.5,58.2,1025.9,2.0,0.7,0.0,cma,7.0
201801050300,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-2.4,-12.4,46.1,1025.5,7.0,0.3,0.0,cma,41.0
201801050400,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-2.4,-12.4,46.1,1025.5,7.0,0.3,0.0,cma,41.0
201801050500,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-2.4,-12.4,46.1,1025.5,7.0,0.3,0.0,cma,41.0
201801050600,54662.0,1.0,3.0,2.0,80.0,360.0,3.0,-0.9,-11.9,43.0,1023.4,7.0,2.0,0.0,cma,28.0
201801050700,54662.0,1.0,3.0,2.0,80.0,360.0,3.0,-0.9,-11.9,43.0,1023.4,7.0,2.0,0.0,cma,28.0
201801050800,54662.0,1.0,3.0,2.0,80.0,360.0,3.0,-0.9,-11.9,43.0,1023.4,7.0,2.0,0.0,cma,28.0
201801050900,54662.0,1.0,3.0,2.0,80.0,320.0,2.0,-1.6,-12.0,44.9,1023.9,2.0,0.5,0.0,cma,19.0
201801051000,54662.0,1.0,3.0,2.0,80.0,320.0,2.0,-1.6,-12.0,44.9,1023.9,2.0,0.5,0.0,cma,19.0
201801051100,54662.0,1.0,3.0,2.0,80.0,320.0,2.0,-1.6,-12.0,44.9,1023.9,2.0,0.5,0.0,cma,19.0
201801051200,54662.0,1.0,3.0,2.0,70.0,360.0,3.0,-2.3,-9.9,55.9,1025.0,2.0,1.0,0.0,cma,39.0
201801051300,54662.0,1.0,3.0,2.0,70.0,360.0,3.0,-2.3,-9.9,55.9,1025.0,2.0,1.0,0.0,cma,39.0
201801051400,54662.0,1.0,3.0,2.0,70.0,360.0,3.0,-2.3,-9.9,55.9,1025.0,2.0,1.0,0.0,cma,39.0
201801051500,54662.0,1.0,3.0,2.0,73.0,340.0,1.0,-3.9,-13.0,49.2,1025.6,2.0,0.7,0.0,cma,27.0
201801051600,54662.0,1.0,3.0,2.0,73.0,340.0,1.0,-3.9,-13.0,49.2,1025.6,2.0,0.7,0.0,cma,27.0
201801051700,54662.0,1.0,3.0,2.0,73.0,340.0,1.0,-3.9,-13.0,49.2,1025.6,2.0,0.7,0.0,cma,27.0
201801051800,54662.0,1.0,3.0,2.0,76.0,340.0,2.0,-3.6,-10.9,56.9,1026.5,2.0,0.9,0.0,cma,19.0
201801051900,54662.0,1.0,3.0,2.0,76.0,340.0,2.0,-3.6,-10.9,56.9,1026.5,2.0,0.9,0.0,cma,19.0
201801052000,54662.0,1.0,3.0,2.0,76.0,340.0,2.0,-3.6,-10.9,56.9,1026.5,2.0,0.9,0.0,cma,19.0
201801052100,54662.0,1.0,3.0,2.0,69.0,340.0,1.0,-4.1,-9.7,65.0,1026.6,2.0,0.1,0.0,cma,42.0
201801052200,54662.0,1.0,3.0,2.0,69.0,340.0,1.0,-4.1,-9.7,65.0,1026.6,2.0,0.1,0.0,cma,42.0
201801052300,54662.0,1.0,3.0,2.0,69.0,340.0,1.0,-4.1,-9.7,65.0,1026.6,2.0,0.1,0.0,cma,42.0
201801060000,54662.0,1.0,3.0,2.0,77.0,360.0,4.0,-4.1,-15.1,42.0,1027.8,2.0,1.1,0.0,cma,29.0
201801060100,54662.0,1.0,3.0,2.0,77.0,360.0,4.0,-4.1,-15.1,42.0,1027.8,2.0,1.1,0.0,cma,29.0
201801060200,54662.0,1.0,3.0,2.0,77.0,360.0,4.0,-4.1,-15.1,42.0,1027.8,2.0,1.1,0.0,cma,29.0
201801060300,54662.0,1.0,3.0,2.0,71.0,20.0,3.0,-1.7,-16.2,32.1,1028.7,2.0,0.9,0.0,cma,45.0
201801060400,54662.0,1.0,3.0,2.0,71.0,20.0,3.0,-1.7,-16.2,32.1,1028.7,2.0,0.9,0.0,cma,45.0
201801060500,54662.0,1.0,3.0,2.0,71.0,20.0,3.0,-1.7,-16.2,32.1,1028.7,2.0,0.9,0.0,cma,45.0
201801060600,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-1.6,-15.4,34.0,1025.7,7.0,2.9,0.0,cma,25.0
201801060700,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-1.6,-15.4,34.0,1025.7,7.0,2.9,0.0,cma,25.0
201801060800,54662.0,1.0,3.0,2.0,80.0,360.0,4.0,-1.6,-15.4,34.0,1025.7,7.0,2.9,0.0,cma,25.0
201801060900,54662.0,1.0,3.0,2.0,80.0,360.0,3.0,-1.9,-14.3,38.1,1025.7,4.0,0.0,0.0,cma,0.0
201801061000,54662.0,1.0,3.0,2.0,80.0,360.0,3.0,-1.9,-14.3,38.1,1025.7,4.0,0.0,0.0,cma,0.0
201801061100,54662.0,1.0,3.0,2.0,80.0,360.0,3.0,-1.9,-14.3,38.1,1025.7,4.0,0.0,0.0,cma,0.0
201801061200,54662.0,1.0,3.0,2.0,80.0,340.0,1.0,-2.6,-15.6,36.1,1027.2,2.0,1.4,0.0,cma,42.0
201801061300,54662.0,1.0,3.0,2.0,80.0,340.0,1.0,-2.6,-15.6,36.1,1027.2,2.0,1.4,0.0,cma,42.0
201801061400,54662.0,1.0,3.0,2.0,80.0,340.0,1.0,-2.6,-15.6,36.1,1027.2,2.0,1.4,0.0,cma,42.0
201801061500,54662.0,1.0,3.0,2.0,80.0,340.0,2.0,-3.0,-14.1,42.0,1025.9,7.0,1.2,0.0,cma,46.0
201801061600,54662.0,1.0,3.0,2.0,80.0,340.0,2.0,-3.0,-14.1,42.0,1025.9,7.0,1.2,0.0,cma,46.0
201801061700,54662.0,1.0,3.0,2.0,80.0,340.0,2.0,-3.0,-14.1,42.0,1025.9,7.0,1.2,0.0,cma,46.0
201801061800,54662.0,1.0,3.0,2.0,80.0,360.0,2.0,-3.1,-12.6,47.8,1025.1,7.0,0.8,0.0,cma,23.0
201801061900,54662.0,1.0,3.0,2.0,80.0,360.0,2.0,-3.1,-12.6,47.8,1025.1,7.0,0.8,0.0,cma,23.0
201801062000,54662.0,1.0,3.0,2.0,80.0,360.0,2.0,-3.1,-12.6,47.8,1025.1,7.0,0.8,0.0,cma,23.0
201801062100,54662.0,1.0,3.0,2.0,80.0,340.0,2.0,-3.1,-12.6,47.8,1024.3,7.0,0.8,0.0,cma,18.0
201801062200,54662.0,1.0,3.0,2.0,80.0,340.0,2.0,-3.1,-12.6,47.8,1024.3,7.0,0.8,0.0,cma,18.0
201801062300,54662.0,1.0,3.0,2.0,80.0,340.0,2.0,-3.1,-12.6,47.8,1024.3,7.0,0.8,0.0,cma,18.0
201801070000,54662.0,1.0,3.0,2.0,80.0,70.0,1.0,-2.0,-13.2,42.0,1023.6,7.0,0.7,0.0,cma,17.0
201801070100,54662.0,1.0,3.0,2.0,80.0,70.0,1.0,-2.0,-13.2,42.0,1023.6,7.0,0.7,0.0,cma,17.0
201801070200,54662.0,1.0,3.0,2.0,80.0,70.0,1.0,-2.0,-13.2,42.0,1023.6,7.0,0.7,0.0,cma,17.0
201801070300,54662.0,1.0,3.0,2.0,78.0,40.0,2.0,1.4,-10.4,41.0,1022.6,7.0,0.9,0.0,cma,19.0
201801070400,54662.0,1.0,3.0,2.0,78.0,40.0,2.0,1.4,-10.4,41.0,1022.6,7.0,0.9,0.0,cma,19.0
201801070500,54662.0,1.0,3.0,2.0,78.0,40.0,2.0,1.4,-10.4,41.0,1022.6,7.0,0.9,0.0,cma,19.0
201801070600,54662.0,1.0,3.0,2.0,73.0,180.0,3.0,1.9,-8.8,44.9,1020.1,7.0,2.5,0.0,cma,8.0
201801070700,54662.0,1.0,3.0,2.0,73.0,180.0,3.0,1.9,-8.8,44.9,1020.1,7.0,2.5,0.0,cma,8.0
201801070800,54662.0,1.0,3.0,2.0,73.0,180.0,3.0,1.9,-8.8,44.9,1020.1,7.0,2.5,0.0,cma,8.0
201801070900,54662.0,1.0,3.0,2.0,80.0,220.0,1.0,1.3,,46.2,1020.1,4.0,0.0,0.0,cma,33.0
201801071000,54662.0,1.0,3.0,2.0,80.0,220.0,1.0,1.3,,46.2,1020.1,4.0,0.0,0.0,cma,33.0
201801071100,54662.0,1.0,3.0,2.0,80.0,220.0,1.0,1.3,,46.2,1020.1,4.0,0.0,0.0,cma,33.0
201801071200,54662.0,1.0,3.0,2.0,73.0,160.0,1.0,0.9,-7.4,53.8,1019.2,7.0,0.8,0.0,cma,33.0
201801071300,54662.0,1.0,3.0,2.0,73.0,160.0,1.0,0.9,-7.4,53.8,1019.2,7.0,0.8,0.0,cma,33.0
201801071400,54662.0,1.0,3.0,2.0,73.0,160.0,1.0,0.9,-7.4,53.8,1019.2,7.0,0.8,0.0,cma,33.0
201801071500,54662.0,1.0,3.0,2.0,80.0,250.0,2.0,1.2,-5.1,62.8,1018.6,7.0,0.6,0.0,cma,49.0
201801071600,54662.0,1.0,3.0,2.0,80.0,250.0,2.0,1.2,-5.1,62.8,1018.6,7.0,0.6,0.0,cma,49.0
201801071700,54662.0,1.0,3.0,2.0,80.0,250.0,2.0,1.2,-5.1,62.8,1018.6,7.0,0.6,0.0,cma,49.0
201801071800,54662.0,1.0,3.0,1.0,38.0,270.0,2.0,0.0,-2.5,83.2,1017.5,7.0,1.1,0.0,cma,23.0
201801071900,54662.0,1.0,3.0,1.0,38.0,270.0,2.0,0.0,-2.5,83.2,1017.5,7.0,1.1,0.0,cma,23.0
201801072000,54662.0,1.0,3.0,1.0,38.0,270.0,2.0,0.0,-2.5,83.2,1017.5,7.0,1.1,0.0,cma,23.0
201801072100,54662.0,1.0,3.0,1.0,41.0,220.0,1.0,0.4,-3.5,75.0,1014.5,7.0,2.9,0.0,cma,40.0
201801072200,54662.0,1.0,3.0,1.0,41.0,220.0,1.0,0.4,-3.5,75.0,1014.5,7.0,2.9,0.0,cma,40.0
201801072300,54662.0,1.0,3.0,1.0,41.0,220.0,1.0,0.4,-3.5,75.0,1014.5,7.0,2.9,0.0,cma,40.0
201801080000,54662.0,1.0,1.0,2.0,60.0,340.0,1.0,0.5,-6.1,61.2,1012.9,7.0,1.6,2.0,cma,18.0
201801080100,54662.0,1.0,1.0,2.0,60.0,340.0,1.0,0.5,-6.1,61.2,1012.9,7.0,1.6,2.0,cma,18.0
201801080200,54662.0,1.0,1.0,2.0,60.0,340.0,1.0,0.5,-6.1,61.2,1012.9,7.0,1.6,2.0,cma,18.0
201801080300,54662.0,1.0,4.0,1.0,62.0,360.0,4.0,-2.5,-5.8,78.0,1012.0,7.0,1.0,0.0,cma,50.0
201801080400,54662.0,1.0,4.0,1.0,62.0,360.0,4.0,-2.5,-5.8,78.0,1012.0,7.0,1.0,0.0,cma,50.0
201801080500,54662.0,1.0,4.0,1.0,62.0,360.0,4.0,-2.5,-5.8,78.0,1012.0,7.0,1.0,0.0,cma,50.0
201801080600,54662.0,1.0,1.0,1.0,12.0,320.0,3.0,-2.7,-4.3,88.7,1010.8,7.0,1.2,1.0,cma,67.0
201801080700,54662.0,1.0,1.0,1.0,12.0,320.0,3.0,-2.7,-4.3,88.7,1010.8,7.0,1.2,1.0,cma,67.0
201801080800,54662.0,1.0,1.0,1.0,12.0,320.0,3.0,-2.7,-4.3,88.7,1010.8,7.0,1.2,1.0,cma,67.0
201801080900,54662.0,1.0,4.0,1.0,66.0,270.0,3.0,-3.4,-11.4,53.9,1011.4,2.0,0.6,0.0,cma,66.0
201801081000,54662.0,1.0,4.0,1.0,66.0,270.0,3.0,-3.4,-11.4,53.9,1011.4,2.0,0.6,0.0,cma,66.0
201801081100,54662.0,1.0,4.0,1.0,66.0,270.0,3.0,-3.4,-11.4,53.9,1011.4,2.0,0.6,0.0,cma,66.0
201801081200,54662.0,1.0,1.0,1.0,62.0,340.0,3.0,-4.4,-8.3,74.2,1013.4,2.0,2.0,1.0,cma,21.0
201801081300,54662.0,1.0,1.0,1.0,62.0,340.0,3.0,-4.4,-8.3,74.2,1013.4,2.0,2.0,1.0,cma,21.0
201801081400,54662.0,1.0,1.0,1.0,62.0,340.0,3.0,-4.4,-8.3,74.2,1013.4,2.0,2.0,1.0,cma,21.0
201801081500,54662.0,1.0,4.0,2.0,80.0,320.0,5.0,-4.2,-13.3,49.1,1014.8,2.0,1.3,0.0,cma,44.0
201801081600,54662.0,1.0,4.0,2.0,80.0,320.0,5.0,-4.2,-13.3,49.1,1014.8,2.0,1.3,0.0,cma,44.0
201801081700,54662.0,1.0,4.0,2.0,80.0,320.0,5.0,-4.2,-13.3,49.1,1014.8,2.0,1.3,0.0,cma,44.0
201801081800,54662.0,1.0,1.0,2.0,80.0,340.0,5.0,-4.6,-15.3,42.9,1016.0,2.0,1.2,1.0,cma,86.0
201801081900,54662.0,1.0,1.0,2.0,80.0,340.0,5.0,-4.6,-15.3,42.9,1016.0,2.0,1.2,1.0,cma,86.0
201801082000,54662.0,1.0,1.0,2.0,80.0,340.0,5.0,-4.6,-15.3,42.9,1016.0,2.0,1.2,1.0,cma,86.0
201801082100,54662.0,1.0,3.0,2.0,80.0,340.0,3.0,-4.9,-15.0,45.0,1016.3,2.0,0.2,0.0,cma,48.0
201801082200,54662.0,1.0,3.0,2.0,80.0,340.0,3.0,-4.9,-15.0,45.0,1016.3,2.0,0.2,0.0,cma,48.0
201801082300,54662.0,1.0,3.0,2.0,80.0,340.0,3.0,-4.9,-15.0,45.0,1016.3,2.0,0.2,0.0,cma,48.0
201801090000,54662.0,1.0,1.0,2.0,80.0,220.0,1.0,-4.3,-13.4,49.0,1016.7,2.0,0.4,2.0,cma,16.0
