TM,STN_ID,PM10
202001010000,143.0,8.0
202001010100,143.0,66.0
202001010200,143.0,21.0
202001010300,143.0,17.0
202001010400,143.0,26.0
202001010500,143.0,29.0
202001010600,143.0,23.0
202001010700,143.0,28.0
202001010800,143.0,20.0
202001010900,143.0,21.0
202001011000,143.0,18.0
202001011100,143.0,8.0
202001011200,143.0,21.0
202001011300,143.0,19.0
202001011400,143.0,26.0
202001011500,143.0,27.0
202001011600,143.0,35.0
202001011700,143.0,36.0
202001011800,143.0,30.0
202001011900,143.0,21.0
202001012000,143.0,26.0
202001012100,143.0,29.0
202001012200,143.0,35.0
202001012300,143.0,34.0
202001020000,143.0,33.0
202001020100,143.0,0.0
202001020200,143.0,32.0
202001020300,143.0,24.0
202001020400,143.0,30.0
202001020500,143.0,39.0
202001020600,143.0,37.0
202001020700,143.0,41.0
202001020800,143.0,57.0
202001020900,143.0,64.0
202001021000,143.0,57.0
202001021100,143.0,47.0
202001021200,143.0,39.0
202001021300,143.0,31.0
202001021400,143.0,29.0
202001021500,143.0,36.0
202001021600,143.0,38.0
202001021700,143.0,35.0
202001021800,143.0,39.0
202001021900,143.0,40.0
202001022000,143.0,37.0
202001022100,143.0,39.0
202001022200,143.0,44.0
202001022300,143.0,41.0
202001030000,143.0,38.0
202001030100,143.0,59.0
202001030200,143.0,49.0
202001030300,143.0,51.0
202001030400,143.0,54.0
202001030500,143.0,52.0
202001030600,143.0,57.0
202001030700,143.0,50.0
202001030800,143.0,48.0
202001030900,143.0,50.0
202001031000,143.0,61.0
202001031100,143.0,43.0
202001031200,143.0,41.0
202001031300,143.0,32.0
202001031400,143.0,31.0
202001031500,143.0,30.0
202001031600,143.0,29.0
202001031700,143.0,35.0
202001031800,143.0,25.0
202001031900,143.0,34.0
202001032000,143.0,31.0
202001032100,143.0,34.0
202001032200,143.0,30.0
202001032300,143.0,52.0
202001040000,143.0,51.0
202001040100,143.0,57.0
202001040200,143.0,36.0
202001040300,143.0,38.0
202001040400,143.0,39.0
202001040500,143.0,37.0
202001040600,143.0,32.0
202001040700,143.0,35.0
202001040800,143.0,32.0
202001040900,143.0,44.0
202001041000,143.0,33.0
202001041100,143.0,31.0
202001041200,143.0,31.0
202001041300,143.0,25.0
202001041400,143.0,29.0
202001041500,143.0,31.0
202001041600,143.0,29.0
202001041700,143.0,30.0
202001041800,143.0,27.0
202001041900,143.0,31.0
202001042000,143.0,27.0
202001042100,143.0,25.0
202001042200,143.0,37.0
202001042300,143.0,30.0
202001050000,143.0,32.0
202001050100,143.0,109.0
202001050200,143.0,69.0
202001050300,143.0,49.0
202001050400,143.0,52.0
202001050500,143.0,36.0
202001050600,143.0,51.0
202001050700,143.0,46.0
202001050800,143.0,51.0
202001050900,143.0,50.0
202001051000,143.0,47.0
202001051100,143.0,46.0
202001051200,143.0,54.0
202001051300,143.0,29.0
202001051400,143.0,19.0
202001051500,143.0,25.0
202001051600,143.0,23.0
202001051700,143.0,28.0
202001051800,143.0,36.0
202001051900,143.0,41.0
202001052000,143.0,55.0
202001052100,143.0,32.0
202001052200,143.0,42.0
202001052300,143.0,44.0
202001060000,143.0,54.0
202001060100,143.0,19.0
202001060200,143.0,41.0
202001060300,143.0,41.0
202001060400,143.0,36.0
202001060500,143.0,36.0
202001060600,143.0,35.0
202001060700,143.0,46.0
202001060800,143.0,36.0
202001060900,143.0,33.0
202001061000,143.0,49.0
