TM,STN_ID,PM10
202001010000,136.0,27.0
202001010100,136.0,17.0
202001010200,136.0,21.0
202001010300,136.0,20.0
202001010400,136.0,16.0
202001010500,136.0,24.0
202001010600,136.0,24.0
202001010700,136.0,21.0
202001010800,136.0,20.0
202001010900,136.0,6.0
202001011000,136.0,14.0
202001011100,136.0,17.0
202001011200,136.0,10.0
202001011300,136.0,17.0
202001011400,136.0,14.0
202001011500,136.0,17.0
202001011600,136.0,21.0
202001011700,136.0,25.0
202001011800,136.0,17.0
202001011900,136.0,25.0
202001012000,136.0,33.0
202001012100,136.0,36.0
202001012200,136.0,35.0
202001012300,136.0,28.0
202001020000,136.0,45.0
202001020100,136.0,55.0
202001020200,136.0,44.0
202001020300,136.0,38.0
202001020400,136.0,37.0
202001020500,136.0,32.0
202001020600,136.0,35.0
202001020700,136.0,42.0
202001020800,136.0,39.0
202001020900,136.0,47.0
202001021000,136.0,49.0
202001021100,136.0,37.0
202001021200,136.0,43.0
202001021300,136.0,45.0
202001021400,136.0,32.0
202001021500,136.0,40.0
202001021600,136.0,40.0
202001021700,136.0,46.0
202001021800,136.0,55.0
202001021900,136.0,53.0
202001022000,136.0,56.0
202001022100,136.0,46.0
202001022200,136.0,56.0
202001022300,136.0,53.0
202001030000,136.0,61.0
202001030100,136.0,71.0
202001030200,136.0,77.0
202001030300,136.0,61.0
202001030400,136.0,67.0
202001030500,136.0,59.0
202001030600,136.0,46.0
202001030700,136.0,59.0
202001030800,136.0,64.0
202001030900,136.0,62.0
202001031000,136.0,60.0
202001031100,136.0,48.0
202001031200,136.0,54.0
202001031300,136.0,48.0
202001031400,136.0,44.0
202001031500,136.0,36.0
202001031600,136.0,29.0
202001031700,136.0,30.0
202001031800,136.0,39.0
202001031900,136.0,39.0
202001032000,136.0,35.0
202001032100,136.0,40.0
202001032200,136.0,42.0
202001032300,136.0,55.0
202001040000,136.0,49.0
202001040100,136.0,73.0
202001040200,136.0,60.0
202001040300,136.0,65.0
202001040400,136.0,57.0
202001040500,136.0,47.0
202001040600,136.0,58.0
202001040700,136.0,37.0
202001040800,136.0,43.0
202001040900,136.0,48.0
202001041000,136.0,65.0
202001041100,136.0,68.0
202001041300,136.0,30.0
202001041400,136.0,23.0
202001041500,136.0,22.0
202001041600,136.0,18.0
202001041700,136.0,17.0
202001041800,136.0,25.0
202001041900,136.0,37.0
202001042000,136.0,39.0
202001042100,136.0,41.0
202001042200,136.0,51.0
202001042300,136.0,48.0
202001050000,136.0,49.0
202001050100,136.0,65.0
202001050200,136.0,54.0
202001050300,136.0,58.0
202001050400,136.0,48.0
202001050500,136.0,49.0
202001050600,136.0,44.0
202001050700,136.0,50.0
202001050800,136.0,53.0
202001050900,136.0,37.0
202001051000,136.0,42.0
202001051100,136.0,39.0
202001051200,136.0,50.0
202001051300,136.0,38.0
202001051400,136.0,28.0
202001051500,136.0,20.0
202001051600,136.0,15.0
202001051700,136.0,27.0
202001051800,136.0,30.0
202001051900,136.0,57.0
202001052000,136.0,61.0
202001052100,136.0,45.0
202001052200,136.0,51.0
202001052300,136.0,53.0
202001060000,136.0,51.0
202001060100,136.0,59.0
202001060200,136.0,48.0
202001060300,136.0,46.0
202001060400,136.0,40.0
202001060500,136.0,41.0
202001060600,136.0,43.0
202001060700,136.0,37.0
202001060800,136.0,37.0
202001060900,136.0,49.0
202001061000,136.0,53.0
202001061100,136.0,51.0
202001061200,136.0,35.0
202001061300,136.0,50.0
202001061400,136.0,47.0
202001061500,136.0,38.0
202001061600,136.0,37.0
202001061700,136.0,24.0
202001061900,136.0,21.0
202001062000,136.0,27.0
202001062100,136.0,24.0
202001062200,136.0,19.0
202001062300,136.0,20.0
202001070000,136.0,20.0
202001070100,136.0,30.0
202001070200,136.0,23.0
202001070300,136.0,19.0
202001070400,136.0,19.0
202001070500,136.0,13.0
202001070600,136.0,11.0
202001070700,136.0,17.0
202001070800,136.0,18.0
202001070900,136.0,19.0
202001071000,136.0,29.0
202001071200,136.0,21.0
202001071300,136.0,20.0
202001071400,136.0,22.0
202001071500,136.0,25.0
202001071600,136.0,17.0
202001071700,136.0,23.0
202001071800,136.0,34.0
202001071900,136.0,33.0
202001072000,136.0,27.0
202001072100,136.0,28.0
202001072200,136.0,22.0
202001072300,136.0,3.0
202001080000,136.0,13.0
202001080100,136.0,9.0
202001080200,136.0,0.0
202001080300,136.0,9.0
202001080400,136.0,2.0
202001080500,136.0,6.0
202001080600,136.0,5.0
202001080700,136.0,0.0
202001080800,136.0,0.0
202001080900,136.0,3.0
