TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201801020000,156.0,42.0,156,25,1.0,-9,-9.0,-9,1020.9,1030.1,2,1.3,0.5,-5.3,65.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1184,-9.0,-9.0,-9,-3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020300,156.0,56.0,156,5,0.6,-9,-9.0,-9,1021.0,1030.3,3,0.2,-0.5,-4.9,72.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1123,-9.0,-9.0,-9,-4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801020600,156.0,39.0,156,0,0.2,-9,-9.0,-9,1020.4,1029.7,5,-0.6,-2.5,-4.9,83.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,924,-9.0,-9.0,-9,-5.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801020900,156.0,58.0,156,0,0.3,-9,-9.0,-9,1021.2,1030.5,0,0.8,-1.0,-4.1,79.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,835,0.3,0.3,-9,-3.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801021200,156.0,78.0,156,0,0.2,-9,-9.0,-9,1020.9,1030.0,8,-0.5,4.3,-3.4,57.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,872,1.0,1.65,-9,4.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801021500,156.0,52.0,156,27,0.7,-9,-9.0,-9,1018.5,1027.5,7,-2.5,6.8,-2.1,53.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,7,11,Sc,0,0,5,827,0.0,0.68,-9,7.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801021800,156.0,44.0,156,29,2.1,-9,-9.0,-9,1019.3,1028.3,2,0.8,6.4,1.1,69.0,6.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,8,8,10,Sc,0,0,5,788,0.0,0.06,-9,2.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801022100,156.0,64.0,156,2,1.1,-9,-9.0,-9,1019.0,1028.1,8,-0.2,3.3,-1.4,71.0,5.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,508,-9.0,-9.0,-9,-1.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
201801030000,156.0,34.0,156,36,1.4,-9,-9.0,-9,1020.0,1029.2,0,1.1,1.1,-7.6,52.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,6,6,42,Ac,0,3,0,1241,-9.0,-9.0,-9,-1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030300,156.0,14.0,156,36,1.1,-9,-9.0,-9,1021.3,1030.5,2,1.3,0.7,-8.0,52.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,2,46,Ac,0,3,0,2000,-9.0,-9.0,-9,-2.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030600,156.0,10.0,156,2,1.5,-9,-9.0,-9,1021.9,1031.2,3,0.7,-1.0,-7.7,60.0,3.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1993,-9.0,-9.0,-9,-4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801030900,156.0,14.0,156,5,2.5,-9,-9.0,-9,1022.8,1032.1,3,0.9,-1.4,-9.2,55.0,3.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1988,0.7,0.34,-9,-3.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801031200,156.0,37.0,156,34,1.6,-9,-9.0,-9,1022.2,1031.4,8,-0.7,2.2,-11.3,36.0,2.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1953,1.0,1.92,-9,5.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801031500,156.0,35.0,156,36,2.5,-9,-9.0,-9,1020.4,1029.5,7,-1.9,3.1,-8.5,42.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,Ci,1,0,0,1905,1.0,1.64,-9,8.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801031800,156.0,6.0,156,2,2.0,-9,-9.0,-9,1020.7,1029.9,1,0.4,0.3,-8.4,52.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,2000,0.2,0.09,-9,-0.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201801032100,156.0,11.0,156,2,1.4,-9,-9.0,-9,1021.3,1030.6,0,0.7,-1.5,-7.8,62.0,3.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
