TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201810051900,156.0,5.0,5.3,1001.9,1010.3,19.3,19.1,99.0,22.1,01,10.0,5.0,StNs,1840.0,18.5,4.0,3.0
201810052000,156.0,5.0,6.0,1000.5,1008.9,19.2,19.0,99.0,22.0,01,10.0,5.0,StNs,1381.0,18.3,4.0,2.0
201810052100,156.0,5.0,5.8,998.6,1006.9,19.2,19.0,99.0,22.0,01,10.0,1.0,StNs,1659.0,18.3,1.0,5.0
201810052200,156.0,5.0,6.7,998.1,1006.4,19.2,19.0,99.0,22.0,01,10.0,1.0,StNs,1003.0,18.2,4.0,5.0
201810052300,156.0,5.0,6.1,996.2,1004.5,18.9,18.7,99.0,21.6,01,10.0,8.0,StNs,1005.0,18.2,4.0,0.0
201810060000,156.0,5.0,6.6,994.8,1003.1,18.9,18.7,99.0,21.6,1901,10.0,2.0,StNs,495.0,18.1,4.0,6.0
201810060100,156.0,5.0,5.5,992.3,1000.6,18.8,18.6,99.0,21.4,1901,10.0,6.0,StNs,640.0,18.0,4.0,2.0
201810060200,156.0,5.0,8.6,990.1,998.4,18.8,18.6,99.0,21.4,1901,10.0,7.0,StNs,458.0,18.0,4.0,10.0
201810060300,156.0,5.0,10.4,988.4,996.7,18.5,18.3,99.0,21.0,1901,10.0,2.0,StNs,405.0,17.8,4.0,1.0
201810060400,156.0,5.0,7.9,986.5,994.8,18.5,18.3,99.0,21.0,1901,10.0,2.0,StNs,258.0,17.7,4.0,0.0
201810060500,156.0,5.0,8.6,984.9,993.2,18.6,18.4,99.0,21.2,1901,10.0,4.0,StNs,416.0,17.9,4.0,4.0
201810060600,156.0,5.0,7.0,984.1,992.4,18.5,18.3,99.0,21.0,1901,10.0,2.0,StNs,548.0,17.9,4.0,4.0
201810060700,156.0,5.0,6.9,983.0,991.2,18.5,18.3,99.0,21.0,1901,10.0,5.0,StNs,506.0,17.8,4.0,0.0
201810060800,156.0,2.0,8.4,982.3,990.5,19.5,18.8,96.0,21.7,1901,10.0,8.0,StNs,1857.0,18.0,4.0,1.0
201810060900,156.0,2.0,6.7,983.1,991.3,19.6,18.2,92.0,20.9,01,10.0,7.0,ScAs,1969.0,19.0,1.0,6.0
201810061000,156.0,2.0,4.5,985.2,993.5,20.4,17.7,85.0,20.2,01,10.0,7.0,ScAs,2000.0,21.0,4.0,6.0
201810061100,156.0,36.0,3.5,988.7,997.0,19.9,17.2,85.0,19.6,-,10.0,7.0,ScAs,2000.0,19.6,3.0,0.0
201810061200,156.0,36.0,2.7,991.2,999.5,18.8,18.4,98.0,21.2,01,10.0,9.0,ScAs,1809.0,20.6,4.0,0.0
201810061300,156.0,32.0,3.2,993.8,1002.1,21.0,19.8,93.0,23.1,-,9.0,9.0,Sc,2000.0,23.4,3.0,0.0
201810061400,156.0,29.0,2.7,995.9,1004.2,19.4,19.0,98.0,22.0,01,10.0,7.0,ScAs,1828.0,20.8,4.0,8.0
201810061500,156.0,34.0,2.9,997.6,1005.9,19.4,18.4,94.0,21.2,-,10.0,4.0,ScAs,1978.0,20.3,3.0,9.0
201810061600,156.0,34.0,2.1,999.2,1007.5,19.6,17.7,89.0,20.2,-,10.0,8.0,ScAs,1986.0,19.0,3.0,15.0
201810061700,156.0,36.0,1.2,1000.4,1008.8,19.9,17.6,87.0,20.1,-,9.0,9.0,Sc,1970.0,19.2,3.0,18.0
201810061800,156.0,27.0,1.3,1001.5,1009.8,19.6,17.5,88.0,20.0,-,10.0,7.0,ScAs,1992.0,18.6,3.0,4.0
201810061900,156.0,29.0,1.2,1002.8,1011.2,19.4,17.3,88.0,19.7,-,10.0,9.0,-,2000.0,18.1,3.0,17.0
201810062000,156.0,27.0,1.1,1003.9,1012.3,18.9,17.5,92.0,20.0,-,9.0,8.0,-,1938.0,17.1,3.0,17.0
201810062100,156.0,36.0,0.6,1004.4,1012.9,17.9,17.4,97.0,19.9,-,0.0,0.0,-,1696.0,15.9,3.0,23.0
201810062200,156.0,29.0,1.1,1005.2,1013.7,17.8,17.4,98.0,19.9,-,4.0,0.0,-,1583.0,15.3,3.0,22.0
