TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202201020000,136.0,25.0,136,0,0.1,-9,-9.0,-9,1011.1,1029.5,8,-0.1,-7.3,-15.4,52.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-8.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201020300,136.0,27.0,136,0,0.0,-9,-9.0,-9,1010.5,1029.0,7,-0.5,-8.8,-14.9,61.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-9.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201020600,136.0,23.0,136,11,0.7,-9,-9.0,-9,1008.9,1027.5,7,-1.5,-9.4,-14.5,66.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,2,35,Ac,0,3,0,1999,-9.0,-9.0,-9,-9.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201020900,136.0,25.0,136,14,0.6,-9,-9.0,-9,1009.1,1027.5,4,0.0,-7.4,-13.4,62.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,10,Sc,0,0,5,1912,0.4,0.26,-9,-4.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201021200,136.0,17.0,136,32,0.8,-9,-9.0,-9,1008.8,1026.7,8,-0.8,-0.8,-11.5,44.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,9,Sc,0,0,5,1993,0.0,0.7,-9,3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201021500,136.0,57.0,136,29,3.3,-9,-9.0,-9,1007.0,1024.5,7,-2.2,5.5,-7.7,38.0,3.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,778,1.0,1.11,-9,4.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201021800,136.0,38.0,136,32,0.8,-9,-9.0,-9,1008.0,1025.7,2,1.2,2.2,-10.6,38.0,2.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1049,0.0,0.0,-9,-3.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201022100,136.0,36.0,136,29,1.1,-9,-9.0,-9,1009.1,1027.1,2,1.4,-1.0,-11.4,45.0,2.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,1103,-9.0,-9.0,-9,-5.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201030000,136.0,25.0,136,0,0.0,-9,-9.0,-9,1009.6,1027.8,0,0.7,-3.8,-12.7,50.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1719,-9.0,-9.0,-9,-8.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201030300,136.0,33.0,136,0,0.4,-9,-9.0,-9,1009.8,1028.2,2,0.4,-6.5,-12.3,63.0,2.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1167,-9.0,-9.0,-9,-9.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201030600,136.0,35.0,136,14,0.9,-9,-9.0,-9,1009.8,1028.3,3,0.1,-8.5,-12.6,72.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,871,-9.0,-9.0,-9,-10.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201030900,136.0,34.0,136,16,0.6,-9,-9.0,-9,1010.5,1029.0,0,0.7,-8.0,-11.6,75.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,1,1,10,Sc,0,0,5,691,0.8,0.54,-9,-7.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201031200,136.0,16.0,136,27,3.3,-9,-9.0,-9,1009.0,1026.9,7,-2.1,0.5,-16.8,26.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1979,1.0,1.81,-9,8.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201031500,136.0,13.0,136,29,4.6,27,10.0,1344,1006.3,1023.9,7,-3.0,3.2,-20.2,16.0,1.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,2000,1.0,1.42,-9,3.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201031800,136.0,18.0,136,29,2.2,-9,-9.0,-9,1007.0,1024.9,2,1.0,0.0,-14.0,34.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.01,-9,-3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201032100,136.0,16.0,136,29,2.5,-9,-9.0,-9,1007.6,1025.6,0,0.7,-1.4,-10.2,51.0,2.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-4.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040000,136.0,21.0,136,29,1.0,-9,-9.0,-9,1007.4,1025.3,7,-0.3,-0.7,-8.1,57.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1999,-9.0,-9.0,-9,-2.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040300,136.0,26.0,136,34,0.7,-9,-9.0,-9,1007.5,1025.5,3,0.2,-1.3,-7.4,63.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1994,-9.0,-9.0,-9,-3.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040600,136.0,26.0,136,0,0.3,-9,-9.0,-9,1008.4,1026.3,2,0.8,-0.9,-6.4,66.0,3.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,10,Sc,0,0,5,1761,-9.0,-9.0,-9,-3.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040900,136.0,24.0,136,25,0.8,-9,-9.0,-9,1009.9,1027.8,2,1.5,0.6,-9.1,48.0,3.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1656,1.0,0.39,-9,-2.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201041200,136.0,20.0,136,27,4.2,-9,-9.0,-9,1009.1,1026.7,8,-1.1,3.5,-13.7,27.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1964,1.0,1.9,-9,11.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
