TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202201020000,156.0,30.0,156,0,0.2,-9,-9.0,-9,1019.3,1028.3,0,0.3,-0.4,-7.8,57.0,3.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,43,Ac,0,3,0,1972,-9.0,-9.0,-9,-0.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201020300,156.0,37.0,156,0,0.0,-9,-9.0,-9,1019.2,1028.2,5,-0.1,-2.3,-7.6,67.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1860,-9.0,-9.0,-9,-1.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202201020600,156.0,25.0,156,0,0.4,-9,-9.0,-9,1017.8,1026.9,5,-1.3,-3.1,-7.4,72.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1918,-9.0,-9.0,-9,-1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202201020900,156.0,25.0,156,0,0.2,-9,-9.0,-9,1019.1,1028.1,2,1.2,-1.6,-6.1,71.0,3.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,12,Sc,0,0,5,1818,0.1,0.25,-9,-0.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201021200,156.0,38.0,156,0,0.4,-9,-9.0,-9,1019.2,1028.1,4,0.0,2.2,-7.1,50.0,3.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,9,7,Sc,0,0,5,1742,0.1,0.76,-9,0.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201021500,156.0,68.0,156,2,1.2,-9,-9.0,-9,1017.7,1026.4,7,-1.7,6.5,0.1,64.0,6.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,6,6,8,Sc,0,0,5,681,0.3,0.9,-9,6.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201021800,156.0,67.0,156,5,1.0,-9,-9.0,-9,1018.3,1027.1,3,0.7,3.5,-3.1,62.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,786,0.0,0.09,-9,1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201022100,156.0,25.0,156,5,1.1,-9,-9.0,-9,1019.0,1027.9,2,0.8,0.9,-3.4,73.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1044,-9.0,-9.0,-9,0.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202201030000,156.0,29.0,156,0,0.0,-9,-9.0,-9,1019.2,1028.2,1,0.3,-0.7,-4.0,78.0,4.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1336,-9.0,-9.0,-9,-0.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202201030300,156.0,19.0,156,32,1.1,-9,-9.0,-9,1018.8,1027.9,5,-0.3,-2.9,-4.7,87.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1301,-9.0,-9.0,-9,-1.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
