TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201901020000,108.0,34.0,108,32,1.3,-9,-9.0,-9,1023.0,1034.3,2,0.5,-6.7,-15.4,50.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1977,-9.0,-9.0,-9,-6.7,-3.6,-1.2,-0.1,0.9,-9,-9.0,-9,3,-9
201901020300,108.0,28.0,108,29,0.9,-9,-9.0,-9,1023.6,1034.9,1,0.6,-8.0,-15.4,55.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1755,-9.0,-9.0,-9,-8.3,-5.0,-2.0,-0.1,0.8,-9,-9.0,-9,3,2
201901020600,108.0,33.0,108,27,0.6,-9,-9.0,-9,1023.3,1034.6,5,-0.3,-8.5,-15.5,57.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1928,-9.0,-9.0,-9,-9.3,-5.8,-2.5,-0.2,0.8,-9,-9.0,-9,3,-9
201901020900,108.0,34.0,108,32,1.4,-9,-9.0,-9,1025.1,1036.4,2,1.8,-7.5,-15.9,51.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1787,0.6,0.26,-9,-7.7,-5.5,-2.9,-0.3,0.8,-9,-9.0,-9,3,-9
201901021200,108.0,37.0,108,32,3.2,-9,-9.0,-9,1023.8,1034.9,8,-1.5,-2.8,-18.4,29.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1810,1.0,1.69,-9,4.6,-1.2,-1.7,-0.3,0.8,-9,-9.0,-9,3,-9
201901021500,108.0,32.0,108,29,2.6,-9,-9.0,-9,1022.2,1033.2,6,-1.7,0.0,-18.7,23.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1851,1.0,1.43,-9,7.0,0.0,-0.7,-0.2,0.8,-9,-9.0,-9,3,-9
201901021800,108.0,59.0,108,27,2.2,-9,-9.0,-9,1022.8,1033.9,3,0.7,-2.6,-15.3,37.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1737,0.1,0.01,-9,-1.9,-0.2,-0.4,-0.2,0.7,-9,-9.0,-9,3,-9
201901022100,108.0,52.0,108,27,1.7,-9,-9.0,-9,1022.9,1034.1,1,0.2,-4.4,-14.8,44.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1312,-9.0,-9.0,-9,-4.1,-1.7,-0.5,-0.1,0.7,-9,-9.0,-9,3,-9
201901030000,108.0,56.0,108,29,2.4,-9,-9.0,-9,1023.8,1035.0,2,0.9,-5.4,-15.2,46.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1794,-9.0,-9.0,-9,-5.7,-3.0,-1.1,-0.1,0.7,-9,-9.0,-9,3,2
201901030300,108.0,41.0,108,29,0.7,-9,-9.0,-9,1024.2,1035.5,2,0.5,-7.5,-15.9,51.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1681,-9.0,-9.0,-9,-7.8,-4.6,-1.7,-0.2,0.7,-9,-9.0,-9,3,-9
201901030600,108.0,42.0,108,27,1.7,-9,-9.0,-9,1024.5,1035.8,3,0.3,-8.1,-15.7,54.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1809,-9.0,-9.0,-9,-8.5,-5.4,-2.4,-0.3,0.7,-9,-9.0,-9,3,-9
201901030900,108.0,31.0,108,2,0.5,-9,-9.0,-9,1025.3,1036.6,2,0.8,-7.7,-18.1,43.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1937,0.6,0.25,-9,-7.4,-5.2,-2.8,-0.4,0.7,-9,-9.0,-9,3,-9
