TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201801020000,108.0,42.0,108,29,1.1,-9,-9.0,-9,1017.8,1028.8,2,0.3,-1.8,-9.8,54.0,2.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1772,-9.0,-9.0,-9,-2.6,-0.2,0.3,1.0,1.6,-9,-9.0,-9,3,2
201801020300,108.0,49.0,108,0,0.4,-9,-9.0,-9,1017.9,1028.9,3,0.1,-2.5,-8.7,62.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1626,-9.0,-9.0,-9,-3.7,-0.5,0.3,1.0,1.6,-9,-9.0,-9,3,2
201801020600,108.0,39.0,108,0,0.4,-9,-9.0,-9,1017.8,1028.9,4,0.0,-3.2,-8.4,67.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1409,-9.0,-9.0,-9,-4.3,-0.9,0.2,1.0,1.6,-9,-9.0,-9,3,2
201801020900,108.0,41.0,108,0,0.2,-9,-9.0,-9,1018.5,1029.6,2,0.7,-3.1,-8.5,66.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1168,0.0,0.12,-9,-3.1,-0.8,0.2,1.0,1.6,-9,-9.0,-9,3,2
201801021200,108.0,53.0,108,27,1.9,-9,-9.0,-9,1018.5,1029.4,8,-0.2,0.9,-15.1,29.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1761,1.0,0.88,-9,0.1,0.0,0.2,1.0,1.6,-9,-9.0,-9,3,2
201801021500,108.0,26.0,108,29,3.0,-9,-9.0,-9,1017.0,1027.9,7,-1.5,1.5,-17.9,22.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,Ci,1,0,0,1998,1.0,0.76,-9,0.6,0.1,0.3,1.0,1.6,-9,-9.0,-9,3,2
201801021800,108.0,13.0,108,27,2.3,-9,-9.0,-9,1018.5,1029.5,2,1.6,-0.8,-18.9,24.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,2000,0.0,0.01,-9,-0.9,0.0,0.2,1.0,1.6,-9,-9.0,-9,3,2
201801022100,108.0,7.0,108,34,2.0,-9,-9.0,-9,1017.4,1028.4,7,-1.1,-2.6,-18.6,28.0,1.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-2.9,-0.1,0.3,1.0,1.6,-9,-9.0,-9,3,2
201801030000,108.0,20.0,108,34,1.4,-9,-9.0,-9,1019.5,1030.6,2,2.2,-4.3,-16.5,38.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Cs,8,0,0,2000,-9.0,-9.0,-9,-3.6,-0.6,0.2,1.0,1.5,-9,-9.0,-9,3,2
201801030300,108.0,22.0,108,32,1.3,-9,-9.0,-9,1020.3,1031.5,3,0.9,-6.1,-16.1,45.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,1999,-9.0,-9.0,-9,-5.2,-1.4,0.1,1.0,1.5,-9,-9.0,-9,3,2
201801030600,108.0,34.0,108,29,2.4,-9,-9.0,-9,1019.8,1031.0,7,-0.5,-6.7,-15.9,48.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,1991,-9.0,-9.0,-9,-6.0,-1.8,0.1,0.9,1.5,-9,-9.0,-9,3,2
201801030900,108.0,34.0,108,29,1.7,-9,-9.0,-9,1021.3,1032.6,2,1.6,-6.8,-17.0,44.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1858,0.6,0.16,-9,-5.0,-1.8,-0.1,0.9,1.5,-9,-9.0,-9,3,2
201801031200,108.0,49.0,108,32,3.1,-9,-9.0,-9,1020.7,1031.8,8,-0.8,-3.4,-17.7,32.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,1706,1.0,1.02,-9,0.0,-0.3,0.0,0.9,1.5,-9,-9.0,-9,3,2
201801031500,108.0,33.0,108,32,2.8,-9,-9.0,-9,1019.1,1030.1,7,-1.7,-1.1,-16.9,29.0,1.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,Ci,1,0,0,1976,1.0,0.96,-9,0.6,0.3,0.0,0.8,1.5,-9,-9.0,-9,3,2
201801031800,108.0,11.0,108,27,2.1,-9,-9.0,-9,1018.9,1030.0,8,-0.1,-3.1,-15.1,39.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.0,-9,-1.7,-0.1,0.1,0.9,1.5,-9,-9.0,-9,3,2
