TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202201031800,143.0,31.0,143,29,3.2,-9,-9.0,-9,1017.4,1024.2,2,0.7,2.9,-10.7,36.0,2.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.02,-9,-0.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201032100,143.0,26.0,143,32,1.3,-9,-9.0,-9,1018.4,1025.3,2,1.1,0.6,-8.9,49.0,3.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-2.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040000,143.0,13.0,143,34,0.6,-9,-9.0,-9,1018.0,1024.9,7,-0.4,-0.8,-7.6,60.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,7,10,Sc,0,0,5,1997,-9.0,-9.0,-9,-1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040300,143.0,32.0,143,0,0.3,-9,-9.0,-9,1018.3,1025.2,3,0.3,-1.3,-7.2,64.0,3.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,2000,-9.0,-9.0,-9,-3.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040600,143.0,24.0,143,14,0.7,-9,-9.0,-9,1018.9,1025.8,3,0.6,-1.5,-7.2,65.0,3.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1991,-9.0,-9.0,-9,-1.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201040900,143.0,55.0,143,25,2.0,-9,-9.0,-9,1020.4,1027.3,2,1.5,1.5,-5.2,61.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,2,16,Sc,0,0,5,1668,0.6,0.37,-9,-1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201041200,143.0,27.0,143,29,5.1,-9,-9.0,-9,1019.4,1026.2,7,-1.1,5.3,-14.2,23.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.83,-9,8.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201041500,143.0,25.0,143,27,4.1,-9,-9.0,-9,1018.3,1025.0,5,-1.2,7.3,-15.5,18.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1992,1.0,1.56,-9,11.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201041800,143.0,29.0,143,32,1.9,-9,-9.0,-9,1019.4,1026.2,2,1.2,4.3,-16.1,21.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.01,-9,0.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201042100,143.0,12.0,143,29,1.9,-9,-9.0,-9,1020.3,1027.2,2,1.0,2.2,-17.9,21.0,1.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-1.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201050000,143.0,31.0,143,11,0.8,-9,-9.0,-9,1021.2,1028.2,2,1.0,-2.5,-13.6,42.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-3.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201050300,143.0,19.0,143,14,1.4,-9,-9.0,-9,1021.5,1028.5,2,0.3,-3.9,-13.8,46.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,-4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201050600,143.0,25.0,143,14,1.3,-9,-9.0,-9,1021.3,1028.4,5,-0.1,-5.3,-12.5,57.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,0,-9,Ci,1,0,0,1974,-9.0,-9.0,-9,-4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201050900,143.0,24.0,143,14,0.5,-9,-9.0,-9,1022.0,1029.0,1,0.6,-3.6,-11.8,53.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,0,-9,Ci,2,0,0,1969,0.0,0.24,-9,-1.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201051200,143.0,25.0,143,5,1.0,-9,-9.0,-9,1020.8,1027.7,8,-1.3,1.7,-13.2,32.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,4,28,AcCi,1,3,0,1865,0.7,1.33,-9,6.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201051500,143.0,43.0,143,2,0.7,-9,-9.0,-9,1018.5,1025.3,7,-2.4,4.8,-8.6,37.0,3.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,18,ScAs,-9,2,5,1847,0.0,0.56,-9,5.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201051800,143.0,43.0,143,29,1.2,-9,-9.0,-9,1019.2,1026.0,3,0.7,4.4,-8.3,39.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,7,12,ScAs,-9,2,5,1792,0.0,0.0,-9,2.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201052100,143.0,29.0,143,0,0.2,-9,-9.0,-9,1019.9,1026.7,1,0.7,3.4,-8.3,42.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,10,5,10,ScAs,-9,2,5,1823,-9.0,-9.0,-9,1.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201060000,143.0,27.0,143,0,0.2,-9,-9.0,-9,1018.8,1025.6,7,-1.1,3.3,-7.5,45.0,3.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,5,10,ScCi,1,0,5,1973,-9.0,-9.0,-9,1.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
