TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201901032100,146.0,14.0,1.1,1027.1,1035.0,-0.9,-6.4,66.0,3.8,-,0.0,0.0,-,1545.0,-1.8,3.0,61.0
201901032200,146.0,0.0,0.1,1027.8,1035.7,-1.6,-6.5,69.0,3.8,-,0.0,0.0,-,1393.0,-2.3,3.0,43.0
201901032300,146.0,14.0,1.1,1027.4,1035.4,-2.6,-6.9,72.0,3.6,-,0.0,0.0,-,1249.0,-2.7,3.0,52.0
201901040000,146.0,11.0,1.5,1027.0,1035.0,-2.9,-6.7,75.0,3.7,-,0.0,0.0,-,1149.0,-2.9,3.0,55.0
201901040100,146.0,14.0,0.9,1026.9,1034.9,-3.3,-7.1,75.0,3.6,-,1.0,0.0,-,1167.0,-3.3,3.0,51.0
201901040200,146.0,14.0,1.8,1027.0,1035.0,-4.3,-7.2,80.0,3.6,-,0.0,0.0,-,1052.0,-3.5,3.0,59.0
201901040300,146.0,14.0,1.5,1026.0,1034.0,-4.5,-6.7,84.0,3.7,-,0.0,0.0,-,1044.0,-3.6,3.0,56.0
201901040400,146.0,9.0,0.5,1026.0,1034.0,-4.5,-6.9,83.0,3.6,-,0.0,0.0,-,1048.0,-3.8,3.0,45.0
201901040500,146.0,14.0,1.4,1025.5,1033.5,-5.3,-7.2,86.0,3.6,19,0.0,0.0,-,970.0,-3.9,3.0,48.0
201901040600,146.0,14.0,1.0,1025.0,1033.0,-5.1,-7.3,84.0,3.5,19,0.0,0.0,-,1083.0,-4.0,3.0,44.0
201901040700,146.0,14.0,1.7,1024.6,1032.6,-5.7,-7.8,85.0,3.4,-,0.0,0.0,-,1015.0,-4.2,3.0,50.0
201901040800,146.0,14.0,1.3,1024.7,1032.7,-5.8,-7.9,85.0,3.4,-,0.0,0.0,-,1018.0,-4.1,3.0,44.0
201901040900,146.0,11.0,1.3,1024.8,1032.8,-4.1,-7.3,78.0,3.5,-,7.0,5.0,AcCi,1148.0,-2.4,3.0,63.0
201901041000,146.0,32.0,0.6,1024.4,1032.3,-1.3,-7.0,65.0,3.6,-,7.0,4.0,AcCi,1441.0,-0.4,3.0,47.0
201901041100,146.0,27.0,0.5,1024.4,1032.3,0.0,-6.6,61.0,3.7,-,9.0,9.0,Ac,1313.0,0.4,3.0,57.0
201901041200,146.0,29.0,1.5,1025.2,1033.1,-0.8,-6.5,65.0,3.8,-,10.0,10.0,As,1262.0,0.2,3.0,106.0
201901041300,146.0,9.0,0.6,1024.1,1032.0,0.2,-7.3,57.0,3.5,-,10.0,10.0,As,1284.0,1.0,3.0,84.0
201901041400,146.0,11.0,1.0,1022.7,1030.5,2.4,-8.0,46.0,3.3,-,8.0,9.0,Ac,1808.0,3.3,3.0,79.0
201901041500,146.0,23.0,0.9,1022.2,1029.9,3.6,-10.1,36.0,2.8,-,10.0,10.0,As,2000.0,2.2,3.0,70.0
201901041600,146.0,25.0,0.8,1021.6,1029.3,3.4,-9.2,39.0,3.0,-,10.0,10.0,As,1976.0,0.9,3.0,53.0
201901041700,146.0,29.0,0.7,1021.2,1028.9,3.1,-8.2,43.0,3.3,-,10.0,10.0,As,1609.0,0.1,3.0,59.0
201901041800,146.0,36.0,0.7,1021.2,1029.0,2.4,-8.3,45.0,3.3,-,9.0,9.0,Ac,1322.0,-0.4,3.0,83.0
201901041900,146.0,9.0,0.5,1020.9,1028.7,2.2,-8.5,45.0,3.2,-,6.0,6.0,-,1546.0,-0.3,3.0,108.0
201901042000,146.0,9.0,0.6,1020.6,1028.4,1.7,-8.1,48.0,3.3,-,0.0,0.0,-,1313.0,-0.5,3.0,105.0
201901042100,146.0,32.0,0.6,1021.0,1028.8,0.9,-7.8,52.0,3.4,-,10.0,10.0,As,1321.0,-0.3,3.0,114.0
201901042200,146.0,14.0,1.6,1020.5,1028.3,0.7,-6.1,60.0,3.9,-,5.0,2.0,-,1239.0,-0.5,3.0,79.0
201901042300,146.0,0.0,0.3,1020.3,1028.1,0.9,-6.4,58.0,3.8,-,3.0,3.0,-,1348.0,-0.3,3.0,71.0
201901050000,146.0,0.0,0.1,1020.2,1028.0,0.7,-6.8,57.0,3.7,-,9.0,9.0,Sc,1250.0,-0.3,3.0,74.0
201901050100,146.0,9.0,0.7,1020.0,1027.8,0.7,-6.6,58.0,3.7,-,9.0,3.0,-,1348.0,-0.5,3.0,87.0
201901050200,146.0,14.0,1.7,1019.9,1027.7,0.4,-6.2,61.0,3.8,-,10.0,1.0,-,1372.0,-0.6,3.0,78.0
201901050300,146.0,14.0,0.9,1019.3,1027.1,0.6,-5.8,62.0,4.0,-,10.0,10.0,As,1346.0,-0.5,3.0,74.0
201901050400,146.0,0.0,0.3,1018.6,1026.4,0.8,-5.4,63.0,4.1,-,10.0,10.0,As,1281.0,-0.4,3.0,69.0
201901050500,146.0,32.0,1.1,1018.5,1026.3,0.3,-5.7,64.0,4.0,-,10.0,10.0,As,1288.0,-0.5,3.0,54.0
201901050600,146.0,29.0,0.5,1018.7,1026.5,0.4,-4.4,70.0,4.4,-,10.0,10.0,As,1004.0,-0.6,3.0,64.0
201901050700,146.0,34.0,1.6,1018.9,1026.7,-0.2,-4.2,74.0,4.5,19,6.0,6.0,Sc,841.0,-0.6,3.0,74.0
201901050800,146.0,32.0,1.4,1019.2,1027.0,0.1,-4.3,72.0,4.4,19,8.0,8.0,Sc,637.0,-0.6,3.0,99.0
201901050900,146.0,34.0,2.0,1020.0,1027.8,-0.3,-3.6,78.0,4.7,19,3.0,3.0,Sc,451.0,-0.7,3.0,127.0
201901051000,146.0,34.0,2.5,1021.2,1029.0,1.2,-5.5,61.0,4.1,4019,0.0,0.0,-,684.0,-0.1,3.0,98.0
201901051100,146.0,29.0,2.6,1021.1,1028.9,1.7,-5.9,57.0,3.9,40,0.0,0.0,-,626.0,0.6,3.0,75.0
201901051200,146.0,32.0,2.4,1019.6,1027.3,2.7,-5.9,53.0,3.9,40,1.0,0.0,Ci,683.0,2.8,3.0,88.0
201901051300,146.0,32.0,2.0,1019.0,1026.7,2.9,-7.0,48.0,3.6,40,1.0,0.0,Ci,695.0,7.0,3.0,88.0
201901051400,146.0,34.0,2.8,1018.2,1025.9,3.9,-7.5,43.0,3.5,40,2.0,0.0,Ci,923.0,8.7,3.0,79.0
201901051600,146.0,29.0,2.6,1017.9,1025.6,3.4,-12.1,31.0,2.4,-,0.0,0.0,-,1885.0,4.7,3.0,65.0
201901051700,146.0,34.0,2.7,1017.4,1025.1,2.7,-13.1,30.0,2.2,-,0.0,0.0,-,2000.0,1.0,3.0,38.0
201901051800,146.0,32.0,2.4,1017.9,1025.7,1.3,-12.1,36.0,2.4,-,0.0,0.0,-,1979.0,-0.4,3.0,37.0
201901051900,146.0,34.0,2.5,1018.6,1026.4,-0.3,-14.2,34.0,2.0,-,0.0,0.0,-,2000.0,-1.0,3.0,42.0
201901052000,146.0,32.0,1.6,1018.8,1026.7,-1.2,-14.0,37.0,2.1,-,0.0,0.0,-,2000.0,-1.8,3.0,29.0
201901052100,146.0,32.0,1.7,1019.8,1027.7,-2.2,-13.1,43.0,2.2,-,0.0,0.0,-,1987.0,-2.5,3.0,38.0
201901052200,146.0,32.0,1.8,1020.0,1027.9,-2.9,-12.6,47.0,2.3,-,0.0,0.0,-,2000.0,-3.1,3.0,53.0
201901052300,146.0,34.0,2.2,1019.9,1027.8,-3.5,-12.2,51.0,2.4,-,0.0,0.0,-,1977.0,-3.6,3.0,32.0
201901060000,146.0,32.0,1.1,1019.9,1027.8,-3.3,-12.0,51.0,2.4,-,4.0,0.0,Ci,2000.0,-3.3,3.0,37.0
201901060100,146.0,32.0,0.7,1020.1,1028.0,-3.6,-11.5,54.0,2.5,-,8.0,8.0,-,1815.0,-3.5,3.0,34.0
201901060200,146.0,0.0,0.1,1020.4,1028.3,-3.6,-11.8,53.0,2.5,-,10.0,8.0,-,1844.0,-3.1,3.0,45.0
201901060300,146.0,34.0,0.7,1020.8,1028.8,-4.4,-11.4,58.0,2.6,-,7.0,0.0,Ci,1777.0,-3.5,3.0,51.0
201901060400,146.0,11.0,0.8,1020.3,1028.3,-4.0,-10.6,60.0,2.7,-,8.0,0.0,Ci,1746.0,-3.8,3.0,46.0
201901060500,146.0,14.0,0.7,1020.3,1028.3,-4.5,-11.3,59.0,2.6,-,9.0,0.0,Ci,1961.0,-4.1,3.0,27.0
201901060600,146.0,0.0,0.4,1020.3,1028.3,-5.1,-11.4,61.0,2.6,-,10.0,10.0,As,1948.0,-3.1,3.0,30.0
201901060700,146.0,14.0,1.2,1020.1,1028.1,-4.5,-10.6,62.0,2.7,-,10.0,10.0,As,1933.0,-2.8,3.0,35.0
201901060800,146.0,16.0,0.5,1020.8,1028.8,-4.0,-11.5,56.0,2.5,-,8.0,8.0,Ac,2000.0,-2.9,3.0,36.0
201901060900,146.0,36.0,0.7,1021.8,1029.8,-4.3,-8.7,71.0,3.2,-,5.0,2.0,AcCi,1131.0,-2.7,3.0,48.0
201901061000,146.0,36.0,0.7,1022.0,1029.9,-2.1,-9.4,57.0,3.0,-,0.0,0.0,-,1652.0,-1.4,3.0,46.0
201901061100,146.0,27.0,0.5,1021.8,1029.6,-0.2,-10.1,47.0,2.8,-,0.0,0.0,-,1832.0,0.0,3.0,38.0
201901061200,146.0,29.0,0.9,1021.0,1028.8,0.9,-10.8,41.0,2.7,-,0.0,0.0,-,2000.0,1.3,3.0,57.0
201901061300,146.0,27.0,2.7,1020.6,1028.4,1.4,-11.4,38.0,2.6,-,0.0,0.0,-,2000.0,2.5,3.0,50.0
201901061400,146.0,27.0,2.1,1020.3,1028.0,2.9,-11.0,35.0,2.6,-,0.0,0.0,-,2000.0,4.4,3.0,48.0
201901061500,146.0,25.0,2.6,1020.3,1028.0,3.7,-11.5,32.0,2.5,-,0.0,0.0,-,2000.0,4.9,3.0,49.0
201901061600,146.0,25.0,2.3,1020.3,1028.0,3.4,-8.9,40.0,3.1,-,0.0,0.0,-,2000.0,3.3,3.0,40.0
201901061700,146.0,27.0,2.0,1020.6,1028.4,2.5,-7.1,49.0,3.6,-,0.0,0.0,-,2000.0,0.1,3.0,31.0
201901061800,146.0,27.0,2.3,1020.7,1028.5,1.0,-5.6,61.0,4.0,-,1.0,0.0,Ci,2000.0,-0.4,3.0,44.0
201901061900,146.0,23.0,1.1,1021.5,1029.3,0.4,-6.9,58.0,3.6,-,0.0,0.0,-,2000.0,-0.7,3.0,30.0
201901062000,146.0,0.0,0.1,1021.4,1029.2,0.2,-7.3,57.0,3.5,-,0.0,0.0,-,2000.0,-1.5,3.0,23.0
201901062100,146.0,11.0,0.7,1021.7,1029.6,-0.5,-6.2,65.0,3.8,-,0.0,0.0,-,1946.0,-2.1,3.0,34.0
201901062200,146.0,14.0,1.0,1021.8,1029.7,-1.6,-6.3,70.0,3.8,-,0.0,0.0,-,1728.0,-2.5,3.0,43.0
201901062300,146.0,14.0,1.5,1021.3,1029.2,-2.5,-7.2,70.0,3.6,-,0.0,0.0,-,1593.0,-2.8,3.0,36.0
201901070000,146.0,14.0,0.9,1021.7,1029.6,-2.9,-7.2,72.0,3.6,-,0.0,0.0,-,1558.0,-3.2,3.0,43.0
201901070100,146.0,11.0,1.4,1021.5,1029.4,-3.5,-6.9,77.0,3.6,-,0.0,0.0,-,1549.0,-3.5,3.0,39.0
201901070200,146.0,11.0,1.0,1021.5,1029.5,-3.8,-7.2,77.0,3.6,-,0.0,0.0,-,1594.0,-3.8,3.0,35.0
201901070300,146.0,14.0,1.6,1021.6,1029.6,-4.6,-7.6,79.0,3.5,-,0.0,0.0,-,1656.0,-4.0,3.0,33.0
201901070400,146.0,11.0,1.7,1021.6,1029.6,-4.6,-7.6,79.0,3.5,-,0.0,0.0,-,1778.0,-4.0,3.0,32.0
201901070500,146.0,14.0,1.4,1021.4,1029.4,-5.2,-7.7,82.0,3.4,-,0.0,0.0,-,1664.0,-4.3,3.0,29.0
201901070600,146.0,14.0,1.2,1021.7,1029.7,-5.2,-7.7,82.0,3.4,-,0.0,0.0,-,1655.0,-4.3,3.0,29.0
201901070700,146.0,14.0,1.6,1021.6,1029.6,-5.4,-7.6,84.0,3.5,-,0.0,0.0,-,1563.0,-4.4,3.0,33.0
201901070800,146.0,11.0,1.3,1021.9,1029.9,-5.2,-7.4,84.0,3.5,-,1.0,0.0,Ci,1439.0,-4.3,3.0,35.0
201901070900,146.0,14.0,1.1,1022.2,1030.2,-3.6,-6.7,79.0,3.7,-,0.0,0.0,-,1636.0,-2.4,3.0,45.0
201901071000,146.0,11.0,0.9,1022.7,1030.6,-1.3,-6.0,70.0,3.9,-,0.0,0.0,-,1684.0,-0.7,3.0,38.0
201901071100,146.0,0.0,0.4,1022.8,1030.6,1.9,-5.0,60.0,4.2,-,0.0,0.0,-,1969.0,0.3,3.0,41.0
201901071200,146.0,36.0,2.2,1021.7,1029.5,2.3,-5.3,57.0,4.1,-,4.0,0.0,Ci,1569.0,2.1,3.0,33.0
201901071300,146.0,32.0,2.0,1020.7,1028.4,3.0,-5.4,54.0,4.1,-,1.0,0.0,Ci,1355.0,4.3,3.0,49.0
201901071400,146.0,34.0,1.7,1020.2,1027.9,4.2,-5.3,50.0,4.1,-,4.0,1.0,ScCi,1301.0,6.1,3.0,57.0
201901071500,146.0,29.0,2.4,1020.7,1028.4,4.3,-4.4,53.0,4.4,-,6.0,3.0,ScCi,1126.0,5.6,3.0,61.0
201901071600,146.0,36.0,1.2,1020.3,1028.0,3.8,-4.4,55.0,4.4,-,3.0,1.0,ScCi,1140.0,3.4,3.0,47.0
201901071700,146.0,36.0,1.2,1019.8,1027.5,3.0,-4.4,58.0,4.4,-,6.0,0.0,Ci,1020.0,0.4,3.0,62.0
201901071800,146.0,34.0,1.1,1019.8,1027.5,2.6,-4.1,61.0,4.5,40,7.0,0.0,Ci,894.0,-0.4,3.0,72.0
201901071900,146.0,27.0,0.6,1019.9,1027.7,2.3,-4.0,63.0,4.5,40,6.0,4.0,-,854.0,-0.7,3.0,80.0
201901072000,146.0,0.0,0.2,1019.9,1027.7,1.1,-4.1,68.0,4.5,40,8.0,6.0,-,712.0,-0.7,3.0,89.0
201901072100,146.0,0.0,0.1,1020.1,1027.9,0.7,-3.9,71.0,4.6,40,7.0,0.0,Ci,665.0,-1.1,3.0,101.0
201901072200,146.0,16.0,0.5,1020.0,1027.8,0.4,-3.8,73.0,4.6,40,10.0,10.0,-,647.0,-0.9,3.0,69.0
201901072300,146.0,20.0,0.5,1020.5,1028.3,0.3,-3.6,75.0,4.7,40,10.0,10.0,-,582.0,-1.1,3.0,81.0
201901080000,146.0,11.0,0.9,1020.1,1027.9,0.0,-3.5,77.0,4.7,40,8.0,0.0,Ci,572.0,-1.0,3.0,90.0
201901080100,146.0,11.0,1.1,1020.1,1027.9,-0.3,-3.6,78.0,4.7,40,9.0,9.0,-,580.0,-1.1,3.0,90.0
201901080200,146.0,14.0,1.1,1020.1,1027.9,-0.7,-3.8,79.0,4.6,40,9.0,9.0,-,559.0,-1.2,3.0,91.0
201901080300,146.0,16.0,0.9,1020.1,1028.0,-0.9,-3.7,81.0,4.6,4019,7.0,0.0,Ci,508.0,-2.1,3.0,94.0
201901080400,146.0,11.0,1.5,1020.3,1028.2,-1.3,-3.6,84.0,4.7,19,8.0,0.0,Ci,309.0,-2.3,3.0,76.0
201901080500,146.0,14.0,1.4,1020.0,1027.9,-2.1,-3.9,87.0,4.6,19,3.0,0.0,Ci,464.0,-2.8,3.0,105.0
201901080600,146.0,0.0,0.3,1020.0,1027.9,-1.4,-3.6,85.0,4.7,19,5.0,3.0,ScCi,455.0,-2.1,3.0,79.0
201901080700,146.0,0.0,0.2,1020.5,1028.4,-2.2,-3.6,90.0,4.7,19,6.0,0.0,Ci,410.0,-3.2,3.0,98.0
201901080800,146.0,32.0,0.8,1021.0,1028.9,-2.7,-3.8,92.0,4.6,19,0.0,0.0,-,358.0,-3.5,3.0,107.0
201901080900,146.0,0.0,0.3,1021.1,1029.0,-1.2,-3.5,84.0,4.7,19,0.0,0.0,-,425.0,-1.8,3.0,121.0
201901081000,146.0,9.0,0.9,1021.0,1028.8,0.7,-4.1,70.0,4.5,19,0.0,0.0,-,598.0,-0.4,3.0,92.0
201901081100,146.0,36.0,1.9,1021.6,1029.4,1.6,-6.4,55.0,3.8,19,4.0,4.0,Sc,1783.0,0.6,3.0,72.0
201901081200,146.0,36.0,1.4,1020.8,1028.5,2.9,-5.2,55.0,4.2,-,6.0,6.0,Sc,1474.0,1.9,3.0,48.0
201901081300,146.0,32.0,3.3,1020.3,1028.1,2.6,-6.0,53.0,3.9,-,4.0,4.0,Sc,1718.0,3.0,3.0,52.0
201901081400,146.0,27.0,3.9,1020.2,1028.0,2.5,-5.8,54.0,4.0,-,5.0,5.0,Sc,1707.0,4.6,3.0,48.0
201901081500,146.0,27.0,4.3,1019.8,1027.5,3.1,-8.5,42.0,3.2,-,5.0,3.0,ScCi,2000.0,4.1,3.0,44.0
201901081600,146.0,29.0,4.4,1020.1,1027.9,2.4,-11.5,35.0,2.5,-,4.0,0.0,Ci,2000.0,1.7,3.0,60.0
201901081700,146.0,32.0,4.2,1020.6,1028.4,1.6,-14.5,29.0,2.0,-,4.0,0.0,Ci,2000.0,0.2,3.0,18.0
201901081800,146.0,32.0,4.4,1021.8,1029.6,0.1,-12.5,38.0,2.3,-,0.0,0.0,-,2000.0,-0.7,3.0,28.0
201901081900,146.0,32.0,4.5,1022.6,1030.5,-0.7,-10.3,48.0,2.8,-,0.0,0.0,-,1943.0,-1.2,3.0,38.0
201901082000,146.0,32.0,2.5,1022.7,1030.6,-1.8,-10.1,53.0,2.8,-,0.0,0.0,-,1732.0,-1.9,3.0,45.0
201901082100,146.0,32.0,2.2,1023.0,1030.9,-1.6,-9.4,55.0,3.0,-,7.0,7.0,Sc,1667.0,-2.2,3.0,46.0
201901082200,146.0,32.0,2.6,1023.4,1031.3,-2.1,-8.8,60.0,3.1,-,0.0,0.0,-,1434.0,-2.7,3.0,54.0
201901082300,146.0,32.0,2.2,1023.7,1031.7,-3.1,-9.7,60.0,2.9,-,8.0,0.0,-,1866.0,-3.1,3.0,52.0
201901090000,146.0,34.0,3.7,1023.8,1031.8,-3.7,-10.9,57.0,2.7,-,6.0,3.0,ScCi,2000.0,-3.2,3.0,19.0
201901090100,146.0,36.0,3.6,1025.2,1033.2,-4.4,-12.5,53.0,2.3,-,10.0,0.0,-,2000.0,-3.7,3.0,24.0
201901090200,146.0,34.0,3.1,1025.8,1033.8,-4.9,-13.5,51.0,2.2,-,10.0,7.0,-,1988.0,-3.9,3.0,26.0
201901090300,146.0,36.0,1.4,1026.4,1034.4,-5.1,-14.9,46.0,1.9,-,7.0,0.0,Ci,2000.0,-4.0,3.0,27.0
201901090400,146.0,32.0,1.1,1027.2,1035.2,-5.5,-15.5,45.0,1.8,-,5.0,0.0,Ci,2000.0,-4.6,3.0,32.0
201901090500,146.0,36.0,1.7,1027.2,1035.2,-5.5,-16.1,43.0,1.7,-,8.0,0.0,Ci,2000.0,-4.5,3.0,28.0
201901090600,146.0,2.0,1.2,1027.4,1035.5,-6.1,-15.8,46.0,1.8,-,8.0,0.0,Ci,1995.0,-4.3,3.0,27.0
201901090700,146.0,5.0,1.6,1027.3,1035.4,-6.5,-14.9,51.0,1.9,-,8.0,0.0,Ci,2000.0,-4.3,3.0,24.0
201901090800,146.0,5.0,1.2,1027.0,1035.1,-7.0,-14.5,55.0,2.0,-,6.0,0.0,Ci,1905.0,-4.6,3.0,31.0
201901090900,146.0,34.0,1.0,1027.0,1035.1,-5.9,-13.9,53.0,2.1,-,6.0,0.0,Ci,1751.0,-2.6,3.0,35.0
201901091000,146.0,29.0,0.7,1027.3,1035.3,-4.4,-14.3,46.0,2.0,-,6.0,0.0,Ci,1985.0,-1.3,3.0,28.0
201901091100,146.0,29.0,0.7,1027.0,1035.0,-2.3,-15.3,36.0,1.9,-,4.0,0.0,Ci,2000.0,0.0,3.0,30.0
201901091200,146.0,34.0,1.6,1026.8,1034.7,-0.7,-13.9,36.0,2.1,-,6.0,0.0,Cc,2000.0,1.8,3.0,39.0
201901091300,146.0,36.0,1.0,1025.4,1033.3,0.3,-14.5,32.0,2.0,-,7.0,3.0,AcCi,2000.0,3.9,3.0,41.0
201901091400,146.0,36.0,1.8,1024.4,1032.3,0.4,-14.4,32.0,2.0,-,8.0,5.0,AcCi,2000.0,3.6,3.0,51.0
201901091500,146.0,34.0,1.4,1024.4,1032.3,0.4,-14.0,33.0,2.1,-,7.0,5.0,AcCi,2000.0,3.0,3.0,56.0
201901091600,146.0,2.0,1.5,1024.1,1032.0,0.2,-14.2,33.0,2.0,-,5.0,0.0,Ci,2000.0,1.7,3.0,36.0
201901091700,146.0,34.0,0.8,1023.4,1031.3,0.3,-13.7,34.0,2.1,-,6.0,0.0,Ci,1983.0,-0.2,3.0,52.0
