TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202001040100,156,0,0.0,-9,-9.0,-9,1017.1,1026.3,-9,-9.0,1.5,-0.5,86.0,5.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,0,0,-9,-,-9,-9,-9,436,-9.0,-9.0,-9,-1.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001040200,156,0,0.0,-9,-9.0,-9,1017.0,1026.2,-9,-9.0,0.6,-1.1,88.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,0,0,-9,-,-9,-9,-9,374,-9.0,-9.0,-9,-1.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001040300,156,29,0.9,-9,-9.0,-9,1017.4,1026.6,5,-0.1,-0.3,-1.5,91.0,5.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,325,-9.0,-9.0,-9,-2.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040400,156,0,0.4,-9,-9.0,-9,1017.0,1026.2,-9,-9.0,-0.4,-1.3,93.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,335,-9.0,-9.0,-9,-2.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040500,156,5,1.3,-9,-9.0,-9,1016.5,1025.7,-9,-9.0,-0.7,-1.6,93.0,5.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,323,-9.0,-9.0,-9,-2.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040600,156,27,0.9,-9,-9.0,-9,1016.8,1026.0,5,-0.6,-1.1,-1.9,94.0,5.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,11,19,5,1,10,ScCi,1,0,5,325,-9.0,-9.0,-9,-2.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040700,156,0,0.0,-9,-9.0,-9,1016.9,1026.1,-9,-9.0,-1.1,-2.0,93.0,5.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,9,7,10,ScCi,1,0,5,363,-9.0,-9.0,-9,-1.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040800,156,25,1.2,-9,-9.0,-9,1017.1,1026.4,-9,-9.0,-1.4,-2.3,93.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,7,4,10,ScCi,1,0,5,322,0.0,0.06,-9,-1.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001040900,156,23,0.5,-9,-9.0,-9,1017.7,1026.9,2,0.9,-0.6,-1.8,91.0,5.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,7,0,-9,Ci,1,0,0,367,0.0,0.28,-9,-0.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001041000,156,0,0.1,-9,-9.0,-9,1017.9,1027.0,-9,-9.0,2.3,-0.8,80.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,6,0,-9,Ci,1,0,0,488,0.9,0.95,-9,0.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
