TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202111020300,108.0,54.0,108,25,1.4,-9,-9.0,-9,1012.9,1023.4,3,0.1,9.0,7.6,91.0,10.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,814,-9.0,-9.0,-9,8.1,13.3,13.4,14.3,15.2,-9,-9.0,-9,3,1
202111020600,108.0,50.0,108,34,0.9,-9,-9.0,-9,1012.5,1023.0,7,-0.4,8.1,7.3,95.0,10.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,1,1,9,Sc,0,0,5,504,-9.0,-9.0,-9,7.2,12.6,12.8,13.8,14.9,-9,-9.0,-9,3,1
202111020900,108.0,68.0,108,27,0.5,-9,-9.0,-9,1013.3,1023.7,0,0.7,9.7,9.0,96.0,11.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,1,1,10,Sc,0,0,5,791,0.9,0.67,-9,12.4,12.3,12.4,13.3,14.6,-9,-9.0,-9,3,1
202111021200,108.0,33.0,108,32,2.9,-9,-9.0,-9,1012.0,1022.3,7,-1.4,14.1,7.1,63.0,10.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,3,9,Sc,0,0,5,2000,1.0,2.18,-9,23.4,13.9,13.1,13.2,14.3,-9,-9.0,-9,3,2
202111021500,108.0,47.0,108,25,2.8,-9,-9.0,-9,1010.0,1020.1,7,-2.2,16.7,6.7,52.0,9.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,1,10,ScCi,1,0,5,2000,1.0,1.58,-9,19.5,15.4,14.3,13.8,14.4,-9,-9.0,-9,3,2
202111021800,108.0,50.0,108,27,2.6,-9,-9.0,-9,1010.5,1020.8,2,0.7,13.3,7.0,66.0,10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,2000,0.0,0.05,-9,11.4,15.3,14.8,14.5,14.8,-9,-9.0,-9,3,2
202111022100,108.0,41.0,108,27,2.0,-9,-9.0,-9,1011.1,1021.5,2,0.7,11.4,6.1,70.0,9.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,1,0,0,2000,-9.0,-9.0,-9,9.6,14.3,14.2,14.6,15.0,-9,-9.0,-9,3,2
202111030000,108.0,39.0,108,29,1.0,-9,-9.0,-9,1010.7,1021.1,7,-0.4,10.0,6.7,80.0,9.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,5,14,ScCi,1,0,5,2000,-9.0,-9.0,-9,8.3,13.5,13.6,14.3,15.0,-9,-9.0,-9,3,2
202111030300,108.0,42.0,108,27,2.1,-9,-9.0,-9,1010.6,1021.0,5,-0.1,9.0,6.4,84.0,9.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,2,17,ScCi,1,0,5,1908,-9.0,-9.0,-9,7.9,12.9,13.0,13.8,14.8,-9,-9.0,-9,3,2
202111030600,108.0,36.0,108,2,1.5,-9,-9.0,-9,1010.1,1020.6,7,-0.4,8.0,6.1,88.0,9.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1258,-9.0,-9.0,-9,6.8,12.3,12.5,13.4,14.6,-9,-9.0,-9,3,-9
202111030900,108.0,51.0,108,36,2.1,-9,-9.0,-9,1010.9,1021.3,2,0.7,9.4,7.1,86.0,10.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1280,1.0,0.68,-9,11.2,11.9,12.0,13.0,14.3,-9,-9.0,-9,3,-9
202111031200,108.0,23.0,108,23,2.0,-9,-9.0,-9,1009.8,1020.0,7,-1.3,15.3,4.6,49.0,8.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,2,0,-9,Ci,1,0,0,2000,1.0,2.14,-9,23.1,13.6,12.8,12.9,14.1,-9,-9.0,-9,3,2
202111031500,108.0,45.0,108,25,2.9,-9,-9.0,-9,1007.7,1017.8,7,-2.2,17.0,5.5,47.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,2000,1.0,1.58,-9,20.2,15.2,14.1,13.6,14.1,-9,-9.0,-9,3,2
202111031800,108.0,64.0,108,27,2.3,-9,-9.0,-9,1007.4,1017.6,7,-0.2,14.0,7.0,63.0,10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,3,18,Sc,0,0,5,1576,0.0,0.04,-9,11.8,15.2,14.6,14.3,14.5,-9,-9.0,-9,3,2
202111032100,108.0,67.0,108,25,1.3,-9,-9.0,-9,1008.5,1018.8,2,1.2,11.8,7.3,74.0,10.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,5,1,13,ScAc,0,3,5,1107,-9.0,-9.0,-9,9.7,14.3,14.1,14.4,14.8,-9,-9.0,-9,3,2
202111040000,108.0,64.0,108,34,0.6,-9,-9.0,-9,1008.8,1019.1,2,0.3,12.0,8.2,78.0,10.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,3,9,ScAc,0,3,5,1050,-9.0,-9.0,-9,9.8,13.8,13.7,14.2,14.8,-9,-9.0,-9,3,2
202111040300,108.0,36.0,108,2,0.9,-9,-9.0,-9,1008.4,1018.8,8,-0.3,10.5,8.2,86.0,10.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1146,-9.0,-9.0,-9,8.4,13.3,13.3,13.9,14.7,-9,-9.0,-9,3,-9
202111040600,108.0,54.0,108,5,1.6,-9,-9.0,-9,1008.8,1019.2,2,0.4,8.9,7.5,91.0,10.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,2,0,-9,Ci,1,0,0,668,-9.0,-9.0,-9,7.5,12.6,12.7,13.5,14.6,-9,-9.0,-9,3,1
