TM,STN_ID,PM10
201901010000,146.0,61.0
201901010100,146.0,70.0
201901010200,146.0,98.0
201901010300,146.0,75.0
201901010400,146.0,59.0
201901010500,146.0,57.0
201901010600,146.0,60.0
201901010700,146.0,67.0
201901010800,146.0,66.0
201901010900,146.0,62.0
201901011000,146.0,52.0
201901011100,146.0,30.0
201901011200,146.0,25.0
201901011300,146.0,38.0
201901011400,146.0,48.0
201901011500,146.0,86.0
201901011600,146.0,57.0
201901011700,146.0,54.0
201901011800,146.0,52.0
201901011900,146.0,40.0
201901012000,146.0,44.0
201901012100,146.0,36.0
201901012200,146.0,41.0
201901012300,146.0,34.0
201901020000,146.0,31.0
201901020100,146.0,33.0
201901020200,146.0,22.0
201901020300,146.0,20.0
201901020400,146.0,33.0
201901020500,146.0,29.0
201901020600,146.0,17.0
201901020700,146.0,25.0
201901020800,146.0,19.0
201901020900,146.0,19.0
201901021000,146.0,23.0
201901021100,146.0,35.0
201901021200,146.0,27.0
201901021300,146.0,27.0
201901021400,146.0,32.0
201901021500,146.0,35.0
201901021600,146.0,31.0
201901021700,146.0,32.0
201901021800,146.0,27.0
201901021900,146.0,34.0
201901022000,146.0,31.0
201901022100,146.0,44.0
201901022200,146.0,30.0
201901022300,146.0,36.0
201901030000,146.0,35.0
201901030100,146.0,32.0
201901030200,146.0,36.0
201901030300,146.0,35.0
201901030400,146.0,28.0
201901030500,146.0,30.0
201901030600,146.0,23.0
201901030700,146.0,32.0
201901030800,146.0,26.0
201901030900,146.0,32.0
201901031000,146.0,36.0
201901031100,146.0,30.0
201901031200,146.0,16.0
201901031300,146.0,22.0
201901031400,146.0,19.0
201901031500,146.0,19.0
201901031600,146.0,29.0
201901031700,146.0,31.0
201901031800,146.0,46.0
201901031900,146.0,49.0
201901032000,146.0,49.0
201901032100,146.0,61.0
201901032200,146.0,43.0
201901032300,146.0,52.0
201901040000,146.0,55.0
201901040100,146.0,51.0
201901040200,146.0,59.0
201901040300,146.0,56.0
201901040400,146.0,45.0
201901040500,146.0,48.0
201901040600,146.0,44.0
201901040700,146.0,50.0
201901040800,146.0,44.0
201901040900,146.0,63.0
201901041000,146.0,47.0
201901041100,146.0,57.0
201901041200,146.0,106.0
201901041300,146.0,84.0
201901041400,146.0,79.0
201901041500,146.0,70.0
201901041600,146.0,53.0
201901041700,146.0,59.0
201901041800,146.0,83.0
201901041900,146.0,108.0
201901042000,146.0,105.0
201901042100,146.0,114.0
201901042200,146.0,79.0
201901042300,146.0,71.0
201901050000,146.0,74.0
201901050100,146.0,87.0
201901050200,146.0,78.0
201901050300,146.0,74.0
201901050400,146.0,69.0
201901050500,146.0,54.0
201901050600,146.0,64.0
201901050700,146.0,74.0
201901050800,146.0,99.0
201901050900,146.0,127.0
201901051000,146.0,98.0
201901051100,146.0,75.0
201901051200,146.0,88.0
201901051300,146.0,88.0
201901051400,146.0,79.0
201901051500,146.0,75.0
201901051600,146.0,65.0
201901051700,146.0,38.0
201901051800,146.0,37.0
201901051900,146.0,42.0
201901052000,146.0,29.0
201901052100,146.0,38.0
201901052200,146.0,53.0
201901052300,146.0,32.0
201901060000,146.0,37.0
201901060100,146.0,34.0
201901060200,146.0,45.0
201901060300,146.0,51.0
201901060400,146.0,46.0
201901060500,146.0,27.0
201901060600,146.0,30.0
201901060700,146.0,35.0
201901060800,146.0,36.0
201901060900,146.0,48.0
201901061000,146.0,46.0
201901061100,146.0,38.0
201901061200,146.0,57.0
201901061300,146.0,50.0
201901061400,146.0,48.0
201901061500,146.0,49.0
201901061600,146.0,40.0
201901061700,146.0,31.0
201901061800,146.0,44.0
201901061900,146.0,30.0
201901062000,146.0,23.0
201901062100,146.0,34.0
201901062200,146.0,43.0
201901062300,146.0,36.0
201901070000,146.0,43.0
201901070100,146.0,39.0
201901070200,146.0,35.0
201901070300,146.0,33.0
201901070400,146.0,32.0
201901070500,146.0,29.0
201901070600,146.0,29.0
