TM,STN_ID,PM10
201901010000,156.0,5.0
201901010100,156.0,20.0
201901010200,156.0,20.0
201901010300,156.0,19.0
201901010400,156.0,15.0
201901010500,156.0,19.0
201901010600,156.0,20.0
201901010700,156.0,19.0
201901010800,156.0,11.0
201901010900,156.0,25.0
201901011000,156.0,16.0
201901011100,156.0,17.0
201901011200,156.0,18.0
201901011300,156.0,14.0
201901011400,156.0,21.0
201901011500,156.0,17.0
201901011600,156.0,18.0
201901011700,156.0,8.0
201901011800,156.0,7.0
201901011900,156.0,6.0
201901012000,156.0,9.0
201901012100,156.0,16.0
201901012200,156.0,18.0
201901012300,156.0,14.0
201901020000,156.0,11.0
201901020100,156.0,2.0
201901020200,156.0,16.0
201901020300,156.0,7.0
201901020400,156.0,12.0
201901020500,156.0,15.0
201901020600,156.0,12.0
201901020700,156.0,17.0
201901020800,156.0,12.0
201901020900,156.0,8.0
201901021000,156.0,24.0
201901021100,156.0,13.0
201901021200,156.0,23.0
201901021300,156.0,20.0
201901021400,156.0,29.0
201901021500,156.0,30.0
201901021600,156.0,26.0
201901021700,156.0,28.0
201901021800,156.0,19.0
201901021900,156.0,14.0
201901022000,156.0,13.0
201901022100,156.0,16.0
201901022200,156.0,13.0
201901022300,156.0,13.0
201901030000,156.0,14.0
201901030100,156.0,16.0
201901030200,156.0,4.0
201901030300,156.0,11.0
201901030400,156.0,16.0
201901030500,156.0,15.0
201901030600,156.0,6.0
201901030700,156.0,6.0
201901030800,156.0,13.0
201901030900,156.0,14.0
201901031000,156.0,6.0
201901031100,156.0,19.0
201901031200,156.0,13.0
201901031300,156.0,22.0
201901031400,156.0,34.0
201901031500,156.0,35.0
201901031600,156.0,25.0
201901031700,156.0,17.0
201901031800,156.0,22.0
201901031900,156.0,19.0
201901032000,156.0,20.0
201901032100,156.0,18.0
201901032200,156.0,17.0
201901032300,156.0,19.0
201901040000,156.0,19.0
201901040100,156.0,20.0
201901040200,156.0,17.0
201901040300,156.0,16.0
201901040400,156.0,23.0
201901040500,156.0,25.0
201901040600,156.0,19.0
201901040700,156.0,24.0
201901040800,156.0,22.0
201901040900,156.0,25.0
201901041000,156.0,29.0
201901041100,156.0,38.0
201901041200,156.0,37.0
201901041300,156.0,43.0
201901041400,156.0,32.0
201901041500,156.0,26.0
201901041600,156.0,27.0
201901041700,156.0,22.0
201901041800,156.0,24.0
201901041900,156.0,17.0
201901042000,156.0,23.0
201901042100,156.0,30.0
201901042200,156.0,42.0
201901042300,156.0,42.0
201901050000,156.0,36.0
201901050100,156.0,40.0
201901050200,156.0,35.0
201901050300,156.0,34.0
201901050400,156.0,33.0
201901050500,156.0,32.0
201901050600,156.0,30.0
201901050700,156.0,36.0
201901050800,156.0,39.0
201901050900,156.0,44.0
201901051000,156.0,67.0
201901051100,156.0,47.0
201901051200,156.0,55.0
201901051300,156.0,43.0
201901051400,156.0,37.0
201901051500,156.0,24.0
201901051600,156.0,32.0
201901051700,156.0,33.0
201901051800,156.0,37.0
201901051900,156.0,19.0
201901052000,156.0,22.0
201901052100,156.0,6.0
201901052200,156.0,6.0
201901052300,156.0,13.0
201901060000,156.0,9.0
201901060100,156.0,0.0
201901060200,156.0,7.0
201901060300,156.0,12.0
201901060400,156.0,13.0
201901060500,156.0,19.0
201901060600,156.0,20.0
201901060700,156.0,18.0
201901060800,156.0,18.0
201901060900,156.0,10.0
201901061000,156.0,21.0
201901061100,156.0,25.0
201901061200,156.0,23.0
201901061300,156.0,32.0
201901061400,156.0,33.0
201901061500,156.0,32.0
201901061600,156.0,29.0
201901061700,156.0,34.0
201901061800,156.0,28.0
201901061900,156.0,24.0
201901062000,156.0,8.0
201901062100,156.0,9.0
201901062200,156.0,16.0
201901062300,156.0,15.0
201901070000,156.0,7.0
201901070100,156.0,19.0
201901070200,156.0,14.0
201901070300,156.0,13.0
201901070400,156.0,14.0
201901070500,156.0,16.0
201901070600,156.0,9.0
201901070700,156.0,18.0
201901070800,156.0,19.0
201901070900,156.0,31.0
201901071000,156.0,29.0
201901071100,156.0,18.0
201901071200,156.0,15.0
201901071300,156.0,31.0
201901071400,156.0,45.0
201901071500,156.0,61.0
201901071600,156.0,48.0
201901071700,156.0,48.0
201901071800,156.0,45.0
201901071900,156.0,39.0
201901072000,156.0,39.0
201901072100,156.0,33.0
201901072200,156.0,34.0
201901072300,156.0,31.0
201901080000,156.0,34.0
201901080100,156.0,39.0
201901080200,156.0,42.0
201901080300,156.0,44.0
201901080400,156.0,39.0
201901080500,156.0,37.0
201901080600,156.0,39.0
201901080700,156.0,37.0
201901080800,156.0,43.0
201901080900,156.0,38.0
201901081000,156.0,40.0
201901081100,156.0,31.0
201901081200,156.0,28.0
201901081300,156.0,25.0
201901081400,156.0,34.0
201901081500,156.0,23.0
201901081600,156.0,35.0
201901081700,156.0,18.0
201901081800,156.0,16.0
201901081900,156.0,20.0
201901082000,156.0,16.0
201901082100,156.0,11.0
201901082200,156.0,15.0
201901082300,156.0,11.0
201901090000,156.0,15.0
201901090100,156.0,13.0
201901090200,156.0,15.0
201901090300,156.0,13.0
201901090400,156.0,20.0
201901090500,156.0,17.0
201901090600,156.0,12.0
201901090700,156.0,19.0
201901090800,156.0,22.0
201901090900,156.0,14.0
201901091000,156.0,16.0
201901091100,156.0,22.0
201901091200,156.0,20.0
201901091300,156.0,31.0
201901091400,156.0,25.0
201901091500,156.0,24.0
201901091600,156.0,31.0
201901091700,156.0,30.0
201901091800,156.0,18.0
201901091900,156.0,15.0
201901092000,156.0,23.0
201901092100,156.0,31.0
201901092200,156.0,30.0
201901092300,156.0,32.0
201901100000,156.0,26.0
201901100100,156.0,41.0
201901100200,156.0,21.0
201901100300,156.0,26.0
201901100400,156.0,20.0
201901100500,156.0,30.0
201901100600,156.0,19.0
201901100700,156.0,20.0
201901100800,156.0,25.0
201901100900,156.0,22.0
201901101000,156.0,26.0
201901101100,156.0,20.0
201901101200,156.0,25.0
201901101300,156.0,14.0
201901101400,156.0,21.0
201901101500,156.0,24.0
201901101600,156.0,11.0
201901101700,156.0,13.0
201901101800,156.0,15.0
201901101900,156.0,14.0
201901102000,156.0,17.0
201901102100,156.0,8.0
201901102200,156.0,5.0
201901102300,156.0,16.0
201901110000,156.0,12.0
201901110100,156.0,24.0
201901110200,156.0,17.0
201901110300,156.0,30.0
201901110400,156.0,27.0
201901110500,156.0,35.0
201901110600,156.0,37.0
201901110700,156.0,34.0
201901110800,156.0,39.0
201901110900,156.0,46.0
201901111000,156.0,40.0
201901111100,156.0,45.0
201901111200,156.0,40.0
201901111300,156.0,53.0
201901111400,156.0,47.0
201901111500,156.0,49.0
201901111600,156.0,64.0
201901111700,156.0,49.0
201901111800,156.0,58.0
201901111900,156.0,46.0
201901112000,156.0,42.0
201901112100,156.0,47.0
201901112200,156.0,64.0
201901112300,156.0,58.0
201901120000,156.0,8.0
201901120100,156.0,9.0
201901120200,156.0,19.0
201901120300,156.0,13.0
201901120400,156.0,27.0
201901120500,156.0,22.0
201901120600,156.0,11.0
201901120700,156.0,18.0
201901120800,156.0,6.0
201901120900,156.0,12.0
201901121000,156.0,7.0
201901121100,156.0,21.0
201901121200,156.0,24.0
201901121300,156.0,27.0
201901121400,156.0,32.0
201901121500,156.0,39.0
201901121600,156.0,58.0
201901121700,156.0,39.0
201901121800,156.0,48.0
201901121900,156.0,32.0
201901122000,156.0,38.0
201901122100,156.0,34.0
201901122200,156.0,47.0
201901122300,156.0,56.0
201901130000,156.0,56.0
201901130100,156.0,63.0
201901130200,156.0,66.0
201901130300,156.0,51.0
201901130400,156.0,57.0
201901130500,156.0,47.0
201901130600,156.0,44.0
201901130700,156.0,56.0
201901130800,156.0,57.0
201901130900,156.0,47.0
201901131000,156.0,48.0
201901131100,156.0,61.0
201901131200,156.0,51.0
201901131300,156.0,52.0
201901131400,156.0,40.0
201901131500,156.0,53.0
201901131600,156.0,51.0
201901131700,156.0,46.0
201901131800,156.0,37.0
201901131900,156.0,28.0
201901132000,156.0,21.0
201901132100,156.0,19.0
201901132200,156.0,39.0
201901132300,156.0,31.0
201901140000,156.0,38.0
201901140100,156.0,50.0
201901140200,156.0,56.0
201901140300,156.0,61.0
201901140400,156.0,56.0
201901140500,156.0,59.0
201901140600,156.0,52.0
201901140700,156.0,53.0
201901140800,156.0,53.0
201901140900,156.0,66.0
201901141000,156.0,70.0
201901141100,156.0,77.0
201901141200,156.0,66.0
201901141300,156.0,77.0
201901141400,156.0,70.0
201901141500,156.0,59.0
201901141600,156.0,58.0
201901141700,156.0,68.0
201901141800,156.0,77.0
201901141900,156.0,77.0
201901142000,156.0,75.0
201901142100,156.0,79.0
201901142200,156.0,79.0
201901142300,156.0,91.0
201901150000,156.0,95.0
201901150100,156.0,100.0
201901150200,156.0,105.0
201901150300,156.0,88.0
201901150400,156.0,87.0
201901150500,156.0,96.0
201901150600,156.0,89.0
201901150700,156.0,88.0
201901150800,156.0,98.0
201901150900,156.0,86.0
201901151000,156.0,99.0
201901151100,156.0,96.0
201901151200,156.0,83.0
201901151300,156.0,66.0
201901151400,156.0,54.0
201901151500,156.0,35.0
