TM,STN_ID,PM10
201901010000,108.0,59.0
201901010100,108.0,53.0
201901010200,108.0,45.0
201901010300,108.0,48.0
201901010400,108.0,51.0
201901010500,108.0,60.0
201901010600,108.0,67.0
201901010700,108.0,42.0
201901010800,108.0,43.0
201901010900,108.0,36.0
201901011000,108.0,27.0
201901011100,108.0,34.0
201901011200,108.0,33.0
201901011300,108.0,46.0
201901011400,108.0,42.0
201901011500,108.0,47.0
201901011600,108.0,26.0
201901011700,108.0,40.0
201901011800,108.0,32.0
201901011900,108.0,38.0
201901012000,108.0,34.0
201901012100,108.0,26.0
201901012200,108.0,31.0
201901012300,108.0,24.0
201901020000,108.0,34.0
201901020100,108.0,33.0
201901020200,108.0,32.0
201901020300,108.0,28.0
201901020400,108.0,34.0
201901020500,108.0,29.0
201901020600,108.0,33.0
201901020700,108.0,36.0
201901020800,108.0,36.0
201901020900,108.0,34.0
201901021000,108.0,32.0
201901021100,108.0,28.0
201901021200,108.0,37.0
201901021300,108.0,37.0
201901021400,108.0,26.0
201901021500,108.0,32.0
201901021600,108.0,32.0
201901021700,108.0,37.0
201901021800,108.0,59.0
201901021900,108.0,36.0
201901022000,108.0,44.0
201901022100,108.0,52.0
201901022200,108.0,63.0
201901022300,108.0,66.0
201901030000,108.0,56.0
201901030100,108.0,39.0
201901030200,108.0,37.0
201901030300,108.0,41.0
201901030400,108.0,36.0
201901030500,108.0,44.0
201901030600,108.0,42.0
201901030700,108.0,37.0
201901030800,108.0,38.0
201901030900,108.0,31.0
201901031000,108.0,31.0
201901031100,108.0,40.0
201901031200,108.0,46.0
201901031300,108.0,36.0
201901031400,108.0,30.0
201901031500,108.0,34.0
201901031600,108.0,41.0
201901031700,108.0,44.0
201901031800,108.0,44.0
201901031900,108.0,39.0
201901032000,108.0,56.0
201901032100,108.0,36.0
201901032200,108.0,42.0
201901032300,108.0,59.0
201901040000,108.0,67.0
201901040100,108.0,46.0
201901040200,108.0,50.0
201901040300,108.0,56.0
201901040400,108.0,66.0
201901040500,108.0,68.0
201901040600,108.0,75.0
201901040700,108.0,53.0
201901040800,108.0,84.0
201901040900,108.0,82.0
201901041000,108.0,110.0
201901041100,108.0,113.0
201901041200,108.0,139.0
201901041300,108.0,72.0
201901041400,108.0,81.0
201901041500,108.0,100.0
201901041600,108.0,119.0
201901041700,108.0,97.0
201901041800,108.0,90.0
201901041900,108.0,74.0
201901042000,108.0,61.0
201901042100,108.0,67.0
201901042200,108.0,61.0
201901042300,108.0,71.0
201901050000,108.0,75.0
201901050100,108.0,98.0
201901050200,108.0,110.0
201901050300,108.0,161.0
201901050400,108.0,168.0
201901050500,108.0,144.0
201901050600,108.0,129.0
201901050700,108.0,92.0
201901050800,108.0,72.0
201901050900,108.0,57.0
201901051000,108.0,69.0
201901051100,108.0,67.0
201901051200,108.0,63.0
201901051300,108.0,74.0
201901051400,108.0,34.0
201901051500,108.0,26.0
201901051600,108.0,34.0
201901051700,108.0,28.0
201901051800,108.0,38.0
201901051900,108.0,56.0
201901052000,108.0,32.0
201901052100,108.0,39.0
201901052200,108.0,41.0
201901052300,108.0,48.0
201901060000,108.0,53.0
201901060100,108.0,41.0
201901060200,108.0,48.0
201901060300,108.0,40.0
201901060400,108.0,49.0
201901060500,108.0,47.0
201901060600,108.0,57.0
201901060700,108.0,45.0
201901060800,108.0,50.0
201901060900,108.0,50.0
201901061000,108.0,63.0
201901061100,108.0,68.0
201901061200,108.0,93.0
201901061300,108.0,53.0
201901061400,108.0,43.0
201901061500,108.0,49.0
201901061600,108.0,45.0
201901061700,108.0,40.0
201901061800,108.0,37.0
201901061900,108.0,40.0
201901062000,108.0,27.0
201901062100,108.0,31.0
201901062200,108.0,37.0
201901062300,108.0,41.0
201901070000,108.0,41.0
201901070100,108.0,46.0
201901070200,108.0,41.0
201901070300,108.0,51.0
201901070400,108.0,46.0
201901070500,108.0,54.0
201901070600,108.0,43.0
201901070700,108.0,40.0
201901070800,108.0,55.0
201901070900,108.0,60.0
201901071000,108.0,70.0
201901071100,108.0,67.0
201901071200,108.0,66.0
201901071300,108.0,49.0
201901071400,108.0,64.0
201901071500,108.0,82.0
