TM,STN_ID,PM10
201901010000,136.0,40.0
201901010100,136.0,43.0
201901010200,136.0,30.0
201901010300,136.0,26.0
201901010400,136.0,31.0
201901010500,136.0,34.0
201901010600,136.0,28.0
201901010700,136.0,28.0
201901010800,136.0,41.0
201901010900,136.0,30.0
201901011000,136.0,38.0
201901011100,136.0,24.0
201901011200,136.0,22.0
201901011300,136.0,15.0
201901011400,136.0,32.0
201901011500,136.0,28.0
201901011600,136.0,34.0
201901011700,136.0,36.0
201901011800,136.0,34.0
201901011900,136.0,27.0
201901012000,136.0,26.0
201901012100,136.0,26.0
201901012200,136.0,29.0
201901012300,136.0,24.0
201901020000,136.0,21.0
201901020100,136.0,22.0
201901020200,136.0,17.0
201901020300,136.0,23.0
201901020400,136.0,15.0
201901020500,136.0,10.0
201901020600,136.0,19.0
201901020700,136.0,19.0
201901020800,136.0,16.0
201901020900,136.0,28.0
201901021000,136.0,10.0
201901021100,136.0,26.0
201901021200,136.0,28.0
201901021300,136.0,24.0
201901021400,136.0,18.0
201901021500,136.0,15.0
201901021600,136.0,13.0
201901021700,136.0,19.0
201901021800,136.0,32.0
201901021900,136.0,26.0
201901022000,136.0,35.0
201901022100,136.0,28.0
201901022200,136.0,37.0
201901022300,136.0,30.0
201901030000,136.0,14.0
201901030100,136.0,24.0
201901030200,136.0,14.0
201901030300,136.0,21.0
201901030400,136.0,11.0
201901030500,136.0,35.0
201901030600,136.0,21.0
201901030700,136.0,33.0
201901030800,136.0,34.0
201901030900,136.0,54.0
201901031000,136.0,48.0
201901031100,136.0,33.0
201901031200,136.0,28.0
201901031300,136.0,15.0
201901031400,136.0,18.0
201901031500,136.0,19.0
201901031600,136.0,11.0
201901031700,136.0,18.0
201901031800,136.0,26.0
201901031900,136.0,46.0
201901032000,136.0,30.0
201901032100,136.0,19.0
201901032200,136.0,45.0
201901032300,136.0,43.0
201901040000,136.0,42.0
201901040100,136.0,39.0
201901040200,136.0,27.0
201901040300,136.0,33.0
201901040400,136.0,30.0
201901040500,136.0,26.0
201901040600,136.0,34.0
201901040700,136.0,29.0
201901040800,136.0,32.0
201901040900,136.0,37.0
201901041000,136.0,54.0
201901041100,136.0,43.0
201901041200,136.0,44.0
201901041300,136.0,28.0
201901041400,136.0,24.0
201901041500,136.0,24.0
201901041600,136.0,21.0
201901041700,136.0,46.0
201901041800,136.0,55.0
201901041900,136.0,49.0
201901042000,136.0,50.0
201901042100,136.0,47.0
201901042200,136.0,45.0
201901042300,136.0,48.0
201901050000,136.0,45.0
201901050100,136.0,61.0
201901050200,136.0,61.0
201901050300,136.0,53.0
201901050400,136.0,50.0
201901050500,136.0,58.0
201901050600,136.0,56.0
201901050700,136.0,60.0
201901050800,136.0,55.0
201901050900,136.0,67.0
201901051000,136.0,71.0
201901051100,136.0,97.0
201901051200,136.0,76.0
201901051300,136.0,58.0
201901051400,136.0,41.0
201901051500,136.0,38.0
201901051600,136.0,39.0
201901051700,136.0,26.0
201901051800,136.0,31.0
201901051900,136.0,37.0
201901052000,136.0,27.0
201901052100,136.0,45.0
201901052200,136.0,43.0
201901052300,136.0,41.0
201901060000,136.0,44.0
201901060100,136.0,42.0
201901060200,136.0,49.0
201901060300,136.0,46.0
201901060400,136.0,43.0
