TM,STN_ID,PM10
201901010000,143.0,30.0
201901010100,143.0,39.0
201901010200,143.0,32.0
201901010300,143.0,21.0
201901010400,143.0,31.0
201901010500,143.0,20.0
201901010600,143.0,15.0
201901010700,143.0,23.0
201901010800,143.0,18.0
201901010900,143.0,19.0
201901011000,143.0,16.0
201901011100,143.0,16.0
201901011200,143.0,16.0
201901011300,143.0,17.0
201901011400,143.0,22.0
201901011500,143.0,15.0
201901011600,143.0,27.0
201901011700,143.0,31.0
201901011800,143.0,27.0
201901011900,143.0,22.0
201901012000,143.0,19.0
201901012100,143.0,21.0
201901012200,143.0,12.0
201901012300,143.0,21.0
201901020000,143.0,9.0
201901020100,143.0,21.0
201901020200,143.0,8.0
201901020300,143.0,21.0
201901020400,143.0,20.0
201901020500,143.0,21.0
201901020600,143.0,17.0
201901020700,143.0,23.0
201901020800,143.0,19.0
201901020900,143.0,24.0
201901021000,143.0,28.0
201901021100,143.0,21.0
201901021200,143.0,22.0
201901021300,143.0,19.0
201901021400,143.0,13.0
201901021500,143.0,16.0
201901021600,143.0,20.0
201901021700,143.0,31.0
201901021800,143.0,30.0
201901021900,143.0,16.0
201901022000,143.0,16.0
201901022100,143.0,26.0
201901022200,143.0,16.0
201901022300,143.0,27.0
201901030000,143.0,25.0
201901030100,143.0,39.0
201901030200,143.0,22.0
201901030300,143.0,17.0
201901030400,143.0,19.0
201901030500,143.0,26.0
201901030600,143.0,23.0
201901030700,143.0,33.0
201901030800,143.0,22.0
201901030900,143.0,25.0
201901031000,143.0,29.0
201901031100,143.0,20.0
201901031200,143.0,9.0
201901031300,143.0,18.0
201901031400,143.0,15.0
201901031500,143.0,26.0
201901031600,143.0,14.0
201901031700,143.0,25.0
201901031800,143.0,21.0
201901031900,143.0,30.0
201901032000,143.0,32.0
201901032100,143.0,22.0
201901032200,143.0,36.0
201901032300,143.0,31.0
201901040000,143.0,37.0
201901040100,143.0,47.0
201901040200,143.0,38.0
201901040300,143.0,28.0
201901040400,143.0,30.0
201901040500,143.0,28.0
201901040600,143.0,36.0
201901040700,143.0,38.0
201901040800,143.0,48.0
201901040900,143.0,41.0
201901041000,143.0,46.0
201901041100,143.0,51.0
201901041200,143.0,58.0
201901041300,143.0,31.0
201901041400,143.0,25.0
201901041500,143.0,14.0
201901041600,143.0,19.0
201901041700,143.0,26.0
201901041800,143.0,22.0
201901041900,143.0,37.0
201901042000,143.0,36.0
201901042100,143.0,33.0
201901042200,143.0,37.0
201901042300,143.0,32.0
201901050000,143.0,25.0
201901050100,143.0,38.0
201901050200,143.0,42.0
201901050300,143.0,55.0
201901050400,143.0,53.0
201901050500,143.0,48.0
201901050600,143.0,59.0
201901050700,143.0,91.0
201901050800,143.0,101.0
201901050900,143.0,95.0
201901051000,143.0,84.0
201901051100,143.0,78.0
201901051200,143.0,69.0
201901051300,143.0,63.0
201901051400,143.0,48.0
201901051500,143.0,30.0
201901051600,143.0,31.0
201901051700,143.0,36.0
201901051800,143.0,40.0
201901051900,143.0,23.0
201901052000,143.0,33.0
201901052100,143.0,13.0
201901052200,143.0,35.0
201901052300,143.0,42.0
201901060000,143.0,49.0
201901060100,143.0,53.0
201901060200,143.0,33.0
201901060300,143.0,45.0
201901060400,143.0,31.0
201901060500,143.0,27.0
201901060600,143.0,27.0
201901060700,143.0,33.0
201901060800,143.0,37.0
201901060900,143.0,35.0
201901061000,143.0,40.0
201901061100,143.0,28.0
201901061200,143.0,42.0
201901061300,143.0,33.0
201901061400,143.0,18.0
201901061500,143.0,13.0
201901061600,143.0,17.0
201901061700,143.0,30.0
201901061800,143.0,33.0
201901061900,143.0,24.0
201901062000,143.0,21.0
201901062100,143.0,11.0
201901062200,143.0,17.0
201901062300,143.0,27.0
201901070000,143.0,32.0
201901070100,143.0,30.0
201901070200,143.0,38.0
201901070300,143.0,33.0
201901070400,143.0,36.0
201901070500,143.0,35.0
201901070600,143.0,50.0
201901070700,143.0,34.0
201901070800,143.0,49.0
201901070900,143.0,43.0
201901071000,143.0,33.0
201901071100,143.0,26.0
201901071200,143.0,44.0
201901071300,143.0,20.0
201901071400,143.0,28.0
201901071500,143.0,46.0
201901071600,143.0,44.0
201901071700,143.0,49.0
201901071800,143.0,57.0
201901071900,143.0,41.0
201901072000,143.0,42.0
201901072100,143.0,44.0
201901072200,143.0,46.0
201901072300,143.0,39.0
201901080000,143.0,45.0
201901080100,143.0,62.0
201901080200,143.0,55.0
201901080300,143.0,56.0
201901080400,143.0,50.0
201901080500,143.0,51.0
201901080600,143.0,50.0
201901080700,143.0,51.0
201901080800,143.0,52.0
201901080900,143.0,56.0
201901081000,143.0,39.0
201901081100,143.0,30.0
201901081200,143.0,21.0
201901081300,143.0,21.0
201901081400,143.0,21.0
201901081500,143.0,28.0
201901081600,143.0,29.0
201901081700,143.0,37.0
201901081800,143.0,26.0
201901081900,143.0,17.0
201901082000,143.0,17.0
201901082100,143.0,24.0
201901082200,143.0,25.0
201901082300,143.0,28.0
201901090000,143.0,24.0
201901090100,143.0,27.0
201901090200,143.0,22.0
201901090300,143.0,22.0
201901090400,143.0,25.0
201901090500,143.0,34.0
201901090600,143.0,40.0
201901090700,143.0,33.0
201901090800,143.0,35.0
201901090900,143.0,33.0
201901091000,143.0,42.0
